ID,run,temperature,group,day,biomass
192,0,12.811,11,1274,814.8883471163743
193,0,12.811,12,1274,178.04227454723363
194,0,12.811,13,1274,15933.155855794414
195,0,12.811,14,1274,0.012956087822749
196,0,10.601,1,1365,1.3934108233205955
197,0,10.601,2,1365,1.1801808486923696e-08
198,0,10.601,3,1365,321.90809860025706
199,0,10.601,4,1365,2.2584664442606068e-10
200,0,10.601,5,1365,0.1541875363107968
201,0,10.601,6,1365,2.8144120448862265e-44
202,0,10.601,7,1365,6.564927958728127e-118
203,0,10.601,8,1365,3.682441301771889e-13
204,0,10.601,9,1365,0.1075911085217258
205,0,10.601,10,1365,1138.8208891316665
206,0,10.601,11,1365,682.6061857548863
207,0,10.601,12,1365,181.30149400783944
208,0,10.601,13,1365,16447.346892265417
209,0,10.601,14,1365,0.0224564983242064
210,0,-0.706,1,1456,0.2536767955245971
211,0,-0.706,2,1456,2.826493288887515e-09
212,0,-0.706,3,1456,130.87623099300677
213,0,-0.706,4,1456,9.352158736055372e-11
214,0,-0.706,5,1456,0.1216822144019422
215,0,-0.706,6,1456,1.833433712792961e-44
216,0,-0.706,7,1456,2.0838353730984392e-118
217,0,-0.706,8,1456,6.32958987256517e-13
218,0,-0.706,9,1456,0.0464422302570101
219,0,-0.706,10,1456,1284.353976300975
220,0,-0.706,11,1456,851.9211629789125
221,0,-0.706,12,1456,183.7810448124583
222,0,-0.706,13,1456,16602.109532911945
223,0,-0.706,14,1456,0.0014432709119225
224,0,6.607,1,1547,0.0402416201848824
225,0,6.607,2,1547,6.27203826426795e-10
226,0,6.607,3,1547,78.36210979962199
227,0,6.607,4,1547,3.8619881693941895e-11
228,0,6.607,5,1547,0.0574749683988683
229,0,6.607,6,1547,1.1658208999635125e-44
230,0,6.607,7,1547,7.569550177274197e-119
231,0,6.607,8,1547,7.929081824102821e-13
232,0,6.607,9,1547,0.0197171906856817
233,0,6.607,10,1547,1452.308666072249
234,0,6.607,11,1547,950.5876257822856
235,0,6.607,12,1547,185.66743886078788
236,0,6.607,13,1547,16666.245474945477
237,0,6.607,14,1547,0.000442002338888
238,0,15.234,1,1638,0.5746769520743762
239,0,15.234,2,1638,1.96287890433092e-11
240,0,15.234,3,1638,67.8445618002678
241,0,15.234,4,1638,1.2908510375042371e-11
242,0,15.234,5,1638,272.7336391397662
243,0,15.234,6,1638,9.606859675436392e-45
244,0,15.234,7,1638,1.9848117313201303e-119
245,0,15.234,8,1638,1.451649075320496e-11
246,0,15.234,9,1638,0.0109199542411865
247,0,15.234,10,1638,1370.616757418166
248,0,15.234,11,1638,788.2403046385369
249,0,15.234,12,1638,187.1025707802001
250,0,15.234,13,1638,16925.990318557175
251,0,15.234,14,1638,0.013825175565279
252,0,16.669,1,1729,236.63253011460804
253,0,16.669,2,1729,1.2716496057172404e-14
254,0,16.669,3,1729,17.36096282547093
255,0,16.669,4,1729,2.982078402962917e-06
256,0,16.669,5,1729,133.8165933562305
257,0,16.669,6,1729,1.1143936886542317e-44
258,0,16.669,7,1729,4.8086756337076915e-120
259,0,16.669,8,1729,3.9094464581331775e-10
260,0,16.669,9,1729,0.0239090166301203
261,0,16.669,10,1729,1393.6347216648403
262,0,16.669,11,1729,551.5533767833274
263,0,16.669,12,1729,188.194391244128
264,0,16.669,13,1729,17371.722261252824
265,0,16.669,14,1729,6.64521530274186
266,0,5.921,1,1820,86.95841210566772
267,0,5.921,2,1820,1.1610552360762394e-15
268,0,5.921,3,1820,50.00709386017422
269,0,5.921,4,1820,2.406834168818721e-05
270,0,5.921,5,1820,64.65093824107568
271,0,5.921,6,1820,8.709036750202769e-45
272,0,5.921,7,1820,1.7550752486557742e-120
273,0,5.921,8,1820,8.37536567146036e-10
274,0,5.921,9,1820,0.0190734214136787
275,0,5.921,10,1820,1482.4532473981726
276,0,5.921,11,1820,608.6951986937561
277,0,5.921,12,1820,189.0250270267153
278,0,5.921,13,1820,17690.954734424435
279,0,5.921,14,1820,0.9379820351110766
280,0,4.674,1,1911,17.326220501475063
281,0,4.674,2,1911,1.6713254120834198e-16
282,0,4.674,3,1911,51.10674619195229
283,0,4.674,4,1911,1.996393887206916e-05
284,0,4.674,5,1911,37.422657715775024
285,0,4.674,6,1911,5.708732550662141e-45
286,0,4.674,7,1911,6.158609996464018e-121
287,0,4.674,8,1911,1.697678374812414e-09
288,0,4.674,9,1911,0.0109947757263283
289,0,4.674,10,1911,1644.026082273568
290,0,4.674,11,1911,701.440216576126
291,0,4.674,12,1911,189.65695858102853
292,0,4.674,13,1911,17811.598852659255
293,0,4.674,14,1911,0.1668509283998197
294,0,16.567,1,2002,30.354241676596693
295,0,16.567,2,2002,2.677030472900984e-18
296,0,16.567,3,2002,21.27258604177274
297,0,16.567,4,2002,0.0032394669921866
298,0,16.567,5,2002,73.39703809169693
299,0,16.567,6,2002,6.252141980349606e-45
300,0,16.567,7,2002,1.7944657411415032e-121
301,0,16.567,8,2002,5.48840067806116e-08
302,0,16.567,9,2002,0.015757781994033
303,0,16.567,10,2002,1767.8962327127551
304,0,16.567,11,2002,698.1500572105298
305,0,16.567,12,2002,190.1377197317544
306,0,16.567,13,2002,17951.1868764715
307,0,16.567,14,2002,0.8480512899506883
308,0,11.122,1,2093,24.36335613115531
309,0,11.122,2,2093,2.3953831986800848e-21
310,0,11.122,3,2093,22.958469483113056
311,0,11.122,4,2093,211.5397679077176
312,0,11.122,5,2093,65.40665990846576
313,0,11.122,6,2093,6.229846395104268e-45
314,0,11.122,7,2093,2.938756098883685e-122
315,0,11.122,8,2093,1.390454987391537e-06
316,0,11.122,9,2093,0.2285798308405911
317,0,11.122,10,2093,1684.0911310178
318,0,11.122,11,2093,316.77582478201816
319,0,11.122,12,2093,190.50347105311369
320,0,11.122,13,2093,18496.37148773591
321,0,11.122,14,2093,0.4416016103371791
322,0,2.244,1,2184,3.2572995655397743
323,0,2.244,2,2184,3.718800035071255e-22
324,0,2.244,3,2184,52.00607360777285
325,0,2.244,4,2184,84.77396718532596
326,0,2.244,5,2184,32.168645712116984
327,0,2.244,6,2184,3.911025896233694e-45
328,0,2.244,7,2184,8.170768388716096e-123
329,0,2.244,8,2184,1.6876685824990334e-06
330,0,2.244,9,2184,0.1725115401977587
331,0,2.244,10,2184,1851.4302281399976
332,0,2.244,11,2184,448.4268748364237
333,0,2.244,12,2184,190.7817276686812
334,0,2.244,13,2184,18629.046419296767
335,0,2.244,14,2184,0.0260399990718091
336,0,7.164,1,2275,0.3917299959257779
337,0,7.164,2,2275,4.919170730486428e-23
338,0,7.164,3,2275,52.021655689529965
339,0,7.164,4,2275,30.686185430399178
340,0,7.164,5,2275,23.20916859145084
341,0,7.164,6,2275,2.4509583234803442e-45
342,0,7.164,7,2275,2.1296016657857792e-123
343,0,7.164,8,2275,3.721448476343516e-06
344,0,7.164,9,2275,0.1261801618871201
345,0,7.164,10,2275,2015.17051563638
346,0,7.164,11,2275,537.7737658924558
347,0,7.164,12,2275,190.99341654728752
348,0,7.164,13,2275,18721.51612757362
349,0,7.164,14,2275,0.0049649207821068
350,0,15.93,1,2366,0.1422219071266237
351,0,15.93,2,2366,5.566763054845529e-25
352,0,15.93,3,2366,16.161517187496422
353,0,15.93,4,2366,7.0432554403798
354,0,15.93,5,2366,78.29977591548057
355,0,15.93,6,2366,9.004835300684105e-46
356,0,15.93,7,2366,4.237910283254326e-125
357,0,15.93,8,2366,6.244310152718942e-05
358,0,15.93,9,2366,0.976713762176178
359,0,15.93,10,2366,2142.138704450107
360,0,15.93,11,2366,579.3456415309632
361,0,15.93,12,2366,191.1543047716083
362,0,15.93,13,2366,18836.451551831888
363,0,15.93,14,2366,0.0040043712629745
364,0,10.8,1,2457,19.547509865820683
365,0,10.8,2,2457,5.476185439711324e-28
366,0,10.8,3,2457,23.17673044518443
367,0,10.8,4,2457,0.0119982014043287
368,0,10.8,5,2457,62.77447291603212
369,0,10.8,6,2457,2.651790168959299e-52
370,0,10.8,7,2457,1.2463864276518388e-139
371,0,10.8,8,2457,7.47593239112956e-09
372,0,10.8,9,2457,12.162208079149858
373,0,10.8,10,2457,2259.9919823382165
374,0,10.8,11,2457,586.6253864139826
375,0,10.8,12,2457,191.27679439854168
376,0,10.8,13,2457,18975.971666574555
377,0,10.8,14,2457,0.3491393907108704
378,0,3.913,1,2548,7.52022982436763
379,0,3.913,2,2548,7.7252119584779e-29
380,0,3.913,3,2548,49.44558281561757
381,0,3.913,4,2548,0.0020755945851642
382,0,3.913,5,2548,29.83506654113436
383,0,3.913,6,2548,1.538052129570747e-53
384,0,3.913,7,2548,1.666250176702754e-143
385,0,3.913,8,2548,2.375339507429424e-09
386,0,3.913,9,2548,6.620665080661485
387,0,3.913,10,2548,2424.294251455075
388,0,3.913,11,2548,643.2943998002152
389,0,3.913,12,2548,191.37005941754205
390,0,3.913,13,2548,19058.98141870883
391,0,3.913,14,2548,0.0719871027788651
392,0,10.601,1,2639,5.732601078861936
393,0,10.601,2,2639,6.366531768312169e-30
394,0,10.601,3,2639,37.066079210320765
395,0,10.601,4,2639,2.8709469147958328e-05
396,0,10.601,5,2639,53.55273721258136
397,0,10.601,6,2639,1.3245703787175078e-56
398,0,10.601,7,2639,5.035382189450861e-150
399,0,10.601,8,2639,7.857757427919845e-11
400,0,10.601,9,2639,5.400127115478714
401,0,10.601,10,2639,2570.3848157766565
402,0,10.601,11,2639,692.0719026652416
403,0,10.601,12,2639,191.4410136354165
404,0,10.601,13,2639,19135.53944383628
405,0,10.601,14,2639,0.102178313858652
406,0,19.594,1,2730,527.76746822131
407,0,19.594,2,2730,6.969834409303459e-33
408,0,19.594,3,2730,8.927162112936577
409,0,19.594,4,2730,0.0017850500201583
410,0,19.594,5,2730,78.18731593658526
411,0,19.594,6,2730,6.42453256439315e-64
412,0,19.594,7,2730,1.2321093647336985e-168
413,0,19.594,8,2730,3.939914317987745e-15
414,0,19.594,9,2730,10.27311369902372
415,0,19.594,10,2730,2153.8565459346773
416,0,19.594,11,2730,206.2422470039308
417,0,19.594,12,2730,191.4949942272368
418,0,19.594,13,2730,19794.263117054747
419,0,19.594,14,2730,21.58085890579597
420,0,17.046,1,2821,6.486818916009962
421,0,17.046,2,2821,6.319417214120176e-38
422,0,17.046,3,2821,13.141727615412476
423,0,17.046,4,2821,236.65953004723872
424,0,17.046,5,2821,31.03014317150113
425,0,17.046,6,2821,5.457115696587423e-71
426,0,17.046,7,2821,1.979001490269847e-186
427,0,17.046,8,2821,6.818230826171718e-19
428,0,17.046,9,2821,44.4223119471877
429,0,17.046,10,2821,1385.7203817399752
430,0,17.046,11,2821,163.13265886729783
431,0,17.046,12,2821,191.5360616121538
432,0,17.046,13,2821,21178.70911532359
433,0,17.046,14,2821,0.2240404769634188
434,0,3.954,1,2912,0.5016901834090244
435,0,3.954,2,2912,4.7186091258050356e-39
436,0,3.954,3,2912,47.36007950686879
437,0,3.954,4,2912,67.70217541621274
438,0,3.954,5,2912,5.076800697281615
439,0,3.954,6,2912,4.102996533585616e-73
440,0,3.954,7,2912,6.478043362898183e-191
441,0,3.954,8,2912,1.0445859324568584e-19
442,0,3.954,9,2912,40.43724004048262
443,0,3.954,10,2912,1572.9598973275974
444,0,3.954,11,2912,277.24919815757096
445,0,3.954,12,2912,191.5673048802261
446,0,3.954,13,2912,21327.809363030752
447,0,3.954,14,2912,0.0050881448586152
448,0,9.792,1,3003,0.0409463646744082
449,0,9.792,2,3003,7.700910877715313e-40
450,0,9.792,3,3003,81.98167538770333
451,0,9.792,4,3003,1.747278064848013
452,0,9.792,5,3003,0.3720346057228686
453,0,9.792,6,3003,5.066273265230802e-77
454,0,9.792,7,3003,3.532631405005647e-198
455,0,9.792,8,3003,3.589693970755653e-21
456,0,9.792,9,3003,33.977345997310586
457,0,9.792,10,3003,1717.2906818390518
458,0,9.792,11,3003,346.807147424173
459,0,9.792,12,3003,191.59107415118933
460,0,9.792,13,3003,21436.68056540568
461,0,9.792,14,3003,0.000717611165937
462,0,21.604,1,3094,0.1626239908973984
463,0,21.604,2,3094,2.801795447893649e-42
464,0,21.604,3,3094,21.69932088969781
465,0,21.604,4,3094,0.0002545946064636
466,0,21.604,5,3094,71.4553957673348
467,0,21.604,6,3094,8.94857186422484e-83
468,0,21.604,7,3094,1.536897865503281e-211
469,0,21.604,8,3094,1.1508398634095885e-23
470,0,21.604,9,3094,9.432394941132127
471,0,21.604,10,3094,1622.3443713948805
472,0,21.604,11,3094,345.6150410412308
473,0,21.604,12,3094,191.6091573504505
474,0,21.604,13,3094,21827.99518927016
475,0,21.604,14,3094,0.0077920127841689
476,0,15.087,1,3185,183.25046752489425
477,0,15.087,2,3185,6.450118516420081e-47
478,0,15.087,3,3185,11.492292687329403
479,0,15.087,4,3185,9.41422006694685e-05
480,0,15.087,5,3185,43.3327459104329
481,0,15.087,6,3185,7.75851803881699e-91
482,0,15.087,7,3185,6.2129220831732895e-230
483,0,15.087,8,3185,8.81200344845395e-29
484,0,15.087,9,3185,19.0998426411543
485,0,15.087,10,3185,1657.9973958251524
486,0,15.087,11,3185,165.1200539946795
487,0,15.087,12,3185,191.62291469690112
488,0,15.087,13,3185,22098.222941817603
489,0,15.087,14,3185,5.112438398590028
490,0,4.658,1,3276,43.25051529058376
491,0,4.658,2,3276,3.185618314259024e-48
492,0,4.658,3,3276,37.807521855537175
493,0,4.658,4,3276,8.786052502777016e-05
494,0,4.658,5,3276,27.978983624711475
495,0,4.658,6,3276,1.3194534237439995e-92
496,0,4.658,7,3276,1.4383225759709067e-235
497,0,4.658,8,3276,3.67426173743359e-29
498,0,4.658,9,3276,10.16403824229604
499,0,4.658,10,3276,1773.0590982946828
500,0,4.658,11,3276,224.60193103454185
501,0,4.658,12,3276,191.63338101863044
502,0,4.658,13,3276,22341.468192018827
503,0,4.658,14,3276,0.4767650399916865
504,0,15.664,1,3367,48.53015259806168
505,0,15.664,2,3367,1.3984758122719037e-50
506,0,15.664,3,3367,11.23016493592501
507,0,15.664,4,3367,3.783896193680481e-05
508,0,15.664,5,3367,52.757014687953706
509,0,15.664,6,3367,5.800765052717521e-98
510,0,15.664,7,3367,2.0667725488899897e-245
511,0,15.664,8,3367,1.1941841292883482e-31
512,0,15.664,9,3367,11.054014766633246
513,0,15.664,10,3367,1893.7962626989045
514,0,15.664,11,3367,233.03010413105503
515,0,15.664,12,3367,191.64134359273103
516,0,15.664,13,3367,22487.74965399004
517,0,15.664,14,3367,1.4313940093934248
518,0,25.227,1,3458,23.8310601430676
519,0,25.227,2,3458,3.380286140364528e-56
520,0,25.227,3,3458,6.667586532855188
521,0,25.227,4,3458,90.39322992260249
522,0,25.227,5,3458,33.952890203386694
523,0,25.227,6,3458,3.2127366350515544e-106
524,0,25.227,7,3458,2.361685411485329e-264
525,0,25.227,8,3458,8.242166137298479e-36
526,0,25.227,9,3458,25.16246394976574
527,0,25.227,10,3458,1618.5981707121643
528,0,25.227,11,3458,73.91214230755395
529,0,25.227,12,3458,191.64740136431
530,0,25.227,13,3458,23145.448804104573
531,0,25.227,14,3458,1.8692215930097524
532,0,6.663,1,3549,0.145581265989138
533,0,6.663,2,3549,6.261445616474738e-59
534,0,6.663,3,3549,26.52839581010087
535,0,6.663,4,3549,1.9988740382285493
536,0,6.663,5,3549,10.789035168069876
537,0,6.663,6,3549,2.24899231516557e-111
538,0,6.663,7,3549,2.8996952378847795e-278
539,0,6.663,8,3549,1.7860830543126776e-37
540,0,6.663,9,3549,50.98631815841699
541,0,6.663,10,3549,1786.9418397132704
542,0,6.663,11,3549,140.83488243073714
543,0,6.663,12,3549,191.6520099991608
544,0,6.663,13,3549,23279.56181265626
545,0,6.663,14,3549,0.0019937567788344
546,0,4.963,1,3640,0.0174405166393398
547,0,4.963,2,3640,7.599773356478143e-60
548,0,4.963,3,3640,52.322152946976416
549,0,4.963,4,3640,0.1560363588762886
550,0,4.963,5,3640,2.115385781847446
551,0,4.963,6,3640,1.0076216306549908e-112
552,0,4.963,7,3640,7.430663938741629e-282
553,0,4.963,8,3640,6.651439574734031e-38
554,0,4.963,9,3640,24.70899884325774
555,0,4.963,10,3640,1966.0431616074395
556,0,4.963,11,3640,192.0767223759704
557,0,4.963,12,3640,191.6555161589609
558,0,4.963,13,3640,23340.168334650178
559,0,4.963,14,3640,0.0002027381355619
560,1,9.004,1,91,2.2617163188928946
561,1,9.004,2,91,3.851627136390082
562,1,9.004,3,91,96.25679208159892
563,1,9.004,4,91,0.0453188174120246
564,1,9.004,5,91,0.533822191570812
565,1,9.004,6,91,0.4806655600022917
566,1,9.004,7,91,0.0730113892251419
567,1,9.004,8,91,0.1961213784003476
568,1,9.004,9,91,0.2240893323973589
569,1,9.004,10,91,2869.1832961360983
570,1,9.004,11,91,11513.612085768831
571,1,9.004,12,91,288.5246595980741
572,1,9.004,13,91,100.43424255804696
573,1,9.004,14,91,0.0382662722219807
574,1,13.117,1,182,9.998044763058044
575,1,13.117,2,182,1.547008395940412
576,1,13.117,3,182,1031.0637931592107
577,1,13.117,4,182,0.2591712666490091
578,1,13.117,5,182,2459.967752983107
579,1,13.117,6,182,1.0196774299561977
580,1,13.117,7,182,0.0054572083453474
581,1,13.117,8,182,4.644814061844577
582,1,13.117,9,182,0.6137234027032916
583,1,13.117,10,182,1077.3589525521609
584,1,13.117,11,182,8766.263059719537
585,1,13.117,12,182,257.9473100326724
586,1,13.117,13,182,1524.013598341448
587,1,13.117,14,182,0.2469289025191895
588,1,18.115,1,273,102.77488340034344
589,1,18.115,2,273,0.0004075774640505
590,1,18.115,3,273,12.156582152873533
591,1,18.115,4,273,1562.3480372143092
592,1,18.115,5,273,1184.868129871115
593,1,18.115,6,273,0.0001303894652919
594,1,18.115,7,273,7.378604069367063e-16
595,1,18.115,8,273,72.90185595262768
596,1,18.115,9,273,23.98463646297198
597,1,18.115,10,273,252.0922087909311
598,1,18.115,11,273,743.9183827736226
599,1,18.115,12,273,92.82264098146844
600,1,18.115,13,273,11366.44305660355
601,1,18.115,14,273,3.867703490439231
602,1,8.106,1,364,13.951214410480416
603,1,8.106,2,364,3.430033559234787e-05
604,1,8.106,3,364,45.62880935916219
605,1,8.106,4,364,552.5681670389636
606,1,8.106,5,364,400.8499171976133
607,1,8.106,6,364,2.9000718626542603e-06
608,1,8.106,7,364,8.245231430202875e-20
609,1,8.106,8,364,42.71396520602724
610,1,8.106,9,364,38.19640028621739
611,1,8.106,10,364,431.5955738842532
612,1,8.106,11,364,1501.4043562968243
613,1,8.106,12,364,58.90019529893592
614,1,8.106,13,364,12608.327315991806
615,1,8.106,14,364,0.2226245438179825
616,1,10.118,1,455,1.294385379124453
617,1,10.118,2,455,4.684520601437507e-06
618,1,10.118,3,455,46.93714129580152
619,1,10.118,4,455,192.23227972139145
620,1,10.118,5,455,145.8224967943905
621,1,10.118,6,455,4.783141485702953e-07
622,1,10.118,7,455,1.3721730447690547e-22
623,1,10.118,8,455,25.719372555424112
624,1,10.118,9,455,27.56432853063163
625,1,10.118,10,455,597.263580311093
626,1,10.118,11,455,1842.300671608716
627,1,10.118,12,455,67.5811924802172
628,1,10.118,13,455,13027.245498331107
629,1,10.118,14,455,0.0247883867540291
630,1,16.119,1,546,0.0723495819879489
631,1,16.119,2,546,1.6759058184732953e-08
632,1,16.119,3,546,18.06788415428856
633,1,16.119,4,546,0.0361887877544586
634,1,16.119,5,546,5.963797555852072
635,1,16.119,6,546,9.321323888508457e-13
636,1,16.119,7,546,3.443222433004061e-37
637,1,16.119,8,546,0.0047022771152554
638,1,16.119,9,546,136.51516906733298
639,1,16.119,10,546,754.715514408581
640,1,16.119,11,546,1949.1315193861988
