ID,run,temperature,group,day,biomass
179,0,9.576,12,1183,180.1443468447138
180,0,9.576,13,1183,16677.838960021305
181,0,9.576,14,1183,0.0418117752672381
182,0,11.98,1,1274,88.18768952908994
183,0,11.98,2,1274,5.82139642046613e-13
184,0,11.98,3,1274,70.9517650101434
185,0,11.98,4,1274,0.0003859346628424
186,0,11.98,5,1274,1.4157809112783994e-07
187,0,11.98,6,1274,1.9076506530326344e-44
188,0,11.98,7,1274,1.2597135248625156e-111
189,0,11.98,8,1274,6.063449783128205e-12
190,0,11.98,9,1274,0.079716264485237
191,0,11.98,10,1274,1087.6173014875135
192,0,11.98,11,1274,79.4332918517114
193,0,11.98,12,1274,182.9007097463183
194,0,11.98,13,1274,16992.057470365282
195,0,11.98,14,1274,3.3472117985857777
196,0,9.791,1,1365,53.11734654515061
197,0,9.791,2,1365,1.3143691240571888e-13
198,0,9.791,3,1365,65.8262662703767
199,0,9.791,4,1365,0.0234779022225278
200,0,9.791,5,1365,2.729855942221585e-06
201,0,9.791,6,1365,1.0009010571457652e-44
202,0,9.791,7,1365,2.098037189648532e-112
203,0,9.791,8,1365,3.4511416650326377e-10
204,0,9.791,9,1365,0.021004686752178
205,0,9.791,10,1365,943.767141274284
206,0,9.791,11,1365,49.86263664994794
207,0,9.791,12,1365,184.9976970560877
208,0,9.791,13,1365,17483.43775721574
209,0,9.791,14,1365,1.539836572179801
210,0,-0.945,1,1456,11.962579567426694
211,0,-0.945,2,1456,3.2381572936600244e-14
212,0,-0.945,3,1456,70.20825534209438
213,0,-0.945,4,1456,0.0139898826822593
214,0,-0.945,5,1456,1.5700805052947437e-06
215,0,-0.945,6,1456,6.434963568115051e-45
216,0,-0.945,7,1456,7.559046871167033e-113
217,0,-0.945,8,1456,3.7394045046897966e-10
218,0,-0.945,9,1456,0.0087135334526518
219,0,-0.945,10,1456,1086.038839145909
220,0,-0.945,11,1456,118.29345127761204
221,0,-0.945,12,1456,186.59304423492185
222,0,-0.945,13,1456,17587.75945577621
223,0,-0.945,14,1456,0.137422319809614
224,0,4.011,1,1547,4.486074099668099
225,0,4.011,2,1547,8.451555452707663e-15
226,0,4.011,3,1547,71.65532090027446
227,0,4.011,4,1547,0.0068999327419798
228,0,4.011,5,1547,8.172597400889689e-07
229,0,4.011,6,1547,4.3200322017158296e-45
230,0,4.011,7,1547,2.9348056504210775e-113
231,0,4.011,8,1547,2.74563738637013e-10
232,0,4.011,9,1547,0.0038003850266917
233,0,4.011,10,1547,1253.5320873518297
234,0,4.011,11,1547,192.3494470384304
235,0,4.011,12,1547,187.80675335441225
236,0,4.011,13,1547,17630.862946450838
237,0,4.011,14,1547,0.0840152509217239
238,0,16.964,1,1638,143.3386203053754
239,0,16.964,2,1638,3.031303259136947e-15
240,0,16.964,3,1638,91.63692079544003
241,0,16.964,4,1638,1.5203897650042455
242,0,16.964,5,1638,7.318666786114228e-05
243,0,16.964,6,1638,2.949657437330622e-45
244,0,16.964,7,1638,7.955716629908777e-114
245,0,16.964,8,1638,4.4766929950397e-09
246,0,16.964,9,1638,0.0012012860286365
247,0,16.964,10,1638,1181.224143391451
248,0,16.964,11,1638,45.43254488853
249,0,16.964,12,1638,188.73011965027104
250,0,16.964,13,1638,17968.644317057635
251,0,16.964,14,1638,8.303073118463274
252,0,16.286,1,1729,33.80577813983106
253,0,16.286,2,1729,1.287449108727566e-15
254,0,16.286,3,1729,98.75229574777812
255,0,16.286,4,1729,52.0209755919623
256,0,16.286,5,1729,0.1065682525212492
257,0,16.286,6,1729,2.051496324639828e-45
258,0,16.286,7,1729,1.948070501991261e-114
259,0,16.286,8,1729,1.0988945891295685e-07
260,0,16.286,9,1729,0.0011656408159136
261,0,16.286,10,1729,1074.506076704112
262,0,16.286,11,1729,85.40736099723222
263,0,16.286,12,1729,189.4325986088956
264,0,16.286,13,1729,18366.32051053777
265,0,16.286,14,1729,1.8963588723962488
266,0,4.189,1,1820,5.850486840729483
267,0,4.189,2,1820,3.302640862396691e-16
268,0,4.189,3,1820,80.94180536193362
269,0,4.189,4,1820,26.54929003091719
270,0,4.189,5,1820,0.0704911889641943
271,0,4.189,6,1820,1.3498640191660772e-45
272,0,4.189,7,1820,7.349441949115642e-115
273,0,4.189,8,1820,1.501413678977657e-07
274,0,4.189,9,1820,0.0007150849789902
275,0,4.189,10,1820,1225.5553385485107
276,0,4.189,11,1820,181.38300302124512
277,0,4.189,12,1820,189.96703091087616
278,0,4.189,13,1820,18469.8601691925
279,0,4.189,14,1820,0.1075598081836546
280,0,6.327,1,1911,1.1049237231621916
281,0,6.327,2,1911,8.250317405721338e-17
282,0,6.327,3,1911,73.2829604109149
283,0,6.327,4,1911,12.172305989689196
284,0,6.327,5,1911,0.0367351444674266
285,0,6.327,6,1911,8.506333418852525e-46
286,0,6.327,7,1911,2.7369688085874717e-115
287,0,6.327,8,1911,1.0149181735357265e-07
288,0,6.327,9,1911,0.0003509456771082
289,0,6.327,10,1911,1395.138906728957
290,0,6.327,11,1911,267.84943576037927
291,0,6.327,12,1911,190.3736167595794
292,0,6.327,13,1911,18520.04409476648
293,0,6.327,14,1911,0.026019553233084
294,0,15.822,1,2002,171.0182943906886
295,0,15.822,2,2002,2.0715325822173085e-17
296,0,15.822,3,2002,71.44409844152615
297,0,15.822,4,2002,57.83108097113973
298,0,15.822,5,2002,0.15505017087282
299,0,15.822,6,2002,6.7256113012273294e-46
300,0,15.822,7,2002,8.503215329970719e-116
301,0,15.822,8,2002,2.265960084201405e-06
302,0,15.822,9,2002,0.0003517132089183
303,0,15.822,10,2002,1198.291204949352
304,0,15.822,11,2002,36.930462006079686
305,0,15.822,12,2002,190.6829359495778
306,0,15.822,13,2002,19013.4748494725
307,0,15.822,14,2002,9.463995733774873
308,0,10.466,1,2093,33.713114970656164
309,0,10.466,2,2093,3.0743466495152405e-18
310,0,10.466,3,2093,68.85249245461905
311,0,10.466,4,2093,68.24418703194019
312,0,10.466,5,2093,2.346115400586883
313,0,10.466,6,2093,4.5358440604795576e-46
314,0,10.466,7,2093,2.3012715077433264e-116
315,0,10.466,8,2093,7.745885342166933e-05
316,0,10.466,9,2093,0.0008471549576124
317,0,10.466,10,2093,1151.0919481099245
318,0,10.466,11,2093,81.42061383103143
319,0,10.466,12,2093,190.9181343239553
320,0,10.466,13,2093,19423.065799594468
321,0,10.466,14,2093,1.0865687898172034
322,0,0.142,1,2184,7.532890487328481
323,0,0.142,2,2184,7.8690134965159525e-19
324,0,0.142,3,2184,73.20290280012951
325,0,0.142,4,2184,32.74647616939275
326,0,0.142,5,2184,1.186916808615476
327,0,0.142,6,2184,2.999065587493184e-46
328,0,0.142,7,2184,8.99481913100855e-117
329,0,0.142,8,2184,5.453627337071943e-05
330,0,0.142,9,2184,0.0004550296128473
331,0,0.142,10,2184,1308.5709007971152
332,0,0.142,11,2184,174.63523045613564
333,0,0.142,12,2184,191.09715964751945
334,0,0.142,13,2184,19510.50534359872
335,0,0.142,14,2184,0.099137904764321
336,0,6.911,1,2275,5.826980090160434
337,0,6.911,2,2275,1.9634413590715625e-19
338,0,6.911,3,2275,71.6406113939791
339,0,6.911,4,2275,15.218654801900591
340,0,6.911,5,2275,0.6075677752859173
341,0,6.911,6,2275,1.9669354711975432e-46
342,0,6.911,7,2275,3.411320749940091e-117
343,0,6.911,8,2275,4.234586577055206e-05
344,0,6.911,9,2275,0.000240439555687
345,0,6.911,10,2275,1475.1233806486352
346,0,6.911,11,2275,253.9197699937466
347,0,6.911,12,2275,191.23336528637475
348,0,6.911,13,2275,19565.73271755524
349,0,6.911,14,2275,0.1548951508317128
350,0,16.484,1,2366,154.9650827841972
351,0,16.484,2,2366,3.1843664164111333e-20
352,0,16.484,3,2366,73.68312708405333
353,0,16.484,4,2366,85.22920003515206
354,0,16.484,5,2366,3.091952538325061
355,0,16.484,6,2366,1.4959763143522087e-46
356,0,16.484,7,2366,1.0736922501495968e-117
357,0,16.484,8,2366,0.0004147961698496
358,0,16.484,9,2366,0.000384748746195
359,0,16.484,10,2366,1348.06366543026
360,0,16.484,11,2366,42.16832753731217
361,0,16.484,12,2366,191.33637407476976
362,0,16.484,13,2366,19960.58980130168
363,0,16.484,14,2366,9.89602964703497
364,0,6.223,1,2457,36.7954401016441
365,0,6.223,2,2457,3.0518160323849003e-22
366,0,6.223,3,2457,35.651479761934205
367,0,6.223,4,2457,99.69111683097849
368,0,6.223,5,2457,49.30445935539107
369,0,6.223,6,2457,1.194416125602752e-46
370,0,6.223,7,2457,3.024693934575493e-118
371,0,6.223,8,2457,0.0127935069849448
372,0,6.223,9,2457,0.0037395988751209
373,0,6.223,10,2457,1237.548326327185
374,0,6.223,11,2457,74.54043040751549
375,0,6.223,12,2457,191.3939543562653
376,0,6.223,13,2457,20414.011590083846
377,0,6.223,14,2457,0.8982418778583933
378,0,3.899,1,2548,4.265275223036688
379,0,3.899,2,2548,7.44493589552827e-23
380,0,3.899,3,2548,62.80405555501625
381,0,3.899,4,2548,48.01498331360995
382,0,3.899,5,2548,24.845595862405105
383,0,3.899,6,2548,7.73305893377154e-47
384,0,3.899,7,2548,1.1727079737220034e-118
385,0,3.899,8,2548,0.0079703482796067
386,0,3.899,9,2548,0.0019467541841178
387,0,3.899,10,2548,1394.7342207749584
388,0,3.899,11,2548,179.48314380550227
389,0,3.899,12,2548,191.45477565713824
390,0,3.899,13,2548,20513.16636303641
391,0,3.899,14,2548,0.0837247898089745
392,0,8.538,1,2639,5.269162195896223
393,0,8.538,2,2639,1.545127017375296e-23
394,0,8.538,3,2639,66.54284307361443
395,0,8.538,4,2639,22.59214645193623
396,0,8.538,5,2639,16.604930501681835
397,0,8.538,6,2639,5.388157398328893e-47
398,0,8.538,7,2639,4.5176707039158313e-119
399,0,8.538,8,2639,0.007735119586287
400,0,8.538,9,2639,0.0014530976704907
401,0,8.538,10,2639,1558.156899487536
402,0,8.538,11,2639,265.43316873404325
403,0,8.538,12,2639,191.4983836593807
404,0,8.538,13,2639,20572.49660800908
405,0,8.538,14,2639,0.1645217621734521
406,0,15.548,1,2730,132.5731342415746
407,0,15.548,2,2730,3.6306604666308687e-25
408,0,15.548,3,2730,23.386269787454083
409,0,15.548,4,2730,144.68818983081945
410,0,15.548,5,2730,59.4133699513682
411,0,15.548,6,2730,4.578229705531165e-47
412,0,15.548,7,2730,1.3291513766266258e-119
413,0,15.548,8,2730,0.2091907072784765
414,0,15.548,9,2730,0.0117261056870092
415,0,15.548,10,2730,1270.6371138183206
416,0,15.548,11,2730,26.01978056323813
417,0,15.548,12,2730,191.2091453277518
418,0,15.548,13,2730,21130.280409996845
419,0,15.548,14,2730,7.351208625016083
420,0,18.234,1,2821,27.150126943908145
421,0,18.234,2,2821,2.665057712276111e-27
422,0,18.234,3,2821,30.06723524718989
423,0,18.234,4,2821,106.01937990654288
424,0,18.234,5,2821,52.43882366346919
425,0,18.234,6,2821,2.929504604817962e-47
426,0,18.234,7,2821,2.2786803986686782e-120
427,0,18.234,8,2821,5.39319586324134
428,0,18.234,9,2821,0.1515686181664128
429,0,18.234,10,2821,1216.558815754522
430,0,18.234,11,2821,87.64731765599569
431,0,18.234,12,2821,182.07646693831617
432,0,18.234,13,2821,21550.75039973892
433,0,18.234,14,2821,1.9193199001074088
434,0,2.755,1,2912,4.687610260522503
435,0,2.755,2,2912,6.3803852523422845e-28
436,0,2.755,3,2912,61.24597872376196
437,0,2.755,4,2912,50.505568320175406
438,0,2.755,5,2912,26.14106563525471
439,0,2.755,6,2912,1.8170450989666607e-47
440,0,2.755,7,2912,7.759513907702062e-121
441,0,2.755,8,2912,3.664748446866504
442,0,2.755,9,2912,0.10646071562446
443,0,2.755,10,2912,1373.5544292859609
444,0,2.755,11,2912,188.89438739887635
445,0,2.755,12,2912,181.7289576170541
446,0,2.755,13,2912,21647.5491239261
447,0,2.755,14,2912,0.084315703392617
448,0,5.312,1,3003,18.463766900625725
449,0,5.312,2,3003,1.4387065495773156e-28
450,0,5.312,3,3003,66.16061023802082
451,0,5.312,4,3003,23.580713740986525
452,0,5.312,5,3003,14.420271665797404
453,0,5.312,6,3003,1.1815396262555099e-47
454,0,5.312,7,3003,2.6646571111215785e-121
455,0,5.312,8,3003,3.281719599999936
456,0,5.312,9,3003,0.1031783846384893
457,0,5.312,10,3003,1534.4241307268082
458,0,5.312,11,3003,264.5409893483949
459,0,5.312,12,3003,181.38168258073813
460,0,5.312,13,3003,21711.54626714419
461,0,5.312,14,3003,0.4496572597245829
462,0,20.751,1,3094,4.839186227145292
463,0,20.751,2,3094,7.1175705416732385e-31
464,0,20.751,3,3094,11.034472304519786
465,0,20.751,4,3094,82.49202044240877
466,0,20.751,5,3094,67.6567903791928
467,0,20.751,6,3094,1.57102195685633e-48
468,0,20.751,7,3094,2.6239296351463808e-123
469,0,20.751,8,3094,27.117966583461
470,0,20.751,9,3094,1.235869375256994
471,0,20.751,10,3094,1492.1831046517698
472,0,20.751,11,3094,108.67779847953771
473,0,20.751,12,3094,130.70416333082014
474,0,20.751,13,3094,22171.78695855605
475,0,20.751,14,3094,0.4430438187244104
476,0,10.83,1,3185,99.23774102770884
477,0,10.83,2,3185,1.805669994798449e-32
478,0,10.83,3,3185,29.69245481975696
479,0,10.83,4,3185,60.14571099147772
480,0,10.83,5,3185,41.34522176027637
481,0,10.83,6,3185,1.7343498658037343e-54
482,0,10.83,7,3185,7.975748112946952e-137
483,0,10.83,8,3185,49.95625127616496
484,0,10.83,9,3185,28.907440442210177
485,0,10.83,10,3185,1457.612443812543
486,0,10.83,11,3185,68.89479536679667
487,0,10.83,12,3185,24.5225984371334
488,0,10.83,13,3185,22517.23867239607
489,0,10.83,14,3185,3.5728491138205545
490,0,0.656,1,3276,18.658373133418948
491,0,0.656,2,3276,4.190884358623853e-33
492,0,0.656,3,3276,60.75521990056328
493,0,0.656,4,3276,29.584876463261345
494,0,0.656,5,3276,18.889439920980525
495,0,0.656,6,3276,2.0100867301847507e-55
496,0,0.656,7,3276,5.4627612986509405e-139
497,0,0.656,8,3276,22.03530257783402
498,0,0.656,9,3276,20.14750921140275
499,0,0.656,10,3276,1550.316691596537
500,0,0.656,11,3276,152.21215568199975
501,0,0.656,12,3276,58.17822821360856
502,0,0.656,13,3276,22726.60053363056
503,0,0.656,14,3276,0.2901464755781163
504,0,15.693,1,3367,92.48685241956336
505,0,15.693,2,3367,5.9595881235376175e-34
506,0,15.693,3,3367,65.48312550898417
507,0,15.693,4,3367,3.851256709922832
508,0,15.693,5,3367,2.015482019893988
509,0,15.693,6,3367,1.406293223288147e-58
510,0,15.693,7,3367,1.5450627721003083e-145
511,0,15.693,8,3367,2.4764001415937864
512,0,15.693,9,3367,36.735114703502965
513,0,15.693,10,3367,1637.9466055712585
514,0,15.693,11,3367,153.15358097558277
515,0,15.693,12,3367,79.54287273524942
516,0,15.693,13,3367,22863.51203954452
517,0,15.693,14,3367,5.416614654306102
518,0,18.337,1,3458,78.24374693097191
519,0,18.337,2,3458,1.3959202304910872e-34
520,0,18.337,3,3458,69.90867130826166
521,0,18.337,4,3458,0.0134847318988867
522,0,18.337,5,3458,0.0029429832570228
523,0,18.337,6,3458,1.2659477575747422e-65
524,0,18.337,7,3458,3.115391108714529e-162
525,0,18.337,8,3458,0.0022734751331251
526,0,18.337,9,3458,13.076840036282652
527,0,18.337,10,3458,1285.1344926506254
528,0,18.337,11,3458,40.04585318332139
529,0,18.337,12,3458,105.38422553205984
530,0,18.337,13,3458,23625.215799498263
531,0,18.337,14,3458,5.811754192628583
532,0,2.102,1,3549,29.2343828674853
533,0,2.102,2,3549,3.2021205371185805e-35
534,0,2.102,3,3549,68.53285716915627
535,0,2.102,4,3549,0.0001215603226681
536,0,2.102,5,3549,2.144646221179917e-05
537,0,2.102,6,3549,1.0201514515741599e-69
538,0,2.102,7,3549,3.6002259836559184e-172
539,0,2.102,8,3549,4.047217811802165e-05
540,0,2.102,9,3549,4.68712595944559
541,0,2.102,10,3549,1282.1666625176665
542,0,2.102,11,3549,82.08975587271523
543,0,2.102,12,3549,126.02383186881622
544,0,2.102,13,3549,23904.11853059585
545,0,2.102,14,3549,0.5005380595646736
546,0,-0.053,1,3640,2.477107799274855
547,0,-0.053,2,3640,8.914509072844612e-36
548,0,-0.053,3,3640,74.26791891039312
549,0,-0.053,4,3640,5.582207573637571e-05
550,0,-0.053,5,3640,9.846111079617354e-06
551,0,-0.053,6,3640,5.753495741591488e-70
552,0,-0.053,7,3640,9.253877032125192e-173
553,0,-0.053,8,3640,1.860052534089657e-05
554,0,-0.053,9,3640,2.198952249121973
555,0,-0.053,10,3640,1439.2648509946453
556,0,-0.053,11,3640,165.30332483155064
557,0,-0.053,12,3640,141.72687196634183
558,0,-0.053,13,3640,23951.43921930996
559,0,-0.053,14,3640,0.034679980224033
560,1,9.228,1,91,113.42676328394896
561,1,9.228,2,91,4.150852067849276
562,1,9.228,3,91,99.11941985842311
563,1,9.228,4,91,0.0483042316591815
564,1,9.228,5,91,0.4196721666800807
565,1,9.228,6,91,0.5537986362983133
566,1,9.228,7,91,0.0638631445924968
567,1,9.228,8,91,0.1620202359280723
568,1,9.228,9,91,0.2573591310130691
569,1,9.228,10,91,2773.377308037194
570,1,9.228,11,91,11451.696994087904
571,1,9.228,12,91,288.5746650485732
572,1,9.228,13,91,146.09948422481978
573,1,9.228,14,91,3.730897055241964
574,1,15.561,1,182,1486.9440910048218
575,1,15.561,2,182,0.6241627559554169
576,1,15.561,3,182,115.9406284025337
577,1,15.561,4,182,2.616711464969028
578,1,15.561,5,182,17.54232699763174
579,1,15.561,6,182,0.4060731803453483
580,1,15.561,7,182,0.0019833990872003
581,1,15.561,8,182,3.161101227529698
582,1,15.561,9,182,0.6698116968269202
583,1,15.561,10,182,18.715958647462475
584,1,15.561,11,182,152.751284238678
585,1,15.561,12,182,260.3646408073197
586,1,15.561,13,182,13084.307322132196
587,1,15.561,14,182,86.65046032631687
588,1,19.705,1,273,1.509828641771201
589,1,19.705,2,273,1.9253033771010623e-05
590,1,19.705,3,273,18.016992395834603
591,1,19.705,4,273,85.79911174294875
592,1,19.705,5,273,58.03097201987548
593,1,19.705,6,273,2.385673948434861e-05
594,1,19.705,7,273,1.2573985954782478e-14
595,1,19.705,8,273,86.16993474753617
596,1,19.705,9,273,9.76645177885088
597,1,19.705,10,273,177.5502427902698
598,1,19.705,11,273,142.51789169618462
599,1,19.705,12,273,87.48314686874348
600,1,19.705,13,273,14757.025450178477
601,1,19.705,14,273,0.1133789467656535
602,1,7.338,1,364,0.2879695332732014
603,1,7.338,2,364,3.382658922277461e-06
604,1,7.338,3,364,54.827129476845705
605,1,7.338,4,364,34.64678220798715
606,1,7.338,5,364,25.75320888547468
607,1,7.338,6,364,3.697634578299142e-07
608,1,7.338,7,364,1.0387751858860818e-19
609,1,7.338,8,364,59.08176522777284
610,1,7.338,9,364,10.254377306585084
611,1,7.338,10,364,353.6351379517684
612,1,7.338,11,364,247.5639472471049
613,1,7.338,12,364,54.60088436605706
614,1,7.338,13,364,14863.043860015014
615,1,7.338,14,364,0.0070806738771479
616,1,10.048,1,455,0.0670360375954447
617,1,10.048,2,455,7.828510996383605e-07
618,1,10.048,3,455,64.24808042606249
619,1,10.048,4,455,14.55818383724308
620,1,10.048,5,455,11.489709133189464
621,1,10.048,6,455,3.232838661080559e-08
622,1,10.048,7,455,7.366867446668576e-23
623,1,10.048,8,455,36.005781713516846
624,1,10.048,9,455,7.18685134835605
625,1,10.048,10,455,515.0160396482144
626,1,10.048,11,455,337.8499825086224
627,1,10.048,12,455,68.223609881521
628,1,10.048,13,455,14928.874790620766
629,1,10.048,14,455,0.0021394119979721
630,1,16.232,1,546,274.1384134448385
631,1,16.232,2,546,7.164517998219649e-09
632,1,16.232,3,546,18.4335305946394
633,1,16.232,4,546,0.061763966449514
634,1,16.232,5,546,21.172407318318168
635,1,16.232,6,546,2.078464320494536e-15
636,1,16.232,7,546,6.059823069156609e-38
637,1,16.232,8,546,2.5701845240267924
638,1,16.232,9,546,61.818737166072886
639,1,16.232,10,546,521.4620762434027
640,1,16.232,11,546,40.684217900897366
641,1,16.232,12,546,46.18817419064096
