0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.29751,0.07273,13.17459,0.01050,0.01055,535.51992,15954.34329,6.02293,20.93194,0.35866,0.41460,0.41868,1.96509,0.55561,0.71390,0.59839,1.01896,1.04125,0.00060,0.00620,0.00020,0.07329,0.02624,0.73663,0.00011,0.90733,8.75129,4.38573,169.25262,0.74656,0.71441,15.38302,30.14865
0.29916,0.07214,13.17952,0.01057,0.01054,533.16368,15817.16176,5.94153,20.86481,0.35647,0.41562,0.41503,1.96081,0.55362,0.71720,0.59927,1.01810,1.03640,0.00060,0.00622,0.00020,0.07392,0.02615,0.73888,0.00012,0.91256,8.77189,4.39789,168.85529,0.75117,0.70665,15.41887,30.30812
0.29916,0.07206,13.19232,0.01059,0.01048,532.80570,15652.23551,5.93183,20.81466,0.35548,0.41322,0.41709,1.97001,0.55143,0.71712,0.59983,1.01114,1.03772,0.00061,0.00619,0.00020,0.07447,0.02610,0.73772,0.00014,0.91165,8.77133,4.38737,169.89860,0.75600,0.70912,15.29391,30.28438
0.30060,0.07234,13.28674,0.01062,0.01044,535.32143,15741.27372,5.95606,20.95010,0.35337,0.41363,0.41483,1.95259,0.54610,0.71613,0.60017,1.00846,1.04146,0.00061,0.00619,0.00020,0.07475,0.02608,0.74492,0.00012,0.90562,8.81009,4.39173,169.92953,0.75655,0.71364,15.33195,30.22599
0.29788,0.07272,13.35495,0.01069,0.01046,538.08261,15738.00631,6.01195,20.93710,0.35236,0.41367,0.41834,1.96736,0.54879,0.71184,0.60350,1.01028,1.03568,0.00061,0.00615,0.00020,0.07461,0.02610,0.73805,0.00007,0.90563,8.73986,4.37659,168.77974,0.76488,0.71070,15.21123,30.26691
0.29601,0.07271,13.49350,0.01072,0.01055,539.27939,15696.11758,5.98473,21.04488,0.35096,0.41299,0.41962,1.96775,0.55022,0.71661,0.60461,1.01346,1.03584,0.00061,0.00614,0.00020,0.07470,0.02577,0.73883,0.00009,0.90305,8.73370,4.39579,168.82555,0.76242,0.70783,15.18981,30.14743
0.29536,0.07258,13.53712,0.01072,0.01065,541.11192,15780.70109,6.00355,21.05048,0.35006,0.41369,0.41964,1.95865,0.54925,0.71615,0.60703,1.01408,1.03772,0.00060,0.00609,0.00020,0.07491,0.02584,0.73555,0.00015,0.90056,8.66328,4.39895,168.12124,0.76804,0.70705,15.28013,30.04994
0.29673,0.07278,13.53383,0.01069,0.01060,542.19585,15892.63841,5.98196,21.14738,0.34920,0.41377,0.41600,1.96918,0.54687,0.71649,0.60712,1.00985,1.03463,0.00060,0.00613,0.00020,0.07526,0.02586,0.73673,0.00014,0.89947,8.62180,4.38997,167.72233,0.76911,0.71074,15.09202,30.04692
0.29600,0.07256,13.60140,0.01073,0.01057,545.47185,15864.31301,6.01913,21.22917,0.35082,0.41459,0.41280,1.97779,0.54562,0.72057,0.61214,1.01384,1.03261,0.00060,0.00611,0.00020,0.07522,0.02609,0.73635,0.00006,0.88937,8.59213,4.36280,167.42460,0.76745,0.70950,15.05351,30.04241
0.29607,0.07285,13.53854,0.01072,0.01055,544.16819,15906.09675,5.98188,21.24827,0.35145,0.41340,0.41409,1.97017,0.54573,0.71908,0.61066,1.01231,1.04269,0.00060,0.00614,0.00020,0.07584,0.02566,0.73905,0.00012,0.87699,8.53673,4.38938,166.95702,0.77359,0.70603,15.08012,29.99113
0.29288,0.07305,13.51230,0.01081,0.01054,545.49790,15928.55362,5.94213,21.38023,0.35090,0.41489,0.41301,1.98306,0.54572,0.72162,0.60904,1.01809,1.04246,0.00060,0.00612,0.00020,0.07572,0.02536,0.74173,0.00012,0.88102,8.50500,4.39622,165.92895,0.76977,0.69950,15.11924,30.09398
0.29166,0.07248,13.56923,0.01083,0.01043,546.91680,15996.53150,5.93893,21.37856,0.35005,0.41767,0.41262,1.99111,0.54536,0.71898,0.60547,1.01238,1.04070,0.00060,0.00612,0.00020,0.07543,0.02545,0.74588,0.00002,0.87747,8.47852,4.41426,165.31283,0.77447,0.70354,15.05414,30.00990
0.29123,0.07219,13.63920,0.01081,0.01045,544.84348,16048.07486,5.90232,21.41484,0.34977,0.41974,0.41511,1.97103,0.54308,0.72148,0.60087,1.00569,1.03531,0.00060,0.00612,0.00020,0.07543,0.02532,0.75089,0.00005,0.88281,8.45295,4.43373,166.14699,0.77265,0.70357,14.99176,29.96391
0.29063,0.07255,13.68591,0.01079,0.01051,545.68239,15963.15354,5.91344,21.47213,0.34644,0.42035,0.41767,1.95625,0.54230,0.72157,0.60130,1.00392,1.03205,0.00060,0.00614,0.00020,0.07481,0.02540,0.75219,0.00003,0.88482,8.52259,4.42025,167.70362,0.77336,0.70353,14.94552,29.83935
0.29022,0.07250,13.75483,0.01083,0.01054,547.21730,15842.61817,5.89330,21.49320,0.34410,0.41915,0.41975,1.95518,0.54086,0.72191,0.60357,1.00612,1.02490,0.00060,0.00616,0.00020,0.07486,0.02538,0.74971,0.00001,0.88673,8.53001,4.41273,168.88458,0.77318,0.70774,14.91022,29.74889
0.29144,0.07230,13.69764,0.01085,0.01061,547.42069,15874.43141,5.89442,21.50824,0.34631,0.41811,0.41587,1.95856,0.54718,0.72451,0.60474,1.00474,1.02189,0.00060,0.00620,0.00020,0.07466,0.02551,0.74645,0.00003,0.88979,8.57403,4.40554,167.66124,0.77108,0.71413,14.95176,29.76440
0.29292,0.07161,13.57578,0.01087,0.01065,547.02724,15925.50956,5.80977,21.55053,0.34577,0.42111,0.41739,1.95329,0.55077,0.72432,0.60785,1.01013,1.02346,0.00060,0.00619,0.00020,0.07428,0.02543,0.74989,0.00002,0.89352,8.55470,4.45533,167.12736,0.77839,0.71499,14.95918,29.75560
0.29173,0.07159,13.53179,0.01089,0.01062,547.74557,15939.23887,5.78376,21.60038,0.34819,0.42086,0.41521,1.92920,0.54877,0.72567,0.60383,1.01574,1.02965,0.00059,0.00619,0.00020,0.07411,0.02545,0.74493,0.00003,0.89204,8.62276,4.45999,166.36199,0.78530,0.71033,15.00137,29.86831
0.28710,0.07205,13.47424,0.01089,0.01060,550.43472,16040.46412,5.76159,21.70451,0.34781,0.41767,0.41516,1.94519,0.55122,0.72924,0.59778,1.00869,1.02909,0.00059,0.00621,0.00020,0.07402,0.02545,0.73932,0.00012,0.89014,8.57120,4.44461,167.75823,0.78614,0.71579,15.09218,29.89390
0.28663,0.07192,13.50522,0.01090,0.01063,551.59511,15936.70718,5.79101,21.58130,0.34723,0.41659,0.41249,1.95265,0.54478,0.73245,0.59698,1.00500,1.02485,0.00059,0.00620,0.00020,0.07440,0.02566,0.73652,0.00003,0.89571,8.57823,4.43561,166.71958,0.78393,0.71548,15.13129,30.00258
0.28622,0.07218,13.50594,0.01092,0.01061,551.81750,16018.64657,5.80604,21.70944,0.34766,0.41796,0.41495,1.93830,0.54429,0.73227,0.59603,0.99572,1.02155,0.00059,0.00624,0.00020,0.07374,0.02582,0.73986,0.00005,0.89743,8.56346,4.42962,164.67166,0.79206,0.71774,15.21034,30.11686
0.28369,0.07231,13.44401,0.01095,0.01061,552.93547,16073.12599,5.81297,21.65460,0.34870,0.41961,0.41562,1.95948,0.54002,0.73850,0.59467,0.99315,1.02386,0.00060,0.00623,0.00020,0.07348,0.02578,0.74236,0.00001,0.90480,8.58684,4.41975,163.76028,0.79548,0.71723,15.19707,30.07401
0.28340,0.07241,13.49034,0.01095,0.01055,553.82329,16035.09417,5.83138,21.81865,0.34851,0.41361,0.41464,1.96026,0.54060,0.73691,0.59846,0.99416,1.02890,0.00060,0.00624,0.00020,0.07376,0.02558,0.74357,0.00010,0.89438,8.67745,4.41125,163.25254,0.79819,0.71722,15.24511,29.81928
0.28419,0.07149,13.47469,0.01092,0.01053,548.54874,16018.40704,5.84875,21.98691,0.35023,0.41014,0.41779,1.94043,0.53866,0.73621,0.60232,0.99746,1.02342,0.00059,0.00618,0.00020,0.07361,0.02566,0.74302,0.00004,0.89852,8.67283,4.40574,163.95714,0.80162,0.71967,15.27142,29.95926
0.28319,0.07132,13.50927,0.01093,0.01055,550.25959,15907.72429,5.81895,22.07853,0.35045,0.41176,0.41488,1.93114,0.53821,0.73679,0.60222,0.99640,1.02043,0.00060,0.00618,0.00020,0.07323,0.02576,0.74207,0.00016,0.89438,8.59789,4.41861,162.73402,0.80699,0.72424,15.35529,29.87781
0.28252,0.07148,13.57204,0.01091,0.01058,551.49715,15801.27020,5.87148,22.15915,0.35020,0.40777,0.41456,1.91576,0.53875,0.73369,0.59649,1.00708,1.02122,0.00060,0.00623,0.00020,0.07289,0.02597,0.74239,0.00005,0.88862,8.61833,4.41641,161.93065,0.80727,0.72612,15.50153,29.78966
0.28374,0.07140,13.48994,0.01091,0.01058,552.61347,15862.72401,5.86020,22.17034,0.34734,0.40841,0.41355,1.90494,0.53635,0.73279,0.59762,1.00468,1.02898,0.00059,0.00619,0.00020,0.07294,0.02620,0.74632,0.00001,0.88047,8.66469,4.41267,161.32315,0.81047,0.72663,15.54474,29.56835
0.28574,0.07208,13.65988,0.01091,0.01050,551.43101,15745.85055,5.85703,22.13893,0.34337,0.40467,0.40873,1.89614,0.53771,0.73074,0.60451,1.00073,1.02546,0.00059,0.00623,0.00020,0.07223,0.02594,0.74737,0.00004,0.87270,8.63976,4.43759,161.12759,0.81363,0.72884,15.53735,29.51403
0.28603,0.07194,13.63746,0.01098,0.01043,546.28049,15803.32064,5.84324,22.08601,0.34253,0.40627,0.41080,1.89838,0.53549,0.73698,0.60877,0.99761,1.03309,0.00059,0.00619,0.00020,0.07217,0.02603,0.74432,0.00003,0.87619,8.65098,4.44798,161.88743,0.82218,0.72336,15.66231,29.58453
0.28539,0.07196,13.60368,0.01102,0.01036,546.79470,15750.83109,5.88212,22.12799,0.34463,0.40544,0.41270,1.89696,0.53270,0.74187,0.60741,1.00048,1.03042,0.00059,0.00618,0.00020,0.07201,0.02622,0.74968,0.00011,0.87344,8.62536,4.47083,162.38963,0.82685,0.72166,15.79723,29.49988
0.28595,0.07169,13.50278,0.01100,0.01042,544.62697,15668.79358,5.88243,22.11837,0.34806,0.40525,0.41281,1.90730,0.53619,0.74247,0.61298,1.00536,1.03025,0.00059,0.00616,0.00020,0.07239,0.02620,0.74382,0.00014,0.87419,8.64464,4.47341,162.46505,0.82232,0.71748,15.92550,29.64678
0.28770,0.07150,13.53646,0.01110,0.01048,543.44165,15653.32292,5.92110,22.11971,0.34654,0.40629,0.41029,1.89946,0.53767,0.74219,0.61090,1.00378,1.04015,0.00060,0.00622,0.00020,0.07269,0.02606,0.73834,0.00002,0.87015,8.60253,4.46014,161.84127,0.81904,0.71377,16.04782,29.45973
0.28835,0.07139,13.55670,0.01107,0.01047,545.21121,15606.92505,5.88073,22.15749,0.34396,0.40471,0.41084,1.89022,0.54087,0.74238,0.61053,1.00449,1.03801,0.00060,0.00619,0.00020,0.07222,0.02554,0.73745,0.00022,0.86526,8.56570,4.46792,162.56466,0.82265,0.71660,16.10996,29.55716
0.28887,0.07135,13.69892,0.01104,0.01059,544.72470,15563.27537,5.84188,22.25066,0.34231,0.40374,0.41299,1.89318,0.54207,0.74042,0.61685,0.99609,1.03593,0.00060,0.00615,0.00020,0.07207,0.02532,0.73746,0.00008,0.86732,8.59270,4.46167,164.72556,0.82582,0.71765,16.14466,29.56246
0.29012,0.07145,13.58122,0.01107,0.01064,546.07514,15467.81223,5.81058,22.23755,0.34378,0.40590,0.41349,1.89105,0.54054,0.74103,0.61715,0.99547,1.03481,0.00060,0.00616,0.00020,0.07186,0.02503,0.73402,0.00010,0.85914,8.65417,4.50491,163.48489,0.82648,0.71303,16.05523,29.56994
0.28911,0.07171,13.52996,0.01104,0.01071,543.84077,15479.40059,5.82331,22.13927,0.34640,0.40459,0.41780,1.88210,0.53977,0.74433,0.61707,0.98922,1.03614,0.00060,0.00612,0.00020,0.07161,0.02518,0.73385,0.00010,0.85432,8.65003,4.51020,162.93098,0.83336,0.71859,16.04147,29.78515
0.29029,0.07136,13.52062,0.01106,0.01071,540.77295,15527.54331,5.80894,22.06352,0.34668,0.40564,0.41993,1.88447,0.53901,0.74311,0.61756,0.99023,1.04121,0.00060,0.00610,0.00020,0.07179,0.02482,0.74127,0.00014,0.86008,8.66485,4.51769,163.43327,0.83663,0.71987,16.07121,29.67125
0.29090,0.07129,13.45265,0.01103,0.01071,540.24608,15552.38118,5.78904,22.07249,0.34663,0.40652,0.41783,1.86675,0.54311,0.74242,0.62010,0.99460,1.03883,0.00061,0.00614,0.00020,0.07157,0.02483,0.74508,0.00005,0.86542,8.59967,4.55360,164.86105,0.82959,0.72415,16.12154,29.70378
0.29322,0.07144,13.56755,0.01101,0.01067,545.95901,15488.16306,5.77241,22.12261,0.34808,0.40486,0.41363,1.86242,0.54638,0.74491,0.61932,0.99895,1.04136,0.00060,0.00614,0.00020,0.07145,0.02459,0.74710,0.00002,0.85980,8.64428,4.57816,165.42534,0.83535,0.72235,16.20201,29.66295
0.29146,0.07084,13.53359,0.01105,0.01071,546.63586,15488.33505,5.80313,21.97499,0.34717,0.40529,0.41053,1.84717,0.54658,0.74860,0.61883,1.00214,1.04042,0.00061,0.00616,0.00020,0.07127,0.02447,0.74832,0.00019,0.86296,8.68501,4.60653,164.12059,0.83855,0.71873,16.12948,30.17201
0.29099,0.07095,13.54813,0.01100,0.01068,547.76490,15579.52496,5.75320,21.94985,0.34948,0.40722,0.40850,1.84661,0.54332,0.75102,0.61895,1.01013,1.04127,0.00060,0.00617,0.00020,0.07119,0.02446,0.74742,0.00023,0.86470,8.60344,4.61952,162.11122,0.84383,0.71657,16.24108,30.12771
0.28948,0.07090,13.47659,0.01098,0.01067,548.21651,15738.24512,5.74236,22.07888,0.34565,0.40973,0.40907,1.85656,0.54294,0.74834,0.61898,1.01354,1.04364,0.00060,0.00619,0.00020,0.07155,0.02460,0.74525,0.00008,0.87172,8.58972,4.65143,161.35098,0.84382,0.72474,16.29891,29.91185
0.28998,0.07106,13.47013,0.01088,0.01070,544.59845,15712.26811,5.73252,22.08864,0.34363,0.41018,0.40975,1.87494,0.54242,0.75294,0.62075,1.01619,1.04739,0.00061,0.00618,0.00020,0.07135,0.02461,0.74819,0.00016,0.86295,8.53567,4.63374,160.39525,0.83867,0.71390,16.29102,30.03324
0.29115,0.07092,13.43855,0.01078,0.01063,544.06675,15672.24406,5.75839,22.12173,0.34096,0.40982,0.40716,1.87631,0.54091,0.75472,0.61706,1.01912,1.04933,0.00061,0.00622,0.00020,0.07140,0.02463,0.74829,0.00012,0.86339,8.52013,4.62143,160.54394,0.83644,0.71418,16.19625,29.93608
0.29031,0.07012,13.30598,0.01067,0.01071,544.35919,15690.30648,5.75207,22.12980,0.34035,0.41085,0.40887,1.86854,0.54548,0.75113,0.62013,1.02370,1.04479,0.00061,0.00621,0.00020,0.07138,0.02464,0.74672,0.00006,0.86721,8.44187,4.60973,159.47550,0.83732,0.71319,16.24550,29.82927
0.28839,0.07009,13.29712,0.01055,0.01076,544.56246,15680.04384,5.72500,22.05499,0.33929,0.41065,0.40990,1.87171,0.54229,0.75189,0.61707,1.02500,1.03966,0.00061,0.00620,0.00020,0.07136,0.02464,0.74624,0.00001,0.86684,8.50002,4.65087,159.51429,0.83976,0.71285,16.33183,29.86052
0.28802,0.06908,13.35806,0.01055,0.01072,540.64162,15758.15035,5.78582,22.13497,0.33588,0.41218,0.40739,1.87740,0.54353,0.75427,0.61793,1.01994,1.03144,0.00062,0.00617,0.00020,0.07134,0.02465,0.74655,0.00022,0.86176,8.42763,4.66158,160.23040,0.84093,0.70746,16.50149,29.70015
0.29034,0.06831,13.34671,0.01058,0.01074,541.77741,15670.44783,5.78454,21.99806,0.33766,0.41349,0.40794,1.86339,0.54670,0.75792,0.61866,1.02105,1.02845,0.00062,0.00614,0.00020,0.07145,0.02455,0.74382,0.00022,0.86266,8.47713,4.66825,161.23294,0.83824,0.70630,16.43667,29.54020
0.28816,0.06883,13.32715,0.01054,0.01078,540.40997,15775.81986,5.78674,21.90587,0.33680,0.41302,0.40812,1.86027,0.54322,0.76353,0.62189,1.02547,1.03066,0.00062,0.00616,0.00020,0.07177,0.02445,0.74070,0.00033,0.85764,8.50706,4.66455,162.05999,0.83776,0.70520,16.48212,29.69441
0.28791,0.06878,13.39712,0.01056,0.01076,543.62169,15738.06234,5.81329,22.00816,0.33771,0.41377,0.40966,1.83952,0.54541,0.76162,0.61835,1.02230,1.03200,0.00062,0.00611,0.00020,0.07181,0.02428,0.74030,0.00028,0.85788,8.41427,4.69033,162.54510,0.83548,0.71023,16.48555,29.96779
0.28633,0.06917,13.35528,0.01053,0.01071,545.62787,15733.41632,5.76351,22.05895,0.33677,0.41437,0.40964,1.85758,0.54215,0.76651,0.61557,1.02449,1.03644,0.00062,0.00609,0.00020,0.07123,0.02412,0.72915,0.00019,0.86008,8.37429,4.68888,161.84189,0.83301,0.71087,16.51652,30.17128
0.28736,0.06899,13.27012,0.01063,0.01070,546.89304,15824.63423,5.69100,22.17332,0.33877,0.41379,0.40736,1.85522,0.54446,0.76602,0.61848,1.02721,1.03470,0.00062,0.00607,0.00020,0.07099,0.02433,0.73092,0.00010,0.86520,8.33391,4.68056,163.84541,0.83009,0.71019,16.57661,30.00532
0.29096,0.06860,13.22786,0.01063,0.01077,548.07209,15820.68822,5.67340,22.20733,0.33917,0.41308,0.40963,1.86106,0.54565,0.76604,0.61217,1.02897,1.03376,0.00062,0.00609,0.00020,0.07134,0.02417,0.73246,0.00015,0.86874,8.34291,4.67009,163.38737,0.82405,0.70756,16.48395,30.27059
0.29191,0.06831,13.28451,0.01062,0.01073,549.31758,15723.51792,5.64750,22.20295,0.33929,0.41483,0.40940,1.86699,0.54269,0.76651,0.60784,1.03197,1.03210,0.00062,0.00605,0.00020,0.07142,0.02440,0.73175,0.00007,0.87541,8.31899,4.67120,162.68630,0.83109,0.70520,16.43061,30.24782
0.29256,0.06823,13.17370,0.01067,0.01076,551.61058,15636.19195,5.65157,22.31087,0.33617,0.41759,0.40740,1.86595,0.54343,0.76483,0.61317,1.03324,1.03599,0.00061,0.00604,0.00020,0.07111,0.02446,0.73383,0.00010,0.87703,8.36412,4.68659,163.11130,0.83454,0.70785,16.49840,30.31647
0.29415,0.06831,13.13224,0.01067,0.01076,553.74179,15587.80504,5.65333,22.21729,0.33210,0.41534,0.40877,1.85340,0.54308,0.76282,0.60850,1.03179,1.03334,0.00061,0.00604,0.00020,0.07105,0.02452,0.73801,0.00002,0.87791,8.39741,4.72673,162.42464,0.83559,0.70572,16.43356,30.23084
0.29397,0.06821,13.08968,0.01068,0.01079,551.23602,15682.91496,5.62400,22.34284,0.33037,0.41364,0.40711,1.85044,0.54700,0.76810,0.60493,1.02838,1.02911,0.00061,0.00601,0.00020,0.07153,0.02467,0.73815,0.00019,0.86858,8.39467,4.72185,161.89265,0.83843,0.70597,16.50378,30.48126
0.29196,0.06805,13.01430,0.01060,0.01075,551.01373,15855.88616,5.63799,22.43572,0.33109,0.41487,0.40916,1.82699,0.54462,0.76881,0.60791,1.03404,1.01870,0.00061,0.00602,0.00020,0.07137,0.02458,0.73375,0.00007,0.86619,8.35465,4.69792,162.62071,0.84228,0.70713,16.54683,30.48708
0.29204,0.06812,13.05022,0.01056,0.01068,551.45109,15906.63878,5.58927,22.43366,0.32989,0.41336,0.40838,1.82274,0.54614,0.76920,0.61163,1.03333,1.01748,0.00061,0.00602,0.00020,0.07099,0.02443,0.73620,0.00032,0.86819,8.37981,4.68880,160.53091,0.83812,0.70605,16.60275,30.63419
0.29068,0.06750,12.96195,0.01055,0.01063,555.80190,15833.27614,5.59864,22.56733,0.32815,0.41249,0.40924,1.82450,0.53848,0.76581,0.60995,1.03461,1.01615,0.00061,0.00602,0.00020,0.07061,0.02489,0.73899,0.00002,0.86750,8.41246,4.68539,161.03113,0.83367,0.70418,16.70792,30.55391
0.29087,0.06724,12.99297,0.01060,0.01059,556.89070,15774.36394,5.62196,22.72975,0.32850,0.41250,0.41037,1.81996,0.53419,0.76626,0.61119,1.03386,1.00999,0.00061,0.00603,0.00020,0.07088,0.02504,0.73305,0.00005,0.87237,8.40352,4.67867,161.38948,0.83408,0.70450,16.61347,30.49193
0.29367,0.06671,13.06425,0.01066,0.01059,557.59070,15672.63049,5.58442,22.85687,0.33131,0.41283,0.41253,1.82560,0.53110,0.76701,0.61687,1.02943,1.00860,0.00061,0.00607,0.00020,0.07125,0.02501,0.72995,0.00014,0.87149,8.45106,4.63521,159.57391,0.83156,0.70273,16.56829,30.57139
0.29490,0.06626,12.99339,0.01068,0.01062,554.56995,15665.71134,5.63880,22.69656,0.33311,0.41643,0.41744,1.81693,0.53422,0.76702,0.61663,1.02411,1.00305,0.00060,0.00608,0.00020,0.07134,0.02512,0.72716,0.00010,0.86473,8.43108,4.61141,161.21576,0.83157,0.70449,16.65236,30.58695
0.29650,0.06649,13.05474,0.01076,0.01062,550.88873,15593.84293,5.59392,22.71323,0.33293,0.41797,0.41353,1.83089,0.53227,0.76531,0.62303,1.02376,0.99647,0.00060,0.00607,0.00020,0.07129,0.02499,0.72528,0.00014,0.86674,8.37598,4.61736,159.89507,0.83270,0.70574,16.62352,30.55377
0.29415,0.06688,13.01529,0.01073,0.01057,554.48896,15611.42693,5.55948,22.74227,0.33257,0.41579,0.41421,1.84640,0.53609,0.76934,0.62465,1.01785,0.99990,0.00060,0.00607,0.00020,0.07130,0.02495,0.72715,0.00011,0.86932,8.37014,4.61920,160.80773,0.83717,0.70927,16.72218,30.49651
0.29476,0.06688,13.05057,0.01080,0.01061,555.71882,15649.81415,5.55967,22.69087,0.33638,0.41632,0.41411,1.83725,0.53713,0.77065,0.62834,1.01540,0.99171,0.00060,0.00610,0.00020,0.07173,0.02486,0.72668,0.00016,0.87242,8.28429,4.61543,160.03218,0.83182,0.70648,16.52539,30.68443
0.29305,0.06730,13.10197,0.01079,0.01063,555.76760,15819.63918,5.59807,22.79610,0.33303,0.41818,0.41132,1.83348,0.53436,0.77483,0.62495,1.01659,0.99219,0.00060,0.00615,0.00020,0.07250,0.02482,0.72737,0.00032,0.87112,8.29639,4.64552,159.84338,0.83340,0.70466,16.55243,30.43268
0.29394,0.06728,13.10673,0.01069,0.01064,555.21044,15936.42396,5.64104,22.80971,0.33146,0.41445,0.41348,1.84205,0.53489,0.77251,0.63022,1.00628,0.99439,0.00060,0.00616,0.00020,0.07269,0.02499,0.72877,0.00020,0.86334,8.26899,4.62747,160.72637,0.83165,0.70592,16.52359,30.39796
0.29467,0.06747,13.17932,0.01071,0.01063,559.64090,15930.56277,5.61027,23.02800,0.32831,0.41770,0.41437,1.85372,0.53272,0.77368,0.62982,0.99711,0.99674,0.00059,0.00613,0.00020,0.07253,0.02486,0.73094,0.00019,0.86979,8.23999,4.63840,160.88700,0.83292,0.70427,16.53301,30.28006
0.29427,0.06789,13.19872,0.01067,0.01060,556.55733,15984.06565,5.58718,23.05563,0.32690,0.41639,0.41377,1.86296,0.53150,0.77578,0.63564,0.99778,1.00095,0.00060,0.00609,0.00020,0.07285,0.02458,0.74091,0.00034,0.87286,8.29416,4.61660,160.02769,0.83372,0.70520,16.43828,30.24747
0.29367,0.06790,13.22975,0.01064,0.01065,555.90072,16029.09219,5.59807,23.06234,0.32508,0.41609,0.41896,1.87842,0.53272,0.77614,0.63658,0.99925,1.00816,0.00060,0.00611,0.00020,0.07358,0.02452,0.74395,0.00030,0.87149,8.29952,4.62921,160.87099,0.82878,0.70637,16.38836,30.19812
0.29327,0.06781,13.23591,0.01061,0.01073,553.90869,15877.13280,5.57269,23.22282,0.32467,0.42118,0.41871,1.87041,0.53450,0.77426,0.64011,0.99707,1.00901,0.00060,0.00610,0.00020,0.07395,0.02454,0.74814,0.00019,0.87233,8.32365,4.62257,161.65360,0.82632,0.70899,16.40719,29.94072
0.29569,0.06855,13.12987,0.01058,0.01072,555.59581,15889.80555,5.60312,23.25137,0.32495,0.41961,0.42102,1.87755,0.53400,0.77335,0.63673,0.99571,1.01325,0.00060,0.00611,0.00020,0.07409,0.02451,0.74824,0.00010,0.87403,8.33709,4.63273,160.94258,0.82825,0.70931,16.50397,30.03143
0.29822,0.06807,13.01867,0.01055,0.01072,553.64728,15790.75055,5.57986,23.38569,0.32406,0.42155,0.42261,1.87190,0.52978,0.77829,0.63960,0.99646,1.01500,0.00060,0.00611,0.00020,0.07424,0.02441,0.74765,0.00020,0.86528,8.28969,4.65434,162.74027,0.83024,0.71264,16.46174,29.95690
0.29789,0.06863,13.00919,0.01052,0.01069,554.41064,15789.50963,5.56414,23.39228,0.32531,0.42221,0.42514,1.88115,0.53319,0.77875,0.63918,0.99033,1.01486,0.00060,0.00611,0.00020,0.07405,0.02434,0.74639,0.00010,0.86621,8.27800,4.62640,163.46530,0.83110,0.70967,16.45970,29.92868
0.29664,0.06878,13.07315,0.01053,0.01068,554.95033,15668.53559,5.56906,23.33580,0.32420,0.42249,0.42608,1.86688,0.53576,0.78123,0.64330,0.99011,1.01147,0.00060,0.00608,0.00020,0.07385,0.02461,0.74677,0.00006,0.86505,8.27991,4.62967,164.52425,0.83459,0.71203,16.43559,29.80429
0.29571,0.06764,13.08254,0.01050,0.01070,553.97252,15697.54132,5.57083,23.22695,0.32426,0.42549,0.42483,1.88859,0.53456,0.78285,0.64855,0.99717,1.01880,0.00060,0.00608,0.00020,0.07427,0.02444,0.74560,0.00014,0.86765,8.27583,4.64813,165.37775,0.83717,0.70769,16.51219,29.88882
0.29437,0.06802,13.10538,0.01046,0.01077,552.89259,15659.74848,5.51937,23.23671,0.32590,0.42177,0.42847,1.89099,0.53422,0.78148,0.65232,1.00058,1.02861,0.00060,0.00611,0.00020,0.07383,0.02457,0.74676,0.00043,0.86376,8.27259,4.64083,166.40720,0.83393,0.70081,16.56458,30.08739
0.29362,0.06769,13.14435,0.01051,0.01072,550.69535,15666.79127,5.54808,23.20647,0.32693,0.42194,0.42748,1.88568,0.54266,0.78003,0.65831,1.00175,1.03123,0.00061,0.00608,0.00020,0.07408,0.02474,0.74358,0.00037,0.86450,8.27865,4.61134,166.28675,0.83598,0.70256,16.51523,30.06513
0.29374,0.06669,13.18994,0.01057,0.01056,552.90496,15760.51684,5.56037,23.32757,0.32835,0.42290,0.42653,1.88448,0.54657,0.77914,0.66210,1.00173,1.03045,0.00061,0.00606,0.00020,0.07421,0.02488,0.74677,0.00030,0.85877,8.22314,4.58841,165.79583,0.82929,0.70056,16.47827,30.09780
0.29307,0.06639,13.15008,0.01054,0.01055,549.51867,15692.60607,5.55583,23.22023,0.32880,0.41943,0.42678,1.89342,0.55025,0.78541,0.66304,0.99950,1.02695,0.00061,0.00605,0.00020,0.07445,0.02491,0.74213,0.00023,0.85957,8.22919,4.63563,166.82734,0.82627,0.70362,16.40680,29.99205
0.29390,0.06617,13.27391,0.01057,0.01056,551.07742,15658.73403,5.58974,23.26429,0.33194,0.41774,0.42560,1.87099,0.55386,0.78202,0.66581,0.99488,1.01743,0.00061,0.00604,0.00020,0.07497,0.02489,0.73392,0.00013,0.85447,8.27645,4.64739,164.97780,0.82692,0.70236,16.36200,29.80384
0.29225,0.06560,13.21595,0.01050,0.01055,554.32774,15681.00247,5.59867,23.47614,0.33353,0.41989,0.42618,1.85275,0.55571,0.78050,0.66714,0.99484,1.01408,0.00061,0.00602,0.00020,0.07529,0.02502,0.73485,0.00014,0.85394,8.36940,4.63393,165.16207,0.82958,0.70362,16.27179,29.74049
