Year	Day	Month	temp
2003	1	2	10.38875
2003	2	2	12.06541667
2003	3	2	11.29125
2003	4	2	8.71375
2003	5	2	10.351875
2003	6	2	6.981458333
2003	7	2	6.201458333
2003	8	2	9.583125
2003	9	2	10.51729167
2003	10	2	8.392708333
2003	11	2	10.46875
2003	12	2	11.30916667
2003	13	2	8.006458333
2003	14	2	3.090625
2003	15	2	1.107083333
2003	16	2	2.597708333
2003	17	2	2.41625
2003	18	2	4.710416667
2003	19	2	6.620833333
2003	20	2	7.298333333
2003	21	2	3.93375
2003	22	2	7.270833333
2003	23	2	4.918125
2003	24	2	3.5975
2003	25	2	8.760208333
2003	26	2	10.06729167
2003	27	2	5.970833333
2003	28	2	4.759166667
2003	1	3	4.221458333
2003	2	3	2.405833333
2003	3	3	4.603125
2003	4	3	7.260625
2003	5	3	6.99
2003	6	3	7.027291667
2003	7	3	9.947291667
2003	8	3	7.972083333
2003	9	3	8.154583333
2003	10	3	6.933541667
2003	11	3	9.079166667
2003	12	3	8.223958333
2003	13	3	4.884583333
2003	14	3	1.884166667
2003	15	3	5.625
2003	16	3	10.26104167
2003	17	3	9.545625
2003	18	3	9.212708333
2003	19	3	8.8825
2003	20	3	9.904166667
2003	21	3	10.69895833
2003	22	3	7.88375
2003	23	3	5.013125
2003	24	3	3.813125
2003	25	3	4.52
2003	26	3	5.534166667
2003	27	3	5.059791667
2003	28	3	6.562708333
2003	29	3	8.495
2003	30	3	9.990625
2003	31	3	9.624375
2003	1	4	11.881875
2003	2	4	13.995625
2003	3	4	13.94333333
2003	4	4	12.11791667
2003	5	4	9.380625
2003	6	4	5.477916667
2003	7	4	5.963958333
2003	8	4	7.140416667
2003	9	4	6.325208333
2003	10	4	6.235208333
2003	11	4	6.537916667
2003	12	4	7.027916667
2003	13	4	6.294791667
2003	14	4	5.210208333
2003	15	4	5.124166667
2003	16	4	6.842916667
2003	17	4	8.436458333
2003	18	4	8.708333333
2003	19	4	7.893125
2003	20	4	8.635
2003	21	4	11.495625
2003	22	4	14.01583333
2003	23	4	12.7475
2003	24	4	12.8775
2003	25	4	9.247708333
2003	26	4	7.871875
2003	27	4	8.2125
2003	28	4	9.467708333
2003	29	4	8.363958333
2003	30	4	10.29729167
2003	1	5	10.20479167
2003	2	5	8.192083333
2003	3	5	8.76
2003	4	5	7.386875
2003	5	5	7.015208333
2003	6	5	9.500833333
2003	7	5	11.876875
2003	8	5	12.75104167
2003	9	5	14.14145833
2003	10	5	11.86666667
2003	11	5	11.778125
2003	12	5	10.41916667
2003	13	5	14.57791667
2003	14	5	12.38583333
2003	15	5	13.49333333
2003	16	5	16.65875
2003	17	5	17.53625
2003	18	5	14.92479167
2003	19	5	13.75333333
2003	20	5	15.59166667
2003	21	5	18.01166667
2003	22	5	14.63145833
2003	23	5	13.92125
2003	24	5	11.03729167
2003	25	5	11.65166667
2003	26	5	11.418125
2003	27	5	12.19520833
2003	28	5	12.664375
2003	29	5	11.55645833
2003	30	5	12.21041667
2003	31	5	12.615
2003	1	6	13.63416667
2003	2	6	17.05208333
2003	3	6	16.53729167
2003	4	6	16.37104167
2003	5	6	16.84145833
2003	6	6	14.17083333
2003	7	6	13.04791667
2003	8	6	14.72916667
2003	9	6	14.90854167
2003	10	6	11.69583333
2003	11	6	12.23479167
2003	12	6	14.19208333
2003	13	6	12.77895833
2003	14	6	17.284375
2003	15	6	16.304375
2003	16	6	17.88583333
2003	17	6	23.685625
2003	18	6	21.09104167
2003	19	6	16.158125
2003	20	6	14.10479167
2003	21	6	14.88270833
2003	22	6	17.078125
2003	23	6	15.06375
2003	24	6	15.16833333
2003	25	6	15.885
2003	26	6	16.33583333
2003	27	6	13.56708333
2003	28	6	11.719375
2003	29	6	12.86166667
2003	30	6	14.07708333
2003	1	7	12.10854167
2003	2	7	12.659375
2003	3	7	12.41145833
2003	4	7	13.81979167
2003	5	7	14.11895833
2003	6	7	14.37770833
2003	7	7	14.978125
2003	8	7	17.784375
2003	9	7	18.9975
2003	10	7	13.54125
2003	11	7	13.715625
2003	12	7	15.269375
2003	13	7	14.813125
2003	14	7	15.30791667
2003	15	7	16.850625
2003	16	7	18.43416667
2003	17	7	17.17541667
2003	18	7	14.64145833
2003	19	7	14.29166667
2003	20	7	15.35791667
2003	21	7	13.996875
2003	22	7	14.98625
2003	23	7	15.501875
2003	24	7	15.46645833
2003	25	7	15.85229167
2003	26	7	17.593125
2003	27	7	19.84625
2003	28	7	22.75333333
2003	29	7	24.00166667
2003	30	7	23.198125
2003	31	7	18.43604167
2003	1	8	15.61645833
2003	2	8	17.58729167
2003	3	8	14.496875
2003	4	8	14.671875
2003	5	8	14.65229167
2003	6	8	15.39895833
2003	7	8	16.58229167
2003	8	8	16.69333333
2003	9	8	16.73895833
2003	10	8	16
2003	11	8	16.88958333
2003	12	8	15.87270833
2003	13	8	17.43395833
2003	14	8	19.51270833
2003	15	8	21.02895833
2003	16	8	22.06625
2003	17	8	22.20125
2003	18	8	22.56791667
2003	19	8	20.66104167
2003	20	8	17.45958333
2003	21	8	15.79416667
2003	22	8	14.95270833
2003	23	8	15.019375
2003	24	8	14.14416667
2003	25	8	15.49979167
2003	26	8	16.42875
2003	27	8	18.43479167
2003	28	8	18.56666667
2003	29	8	17.773125
2003	30	8	16.48
2003	31	8	15.42541667
2003	1	9	14.23958333
2003	2	9	15.49916667
2003	3	9	14.93895833
2003	4	9	15.30270833
2003	5	9	15.99916667
2003	6	9	15.31479167
2003	7	9	15.90270833
2003	8	9	15.9925
2003	9	9	16.02083333
2003	10	9	13.73729167
2003	11	9	13.276875
2003	12	9	15.03208333
2003	13	9	15.11875
2003	14	9	14.54375
2003	15	9	15.091875
2003	16	9	13.36958333
2003	17	9	13.72895833
2003	18	9	13.67833333
2003	19	9	13.00979167
2003	20	9	13.69854167
2003	21	9	12.76770833
2003	22	9	11.34979167
2003	23	9	11.30541667
2003	24	9	9.353541667
2003	25	9	11.69458333
2003	26	9	11.51333333
2003	27	9	12.525625
2003	28	9	11.661875
2003	29	9	12.70229167
2003	30	9	12.44270833
2003	1	10	13.04604167
2003	2	10	14.26020833
2003	3	10	13.9975
2003	4	10	12.52604167
2003	5	10	11.625
2003	6	10	11.30354167
2003	7	10	8.254791667
2003	8	10	7.396875
2003	9	10	7.617083333
2003	10	10	8.511875
2003	11	10	6.288958333
2003	12	10	7.026875
2003	13	10	8.96875
2003	14	10	10.00854167
2003	15	10	10.51270833
2003	16	10	11.28041667
2003	17	10	9.15
2003	18	10	6.778541667
2003	19	10	6.469166667
2003	20	10	6.578333333
2003	21	10	9.918333333
2003	22	10	12.760625
2003	23	10	9.485833333
2003	24	10	7.717916667
2003	25	10	10.95041667
2003	26	10	10.8925
2003	27	10	11.58645833
2003	28	10	8.761041667
2003	29	10	7.933333333
2003	30	10	9.58125
2003	31	10	7.64625
2003	1	11	9.638958333
2003	2	11	12.50916667
2003	3	11	11.253125
2003	4	11	8.643333333
2003	5	11	8.347083333
2003	6	11	7.631458333
2003	7	11	6.680416667
2003	8	11	5.592291667
2003	9	11	8.239166667
2003	10	11	6.317083333
2003	11	11	9.745416667
2003	12	11	9.075
2003	13	11	8.719583333
2003	14	11	10.05708333
2003	15	11	7.3075
2003	16	11	5.674375
2003	17	11	7.509375
2003	18	11	6.237708333
2003	19	11	6.089791667
2003	20	11	6.055625
2003	21	11	9.887291667
2003	22	11	7.769166667
2003	23	11	7.158958333
2003	24	11	7.071041667
2003	25	11	5.50875
2003	26	11	6.739791667
2003	27	11	4.697083333
2003	28	11	6.030833333
2003	29	11	7.467291667
2003	30	11	6.781666667
2003	1	12	6.265416667
2003	2	12	6.583958333
2003	3	12	3.779583333
2003	4	12	3.656875
2003	5	12	4.570416667
2003	6	12	1.702291667
2003	7	12	-0.296875
2003	8	12	-1.84625
2003	9	12	-4.616875
2003	10	12	-5.415208333
2003	11	12	-4.789166667
2003	12	12	-1.884583333
2003	13	12	-0.882083333
2003	14	12	2.009375
2003	15	12	3.69125
2003	16	12	5.106458333
2003	17	12	1.700625
2003	18	12	-0.445625
2003	19	12	0.305
2003	20	12	-0.554166667
2003	21	12	2.965208333
2003	22	12	7.606875
2003	23	12	6.089166667
2003	24	12	9.29
2003	25	12	8.850833333
2003	26	12	9.04375
2003	27	12	10.02979167
2003	28	12	8.176875
2003	29	12	7.654375
2003	30	12	9.4775
2003	31	12	0.246041667
2004	1	1	7.13
2004	5	1	2.743809524
2004	6	1	5.49
2004	7	1	7.058125
2004	8	1	6.294791667
2004	9	1	7.238809524
2004	13	1	9.434347826
2004	14	1	5.940833333
2004	15	1	5.449791667
2004	16	1	7.475
2004	17	1	5.780416667
2004	18	1	2.735833333
2004	19	1	5.93
2004	20	1	6.564166667
2004	21	1	2.715833333
2004	22	1	2.385416667
2004	23	1	2.1175
2004	24	1	4.28125
2004	25	1	4.881458333
2004	26	1	1.176041667
2004	27	1	0.956458333
2004	28	1	1.323541667
2004	29	1	1.913541667
2004	30	1	2.735416667
2004	31	1	7.69375
2004	1	2	11.6675
2004	2	2	12.424375
2004	3	2	14.14854167
2004	4	2	15.36979167
2004	5	2	13.81395833
2004	6	2	12.33145833
2004	7	2	8.749791667
2004	8	2	5.480208333
2004	9	2	4.1725
2004	10	2	3.456875
2004	11	2	7.59625
2004	12	2	5.720416667
2004	13	2	7.835
2004	14	2	7.751041667
2004	15	2	6.792708333
2004	16	2	5.985
2004	17	2	4.344166667
2004	18	2	5.540208333
2004	19	2	1.913125
2004	20	2	1.108541667
2004	21	2	0.8225
2004	22	2	2.549166667
2004	23	2	1.671875
2004	24	2	2.984565217
2004	25	2	1.473125
2004	26	2	0.599375
2004	27	2	0.575208333
2004	28	2	0.03125
2004	29	2	-0.53125
2004	1	3	0.961458333
2004	2	3	3.858333333
2004	3	3	4.119791667
2004	4	3	7.007916667
2004	5	3	6.042291667
2004	6	3	3.090625
2004	7	3	5.44625
2004	8	3	3.137708333
2004	9	3	2.240208333
2004	10	3	1.321666667
2004	11	3	2.367916667
2004	12	3	3.315
2004	13	3	8.898333333
2004	14	3	10.26208333
2004	15	3	12.68958333
2004	16	3	13.753125
2004	17	3	13.674375
2004	18	3	11.67645833
2004	19	3	10.84583333
2004	20	3	11.35833333
2004	21	3	9.68875
2004	22	3	7.626875
2004	23	3	5.487083333
2004	24	3	5.295625
2004	25	3	4.628333333
2004	26	3	3.785
2004	27	3	5.62375
2004	28	3	7.428541667
2004	29	3	8.716041667
2004	30	3	11.193125
2004	31	3	14.99791667
2004	1	4	16.13645833
2004	2	4	14.07958333
2004	3	4	12.35291667
2004	4	4	11.69958333
2004	5	4	8.684583333
2004	6	4	7.287083333
2004	7	4	6.922291667
2004	8	4	6.833125
2004	9	4	6.478541667
2004	10	4	6.178541667
2004	11	4	7.107291667
2004	12	4	8.403125
2004	13	4	9.675208333
2004	14	4	10.66416667
2004	15	4	13.173125
2004	16	4	15.12541667
2004	17	4	13.881875
2004	18	4	9.221875
2004	19	4	8.330208333
2004	20	4	9.605208333
2004	21	4	14.03020833
2004	22	4	13.806875
2004	23	4	12.51125
2004	24	4	11.03958333
2004	25	4	13.65916667
2004	26	4	15.44395833
2004	27	4	16.66604167
2004	28	4	15.65033333
2004	29	4	15.61590909
2004	30	4	16.040625
2004	1	5	14.65666667
2004	2	5	13.910625
2004	3	5	13.43208333
2004	4	5	9.606666667
2004	5	5	9.959583333
2004	6	5	11.10020833
2004	7	5	10.013125
2004	8	5	11.11729167
2004	9	5	12.56479167
2004	10	5	13.74520833
2004	11	5	11.03333333
2004	12	5	11.15583333
2004	13	5	10.85085106
2004	14	5	11.80416667
2004	15	5	14.90979167
2004	16	5	15.28729167
2004	17	5	17.47979167
2004	18	5	17.40428571
2004	19	5	17.52041667
2004	20	5	16.02333333
2004	21	5	12.13833333
2004	22	5	9.830625
2004	23	5	11.55291667
2004	24	5	12.88041667
2004	25	5	14.104375
2004	26	5	12.10395833
2004	27	5	11.4487234
2004	28	5	14.45104167
2004	29	5	18.01
2004	30	5	15.55104167
2004	31	5	15.23083333
2004	1	6	17.03833333
2004	2	6	14.91166667
2004	3	6	15.08020833
2004	4	6	14.588125
2004	5	6	15.01854167
2004	6	6	16.74625
2004	7	6	21.45791667
2004	8	6	24.63
2004	9	6	21.70958333
2004	10	6	17.89854167
2004	11	6	16.89229167
2004	12	6	15.57166667
2004	13	6	14.74
2004	14	6	17.63333333
2004	15	6	18.75791667
2004	16	6	16.46833333
2004	17	6	17.88319149
2004	18	6	15.57458333
2004	19	6	13.10479167
2004	20	6	13.334375
2004	21	6	13.05
2004	22	6	15.47833333
2004	23	6	17.44708333
2004	24	6	16.03375
2004	25	6	14.98770833
2004	26	6	17.19770833
2004	27	6	18.84083333
2004	28	6	17.096875
2004	29	6	14.44809524
2004	1	7	15.9912766
2004	2	7	15.338125
2004	3	7	15.94416667
2004	4	7	15.269375
2004	5	7	16.734375
2004	6	7	17.28854167
2004	7	7	17.32520833
2004	8	7	17.38916667
2004	9	7	15.12104167
2004	10	7	14.010625
2004	11	7	13.760625
2004	12	7	14.11625
2004	13	7	15.30833333
2004	14	7	15.898125
2004	15	7	18.33041667
2004	16	7	19.82083333
2004	17	7	21.25229167
2004	18	7	18.38604167
2004	19	7	17.956875
2004	20	7	17.75875
2004	21	7	19.998125
2004	22	7	19.44604167
2004	23	7	18.08729167
2004	24	7	15.28291667
2004	25	7	14.858125
2004	26	7	15.24854167
2004	27	7	14.91729167
2004	28	7	15.99958333
2004	29	7	16.78520833
2004	30	7	18.02291667
2004	31	7	17.625
2004	1	8	17.74916667
2004	2	8	18.29145833
2004	3	8	21.77229167
2004	4	8	23.13458333
2004	5	8	23.75458333
2004	6	8	22.665
2004	7	8	19.62666667
2004	12	8	18.42653846
2004	13	8	17.81645833
2004	14	8	19.303125
2004	15	8	19.4075
2004	16	8	19.443125
2004	17	8	20.08354167
2004	18	8	20.703125
2004	19	8	19.632
2004	20	8	17.46958333
2004	21	8	15.50541667
2004	22	8	16.20729167
2004	23	8	18.26104167
2004	24	8	17.67565217
2004	25	8	16.81463415
2004	26	8	17.5812
2004	27	8	15.54729167
2004	28	8	17.69520833
2004	29	8	16.36375
2004	30	8	14.9625
2004	31	8	14.15380952
2004	2	9	21.25
2004	3	9	20.75104167
2004	4	9	21.70979167
2004	5	9	21.61770833
2004	6	9	21.29041667
2004	7	9	19.82604167
2004	8	9	17.22354167
2004	9	9	18.05958333
2004	10	9	19.415625
2004	11	9	19.21541667
2004	12	9	16.59125
2004	13	9	15.83875
2004	14	9	14.86042553
2004	15	9	13.67833333
2004	16	9	13.99104167
2004	17	9	15.18291667
2004	18	9	17.90916667
2004	19	9	15.94979167
2004	20	9	14.84875
2004	21	9	14.57854167
2004	22	9	14.039375
2004	23	9	14.04541667
2004	24	9	11.743125
2004	25	9	12.40666667
2004	26	9	14.845625
2004	27	9	15.976875
2004	28	9	16.31791667
2004	29	9	14.22166667
2004	30	9	12.71979167
2004	1	10	16.033125
2004	2	10	14.740625
2004	3	10	14.62604167
2004	4	10	16.39729167
2004	5	10	14.80416667
2004	6	10	13.406875
2004	7	10	12.06979167
2004	8	10	11.61833333
2004	9	10	10.0525
2004	10	10	9.715625
2004	11	10	9.416041667
2004	12	10	10.760625
2004	13	10	12.56270833
2004	14	10	12.81604167
2004	15	10	10.00979167
2004	16	10	8.301666667
2004	17	10	8.505625
2004	18	10	10.31020833
2004	19	10	10.30083333
2004	20	10	14.86833333
2004	21	10	14.06666667
2004	22	10	14.56708333
2004	23	10	17.20229167
2004	24	10	17.87020833
2004	25	10	14.86020833
2004	26	10	11.268125
2004	27	10	9.21125
2004	28	10	13.131875
2004	29	10	12.596875
2004	30	10	10.54458333
2004	31	10	10.084375
2004	1	11	8.349166667
2004	2	11	9.23
2004	3	11	10.28479167
2004	4	11	10.70145833
2004	5	11	9.4075
2004	6	11	10.46666667
2004	7	11	9.450625
2004	8	11	8.055416667
2004	9	11	4.544583333
2004	10	11	6.229375
2004	11	11	5.489375
2004	12	11	5.696041667
2004	13	11	6.772708333
2004	14	11	7.071458333
2004	15	11	7.183958333
2004	16	11	10.71729167
2004	17	11	12.17291667
2004	18	11	9.536666667
2004	19	11	4.937708333
2004	20	11	3.68375
2004	21	11	2.611041667
2004	22	11	12.06020833
2004	23	11	10.2275
2004	24	11	4.707916667
2004	25	11	2.038333333
2004	26	11	4.484375
2004	27	11	9.302708333
2004	28	11	9.000208333
2004	29	11	7.588541667
2004	30	11	5.527916667
2004	1	12	4.001041667
2004	2	12	5.233958333
2004	3	12	4.313541667
2004	4	12	3.259791667
2004	5	12	7.575208333
2004	6	12	7.102291667
2004	7	12	5.319375
2004	8	12	7.024375
2004	9	12	1.789166667
2004	10	12	1.485416667
2004	11	12	4.176666667
2004	12	12	1.356666667
2004	13	12	-0.589166667
2004	14	12	1.110625
2004	15	12	4.370833333
2004	16	12	6.384791667
2004	17	12	6.518333333
2004	18	12	6.027083333
2004	19	12	3.3675
2004	20	12	0.691666667
2004	21	12	-1.523125
2004	22	12	3.635208333
2004	23	12	10.54854167
2004	24	12	10.72666667
2004	25	12	5.919375
2004	26	12	3.719791667
2004	27	12	1.240416667
2004	28	12	3.916875
2004	29	12	6.5
2004	30	12	7.822916667
2004	31	12	10.12666667
2005	1	4	13.13659574
2005	2	4	12.47479167
2005	3	4	15.85208333
2005	4	4	13.34729167
2005	5	4	10.130625
2005	6	4	9.789375
2005	7	4	9.765416667
2005	8	4	6.95625
2005	9	4	5.590416667
2005	10	4	8.686458333
2005	11	4	11.88979167
2005	12	4	12.334375
2005	13	4	11.24291667
2005	14	4	13.01729167
2005	15	4	9.823125
2005	16	4	7.514791667
2005	17	4	8.790416667
2005	18	4	10.96583333
2005	19	4	9.976666667
2005	20	4	8.847083333
2005	21	4	9.370625
2005	22	4	11.30708333
2005	23	4	12.54416667
2005	24	4	15.05520833
2005	25	4	12.9875
2005	26	4	12.895625
2005	27	4	12.55145833
2005	28	4	13.89270833
2005	29	4	14.445
2005	30	4	17.75833333
2005	1	5	21.67479167
2005	2	5	16.356875
2005	3	5	14.91104167
2005	4	5	11.89479167
2005	5	5	10.50833333
2005	6	5	11.58583333
2005	7	5	10.19645833
2005	8	5	8.885416667
2005	9	5	8.627708333
2005	10	5	8.11875
2005	11	5	8.89125
2005	12	5	9.973958333
2005	13	5	12.09208333
2005	14	5	12.68458333
2005	15	5	10.383125
2005	16	5	11.3
2005	17	5	8.324166667
2005	18	5	9.746458333
2005	19	5	13.6175
2005	20	5	16.80729167
2005	21	5	16.12770833
2005	22	5	14.725625
2005	23	5	13.54895833
2005	24	5	14.13291667
2005	25	5	19.360625
2005	26	5	21.93791667
2005	27	5	24.53541667
2005	28	5	21.0475
2005	29	5	15.33333333
2005	30	5	11.08104167
2005	31	5	12.978125
2005	1	6	14.91659091
2005	2	6	17.37416667
2005	3	6	19.00291667
2005	4	6	14.62229167
2005	5	6	14.08958333
2005	6	6	13.29229167
2005	7	6	11.165625
2005	8	6	12.41958333
2005	9	6	14.14375
2005	10	6	14.67229167
2005	11	6	11.61125
2005	12	6	12.54229167
2005	13	6	13.56354167
2005	14	6	15.60979167
2005	15	6	17.06604167
2005	16	6	18.649375
2005	17	6	20.45958333
2005	18	6	22.11833333
2005	19	6	24.47020833
2005	20	6	26.01145833
2005	21	6	20.89041667
2005	22	6	21.3125
2005	23	6	25.03520833
2005	24	6	26.42395833
2005	25	6	21.04895833
2005	26	6	18.35458333
2005	27	6	20.03895833
2005	28	6	16.62826087
2005	30	6	18.09470588
2005	1	7	17.73020833
2005	2	7	17.88708333
2005	3	7	20.29645833
2005	4	7	16.981875
2005	5	7	15.15958333
2005	6	7	15.42804348
2005	7	7	13.59225
2005	8	7	15.27195122
2005	9	7	17.22541667
2005	10	7	21.2325
2005	11	7	21.42145833
2005	12	7	19.806875
2005	13	7	20.36833333
2005	14	7	22.36270833
2005	15	7	22.65770833
2005	16	7	20.011875
2005	17	7	19.19020833
2005	18	7	19.77583333
2005	19	7	18.25875
2005	20	7	17.57041667
2005	21	7	15.91645833
2005	22	7	15.25854167
2005	23	7	16.694375
2005	24	7	17.40520833
2005	25	7	17.7725
2005	26	7	16.11729167
2005	27	7	19.685
2005	28	7	22.25666667
2005	29	7	22.181875
2005	30	7	17.13604167
2005	31	7	15.69375
2005	1	8	16.16104167
2005	2	8	16.75145833
2005	3	8	16.85104167
2005	4	8	17.431875
2005	5	8	15.730625
2005	6	8	15.25583333
2005	7	8	14.21
2005	8	8	14.87979167
2005	9	8	15.48020833
2005	10	8	15.12020833
2005	11	8	17.96354167
2005	12	8	16.44
2005	13	8	16.62458333
2005	14	8	16.29041667
2005	15	8	15.49020833
2005	16	8	16.74583333
2005	17	8	18.52333333
2005	18	8	21.72520833
2005	19	8	18.70791667
2005	20	8	17.27354167
2005	21	8	17.625625
2005	22	8	17.64875
2005	23	8	16.8
2005	24	8	15.93395833
2005	25	8	14.69125
2005	26	8	14.31083333
2005	27	8	15.95583333
2005	28	8	17.91458333
2005	29	8	19.57270833
2005	30	8	20.47520833
2005	31	8	23.631875
2005	1	9	20.40020833
2005	2	9	18.963125
2005	3	9	18.52458333
2005	4	9	20.451875
2005	5	9	21.65583333
2005	6	9	20.755625
2005	7	9	20.80041667
2005	8	9	22.17208333
2005	9	9	21.203125
2005	10	9	20.0325
2005	11	9	19.27666667
2005	12	9	17.57354167
2005	13	9	16.72270833
2005	14	9	17.03708333
2005	15	9	18.01166667
2005	16	9	13.45333333
2005	17	9	11.56083333
2005	18	9	13.24125
2005	19	9	13.776875
2005	20	9	13.05636364
2005	28	9	14.76275862
2005	29	9	13.01604167
2005	30	9	12.24645833
2005	1	10	14.454375
2005	2	10	11.906875
2005	3	10	12.30458333
2005	4	10	11.835
2005	5	10	13.04770833
2005	6	10	13.555
2005	7	10	12.36541667
2005	8	10	14.57479167
2005	9	10	14.645625
2005	10	10	16.72208333
2005	11	10	15.82145833
2005	12	10	16.04916667
2005	13	10	16.09583333
2005	14	10	15.92708333
2005	15	10	14.29645833
2005	16	10	13.24583333
2005	17	10	10.38708333
2005	18	10	8.1564
2006	1	1	8.43625
2006	2	1	7.072291667
2006	3	1	4.372916667
2006	4	1	5.636041667
2006	5	1	3.896170213
2006	6	1	3.7275
2006	7	1	4.101666667
2006	8	1	3.784375
2006	9	1	3.60125
2006	10	1	4.37875
2006	11	1	6.171458333
2006	12	1	5.90625
2006	13	1	4.5025
2006	14	1	4.2225
2006	15	1	2.465208333
2006	16	1	3.912916667
2006	17	1	8.586041667
2006	18	1	8.128125
2006	19	1	9.45125
2006	20	1	10.28791667
2006	21	1	8.055208333
2006	22	1	4.154166667
2006	23	1	1.185208333
2006	24	1	1.220208333
2006	25	1	3.3275
2006	26	1	3.172916667
2006	27	1	-0.347083333
2006	28	1	-0.203958333
2006	29	1	1.945
2006	30	1	3.938541667
2006	31	1	3.925555556
2006	7	2	9.2876
2006	8	2	7.726041667
2006	9	2	5.138333333
2006	10	2	5.27875
2006	11	2	4.753125
2006	12	2	3.118541667
2006	13	2	4.455625
2006	14	2	7.598125
2006	15	2	10.27458333
2006	16	2	9.965208333
2006	17	2	7.946875
2006	18	2	6.994166667
2006	19	2	8.371041667
2006	20	2	5.590208333
2006	21	2	4.552916667
2006	22	2	4.712291667
2006	23	2	3.34875
2006	24	2	3.803125
2006	25	2	2.881666667
2006	26	2	3.166041667
2006	27	2	4.874375
2006	28	2	4.345
2006	1	3	3.6775
2006	2	3	3.377291667
2006	3	3	2.691666667
2006	4	3	3.278333333
2006	5	3	4.186458333
2006	6	3	4.442916667
2006	7	3	5.957708333
2006	8	3	8.216875
2006	9	3	10.7125
2006	10	3	7.84375
2006	11	3	4.015833333
2006	12	3	0.625208333
2006	13	3	1.632291667
2006	14	3	4.078333333
2006	15	3	5.256041667
2006	16	3	3.420625
2006	17	3	4.207916667
2006	18	3	5.008958333
2006	19	3	4.457916667
2006	20	3	6.896666667
2006	21	3	5.175416667
2006	22	3	4.7025
2006	23	3	6.429375
2006	24	3	10.42583333
2006	25	3	14.50458333
2006	26	3	17.20083333
2006	27	3	17.22729167
2006	28	3	13.42208333
2006	29	3	11.95375
2006	30	3	14.53520833
2006	31	3	15.14208333
2006	1	4	14.21875
2006	2	4	12.83333333
2006	3	4	10.98104167
2006	4	4	8.338125
2006	5	4	6.921666667
2006	6	4	9.390833333
2006	7	4	9.891458333
2006	8	4	9.786458333
2006	9	4	8.966041667
2006	10	4	8.278958333
2006	11	4	6.881666667
2006	12	4	8.814583333
2006	13	4	11.384375
2006	14	4	10.88145833
2006	15	4	10.85583333
2006	16	4	12.69395833
2006	17	4	10.94666667
2006	18	4	10.43291667
2006	19	4	10.69875
2006	20	4	11.23041667
2006	21	4	12.64
2006	22	4	9.408333333
2006	23	4	10.48666667
2006	24	4	13.42708333
2006	25	4	14.430625
2006	26	4	13.92291667
2006	27	4	11.56
2006	28	4	8.780208333
2006	29	4	6.945208333
2006	30	4	7.140416667
2006	1	5	9.794583333
2006	2	5	12.5425
2006	3	5	16.60916667
2006	4	5	17.33083333
2006	5	5	15.318
2006	6	5	15.285
2006	7	5	17.200625
2006	8	5	17.2725
2006	9	5	15.69916667
2006	10	5	17.35854167
2006	11	5	18.53229167
2006	12	5	17.175
2006	13	5	15.71625
2006	14	5	13.47479167
2006	15	5	15.54
2006	16	5	15.050625
2006	17	5	15.22395833
2006	18	5	15.815
2006	19	5	12.36
2006	20	5	11.403125
2006	21	5	13.31375
2006	22	5	14.48895833
2006	23	5	10.00375
2006	24	5	10.24104167
2006	25	5	10.565625
2006	26	5	12.12583333
2006	27	5	13.46958333
2006	28	5	13.40895833
2006	29	5	11.07770833
2006	30	5	7.758125
2006	31	5	8.60875
2006	1	6	8.679375
2006	2	6	11.02166667
2006	3	6	12.949375
2006	4	6	12.54395833
2006	5	6	12.37645833
2006	6	6	11.435625
2006	7	6	13.53333333
2006	8	6	17.10354167
2006	9	6	19.814375
2006	10	6	21.97416667
2006	11	6	23.543125
2006	12	6	23.6075
2006	13	6	25.32333333
2006	14	6	16.53833333
2006	15	6	12.445
2006	16	6	13.66916667
2006	17	6	16.70833333
2006	18	6	21.63458333
2006	19	6	19.856875
2006	20	6	16.94722222
2006	21	6	13.31833333
2006	22	6	12.764375
2006	23	6	15.43520833
2006	24	6	17.47458333
2006	25	6	16.965625
2006	26	6	14.73083333
2006	27	6	13.54744681
2006	28	6	14.89541667
2006	29	6	16.78625
2006	30	6	19.96291667
2006	1	7	22.85270833
2006	2	7	24.00208333
2006	3	7	23.84604167
2006	4	7	25.52979167
2006	5	7	24.25666667
2006	6	7	20.9875
2006	7	7	18.273125
2006	8	7	17.89368421
2006	9	7	19.69833333
2006	10	7	19.86479167
2006	11	7	20.30041667
2006	12	7	19.450625
2006	13	7	19.79209302
2006	14	7	17.8
2006	15	7	18.60125
2006	16	7	22.22729167
2006	17	7	24.19791667
2006	18	7	25.2826087
2006	19	7	27.678125
2006	20	7	23.95021739
2006	21	7	24.94958333
2006	22	7	22.75854167
2006	23	7	21.33229167
2006	24	7	22.95979167
2006	25	7	25.04708333
2006	26	7	26.515625
2006	27	7	23.87416667
2006	28	7	22.78916667
2006	29	7	21.98458333
2006	30	7	20.30645833
2006	31	7	19.22520833
2006	1	8	17.19041667
2006	2	8	14.88625
2006	3	8	15.02041667
2006	4	8	16.93666667
2006	5	8	18.555625
2006	6	8	18.783125
2006	7	8	17.60125
2006	8	8	16.20666667
2006	9	8	14.85416667
2006	10	8	14.53520833
2006	11	8	12.39375
2006	12	8	13.10583333
2006	13	8	15.13270833
2006	14	8	14.1475
2006	15	8	15.16479167
2006	16	8	16.57604167
2006	17	8	18.31479167
2006	18	8	18.18
2006	19	8	17.96971429
2006	22	8	17.16863636
