treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates+leachates,131,0.00000,0.29843,0.01703,0.31547,0.26527,0.05020,0.00000,0.05542,0.02732,15.31578,0.00000,31.63976,0.03803,3.19718,14.98159,135.09658,17.13195,74.27407,0.00623,226.50883,65.68304,160.82579,74.28029,152.22854,0.48795,19,6
exudates+leachates,132,0.00000,0.29888,0.01672,0.31560,0.26526,0.05033,0.00000,0.05538,0.02644,15.30882,0.00000,31.63952,0.03840,3.15638,14.98121,135.14162,17.23283,74.29295,0.00637,226.67376,65.85117,160.82259,74.29932,152.37445,0.48761,19,6
exudates+leachates,133,0.00000,0.29932,0.01640,0.31572,0.26526,0.05046,0.00000,0.05533,0.02559,15.30186,0.00000,31.63929,0.03877,3.11647,14.98083,135.18668,17.32393,74.31042,0.00652,226.82754,66.00834,160.81920,74.31694,152.51061,0.48729,19,6
exudates+leachates,134,0.00000,0.29975,0.01609,0.31584,0.26525,0.05058,0.00000,0.05527,0.02477,15.29491,0.00000,31.63905,0.03912,3.07743,14.98044,135.23165,17.40564,74.32653,0.00666,226.97048,66.15485,160.81563,74.33319,152.63729,0.48699,19,6
exudates+leachates,135,0.00000,0.30016,0.01578,0.31594,0.26525,0.05070,0.00000,0.05520,0.02398,15.28795,0.00000,31.63881,0.03946,3.03925,14.98005,135.27642,17.47834,74.34131,0.00681,227.10288,66.29101,160.81188,74.34812,152.75476,0.48672,19,6
exudates+leachates,136,0.00000,0.30057,0.01547,0.31604,0.26524,0.05080,0.00000,0.05512,0.02321,15.28100,0.00000,31.63857,0.03979,3.00192,14.97965,135.32089,17.54239,74.35479,0.00696,227.22505,66.41710,160.80795,74.36176,152.86329,0.48646,19,6
exudates+leachates,137,0.00000,0.30097,0.01517,0.31613,0.26524,0.05090,0.00000,0.05504,0.02247,15.27404,0.00000,31.63833,0.04011,2.96543,14.97925,135.36497,17.59816,74.36702,0.00712,227.33727,66.53343,160.80384,74.37414,152.96313,0.48622,19,6
exudates+leachates,138,0.00000,0.30135,0.01486,0.31621,0.26523,0.05099,0.00000,0.05494,0.02175,15.26709,0.00000,31.63809,0.04043,2.92975,14.97884,135.40855,17.64598,74.37803,0.00727,227.43983,66.64028,160.79955,74.38530,153.05453,0.48601,19,6
exudates+leachates,139,0.00000,0.30173,0.01456,0.31629,0.26522,0.05107,0.00000,0.05485,0.02106,15.26013,0.00000,31.63785,0.04073,2.89488,14.97843,135.45155,17.68619,74.38786,0.00742,227.53302,66.73793,160.79510,74.39528,153.13774,0.48581,19,6
exudates+leachates,140,12.20000,0.29693,0.01943,0.31636,0.26521,0.05114,0.00000,0.05486,0.03218,15.25318,0.00000,31.63761,0.04119,3.25047,14.97802,135.48009,17.84083,74.41138,0.00758,227.73988,66.94942,160.79047,74.41896,153.32092,0.48538,19,6
exudates+leachates,141,0.00000,0.29743,0.01909,0.31651,0.26521,0.05131,0.00000,0.05486,0.03114,15.24623,0.00000,31.63737,0.04163,3.20831,14.97760,135.50958,17.98311,74.43328,0.00774,227.93371,67.14804,160.78567,74.44102,153.49269,0.48498,19,6
exudates+leachates,142,0.00000,0.29791,0.01874,0.31666,0.26520,0.05146,0.00000,0.05485,0.03012,15.23928,0.00000,31.63713,0.04206,3.16703,14.97718,135.53985,18.11352,74.45359,0.00791,228.11487,67.33416,160.78071,74.46150,153.65337,0.48461,19,6
exudates+leachates,143,0.00000,0.29839,0.01840,0.31679,0.26519,0.05160,0.00000,0.05483,0.02915,15.23233,0.00000,31.63689,0.04248,3.12661,14.97676,135.57076,18.23252,74.47236,0.00807,228.28371,67.50812,160.77559,74.48043,153.80328,0.48426,19,6
exudates+leachates,144,0.00000,0.29886,0.01806,0.31692,0.26518,0.05173,0.00000,0.05480,0.02820,15.22537,0.00000,31.63665,0.04289,3.08705,14.97633,135.60215,18.34056,74.48964,0.00824,228.44059,67.67028,160.77030,74.49788,153.94271,0.48393,19,6
exudates+leachates,145,0.00000,0.29931,0.01772,0.31703,0.26517,0.05186,0.00000,0.05476,0.02729,15.21842,0.00000,31.63641,0.04328,3.04833,14.97589,135.63390,18.43806,74.50546,0.00841,228.58583,67.82098,160.76486,74.51386,154.07197,0.48363,19,6
exudates+leachates,146,0.00000,0.29975,0.01738,0.31714,0.26516,0.05197,0.00000,0.05471,0.02640,15.21147,0.00000,31.63617,0.04366,3.01044,14.97545,135.66588,18.52546,74.51986,0.00858,228.71978,67.96053,160.75925,74.52844,154.19134,0.48335,19,6
exudates+leachates,147,0.00000,0.30019,0.01705,0.31723,0.26515,0.05208,0.00000,0.05465,0.02555,15.20452,0.00000,31.63593,0.04402,2.97337,14.97501,135.69796,18.60316,74.53289,0.00875,228.84276,68.08927,160.75349,74.54164,154.30112,0.48309,19,6
exudates+leachates,148,0.00000,0.30061,0.01671,0.31732,0.26515,0.05218,0.00000,0.05459,0.02472,15.19757,0.00000,31.63568,0.04438,2.93712,14.97456,135.73002,18.67156,74.54458,0.00893,228.95510,68.20752,160.74757,74.55351,154.40158,0.48285,19,6
exudates+leachates,149,0.00000,0.30102,0.01638,0.31740,0.26514,0.05227,0.00000,0.05451,0.02392,15.19062,0.00000,31.63544,0.04472,2.90166,14.97411,135.76196,18.73104,74.55498,0.00911,229.05709,68.31558,160.74151,74.56408,154.49300,0.48264,19,6
exudates+leachates,150,0.00000,0.30142,0.01606,0.31748,0.26513,0.05235,0.00000,0.05443,0.02315,15.18368,0.00000,31.63520,0.04506,2.86698,14.97365,135.79367,18.78197,74.56411,0.00928,229.14904,68.41375,160.73529,74.57340,154.57564,0.48244,19,6
exudates+leachates,151,0.00000,0.30181,0.01573,0.31754,0.26512,0.05243,0.00000,0.05434,0.02241,15.17673,0.00000,31.63496,0.04538,2.83308,14.97319,135.82506,18.82471,74.57203,0.00947,229.23126,68.50234,160.72892,74.58149,154.64977,0.48226,19,6
exudates+leachates,152,0.00000,0.30219,0.01541,0.31760,0.26510,0.05250,0.00000,0.05424,0.02169,15.16978,0.00000,31.63471,0.04569,2.79993,14.97272,135.85602,18.85961,74.57875,0.00965,229.30403,68.58162,160.72240,74.58840,154.71563,0.48210,19,6
exudates+leachates,153,0.00000,0.30256,0.01509,0.31765,0.26509,0.05256,0.00000,0.05413,0.02100,15.16283,0.00000,31.63447,0.04600,2.76754,14.97225,135.88648,18.88699,74.58432,0.00983,229.36763,68.65189,160.71574,74.59415,154.77348,0.48196,19,6
exudates+leachates,154,12.20000,0.29757,0.02012,0.31769,0.26508,0.05261,0.00000,0.05415,0.03211,15.15589,0.00000,31.63422,0.04646,3.11498,14.97178,135.90260,19.02890,74.60364,0.01002,229.54515,68.83621,160.70894,74.61365,154.93150,0.48159,19,6
exudates+leachates,0,12.20000,0.38992,0.01273,0.40265,0.26111,0.02895,0.11259,0.02357,0.01173,16.28115,0.00000,31.70845,0.00011,22.85404,15.00000,126.16543,0.06061,69.88313,0.00000,196.10916,37.74906,158.36010,69.88313,126.22603,0.55363,20,6
exudates+leachates,1,0.00000,0.38556,0.01191,0.39746,0.26120,0.02893,0.10734,0.02460,0.01127,16.27239,0.00000,31.70696,0.00022,19.17952,15.00000,126.11288,0.12193,69.90258,0.00000,196.13739,37.72226,158.41512,69.90258,126.23481,0.55375,20,6
exudates+leachates,2,0.00000,0.38152,0.01116,0.39267,0.26129,0.02891,0.10248,0.02559,0.01083,16.26371,0.00000,31.70552,0.00033,16.61838,15.00000,126.06499,0.18341,69.92240,0.00000,196.17081,37.70154,158.46927,69.92240,126.24841,0.55385,20,6
exudates+leachates,3,0.00000,0.37771,0.01047,0.38818,0.26138,0.02889,0.09791,0.02654,0.01041,16.25511,0.00000,31.70412,0.00043,14.72895,15.00000,126.02193,0.24465,69.94257,0.00000,196.20915,37.68661,158.52255,69.94257,126.26658,0.55393,20,6
exudates+leachates,4,0.00000,0.37407,0.00984,0.38391,0.26147,0.02888,0.09357,0.02746,0.01001,16.24659,0.00000,31.70277,0.00054,13.27614,15.00000,125.98378,0.30533,69.96305,0.00000,196.25217,37.67720,158.57497,69.96305,126.28911,0.55399,20,6
exudates+leachates,5,0.00000,0.37058,0.00926,0.37984,0.26155,0.02887,0.08942,0.02834,0.00962,16.23813,0.00000,31.70146,0.00064,12.12326,15.00000,125.95058,0.36520,69.98383,0.00000,196.29961,37.67306,158.62655,69.98383,126.31578,0.55404,20,6
exudates+leachates,6,0.00000,0.36720,0.00872,0.37593,0.26164,0.02887,0.08542,0.02919,0.00925,16.22974,0.00000,31.70020,0.00074,11.18535,15.00000,125.92234,0.42406,70.00487,0.00000,196.35127,37.67398,158.67729,70.00487,126.34640,0.55407,20,6
exudates+leachates,7,0.00000,0.36392,0.00822,0.37215,0.26172,0.02887,0.08155,0.03001,0.00890,16.22142,0.00000,31.69897,0.00084,10.40685,15.00000,125.89903,0.48176,70.02615,0.00000,196.40694,37.67973,158.72722,70.02615,126.38079,0.55409,20,6
exudates+leachates,8,0.00000,0.36072,0.00776,0.36848,0.26180,0.02887,0.07781,0.03080,0.00856,16.21316,0.00000,31.69778,0.00094,9.74985,15.00000,125.88059,0.53818,70.04767,0.00000,196.46644,37.69011,158.77633,70.04767,126.41877,0.55409,20,6
exudates+leachates,9,0.00000,0.35759,0.00733,0.36493,0.26188,0.02888,0.07416,0.03157,0.00824,16.20496,0.00000,31.69662,0.00103,9.18761,15.00000,125.86696,0.59323,70.06939,0.00000,196.52957,37.70493,158.82464,70.06939,126.46019,0.55408,20,6
exudates+leachates,10,0.00000,0.35453,0.00693,0.36146,0.26196,0.02889,0.07060,0.03230,0.00793,16.19682,0.00000,31.69550,0.00112,8.70072,14.99999,125.85806,0.64682,70.09130,0.00000,196.59618,37.72401,158.87217,70.09130,126.50488,0.55406,20,6
exudates+leachates,11,0.00000,0.35152,0.00656,0.35808,0.26204,0.02891,0.06713,0.03301,0.00763,16.18874,0.00000,31.69442,0.00121,8.27473,14.99999,125.85380,0.69891,70.11338,0.00000,196.66609,37.74717,158.91892,70.11338,126.55271,0.55403,20,6
exudates+leachates,12,0.00000,0.34856,0.00621,0.35478,0.26212,0.02893,0.06373,0.03370,0.00734,16.18072,0.00000,31.69336,0.00130,7.89869,14.99999,125.85407,0.74945,70.13562,0.00000,196.73915,37.77424,158.96490,70.13562,126.60352,0.55398,20,6
exudates+leachates,13,0.00000,0.34565,0.00589,0.35154,0.26220,0.02895,0.06040,0.03436,0.00707,16.17276,0.00000,31.69235,0.00138,7.56413,14.99998,125.85876,0.79843,70.15800,0.00000,196.81520,37.80507,159.01013,70.15801,126.65719,0.55392,20,6
exudates+leachates,14,12.20000,0.37118,0.01258,0.38377,0.26227,0.02897,0.09252,0.03512,0.01861,16.16424,0.00000,31.69113,0.00160,8.57004,14.99998,125.88965,0.93184,70.19536,0.00000,197.01684,37.96227,159.05458,70.19536,126.82148,0.55350,20,6
exudates+leachates,15,0.00000,0.36774,0.01208,0.37982,0.26234,0.02909,0.08838,0.03586,0.01798,16.15579,0.00000,31.68994,0.00182,8.24404,14.99997,125.92351,1.06136,70.23234,0.00001,197.21721,38.11895,159.09826,70.23234,126.98487,0.55308,20,6
exudates+leachates,16,0.00000,0.36434,0.01160,0.37594,0.26242,0.02921,0.08431,0.03657,0.01737,16.14741,0.00000,31.68880,0.00203,7.94514,14.99997,125.96031,1.18701,70.26893,0.00001,197.41625,38.27506,159.14120,70.26894,127.14732,0.55266,20,6
exudates+leachates,17,0.00000,0.36098,0.01114,0.37212,0.26249,0.02933,0.08031,0.03725,0.01677,16.13909,0.00000,31.68769,0.00223,7.67005,14.99996,126.00000,1.30878,70.30515,0.00001,197.61393,38.43054,159.18339,70.30515,127.30878,0.55224,20,6
exudates+leachates,18,0.00000,0.35767,0.01070,0.36837,0.26256,0.02945,0.07637,0.03790,0.01620,16.13085,0.00000,31.68662,0.00242,7.41598,14.99995,126.04251,1.42670,70.34098,0.00001,197.81020,38.58535,159.22485,70.34099,127.46921,0.55183,20,6
exudates+leachates,19,0.00000,0.35440,0.01029,0.36469,0.26262,0.02957,0.07249,0.03853,0.01565,16.12267,0.00000,31.68559,0.00262,7.18059,14.99994,126.08779,1.54079,70.37642,0.00001,198.00502,38.73943,159.26558,70.37643,127.62858,0.55142,20,6
exudates+leachates,20,0.00000,0.35117,0.00989,0.36105,0.26269,0.02969,0.06868,0.03914,0.01512,16.11455,0.00000,31.68459,0.00280,6.96185,14.99993,126.13577,1.65110,70.41148,0.00001,198.19836,38.89275,159.30561,70.41149,127.78686,0.55101,20,6
exudates+leachates,21,0.00000,0.34798,0.00950,0.35748,0.26276,0.02980,0.06492,0.03972,0.01460,16.10650,0.00000,31.68362,0.00298,6.75804,14.99992,126.18637,1.75765,70.44615,0.00002,198.39019,39.04525,159.34494,70.44617,127.94402,0.55060,20,6
exudates+leachates,22,0.00000,0.34483,0.00914,0.35396,0.26282,0.02992,0.06122,0.04028,0.01411,16.09851,0.00000,31.68268,0.00315,6.56766,14.99991,126.23952,1.86050,70.48043,0.00002,198.58047,39.19690,159.38357,70.48045,128.10002,0.55020,20,6
exudates+leachates,23,0.00000,0.34171,0.00879,0.35050,0.26289,0.03004,0.05757,0.04082,0.01363,16.09058,0.00000,31.68178,0.00332,6.38940,14.99989,126.29514,1.95970,70.51433,0.00002,198.76919,39.34766,159.42153,70.51435,128.25484,0.54980,20,6
exudates+leachates,24,0.00000,0.33863,0.00845,0.34708,0.26295,0.03015,0.05398,0.04133,0.01317,16.08272,0.00000,31.68091,0.00348,6.22212,14.99988,126.35315,2.05530,70.54783,0.00003,198.95631,39.49750,159.45881,70.54786,128.40845,0.54940,20,6
exudates+leachates,25,0.00000,0.33558,0.00813,0.34372,0.26301,0.03027,0.05044,0.04183,0.01272,16.07491,0.00000,31.68007,0.00364,6.06482,14.99986,126.41347,2.14737,70.58095,0.00003,199.14181,39.64638,159.49543,70.58098,128.56083,0.54901,20,6
exudates+leachates,26,0.00000,0.33257,0.00782,0.34040,0.26307,0.03038,0.04695,0.04231,0.01229,16.06716,0.00000,31.67927,0.00380,5.91663,14.99984,126.47601,2.23596,70.61368,0.00003,199.32568,39.79428,159.53140,70.61371,128.71197,0.54862,20,6
exudates+leachates,27,0.00000,0.32960,0.00753,0.33713,0.26313,0.03050,0.04350,0.04277,0.01188,16.05948,0.00000,31.67849,0.00394,5.77676,14.99982,126.54069,2.32114,70.64602,0.00004,199.50789,39.94116,159.56673,70.64606,128.86183,0.54823,20,6
exudates+leachates,28,12.20000,0.35488,0.01279,0.36768,0.26319,0.03061,0.07388,0.04331,0.02330,16.05126,0.00000,31.67752,0.00424,6.52828,14.99980,126.62052,2.49767,70.69280,0.00004,199.81103,40.20964,159.60140,70.69284,129.11819,0.54750,20,6
exudates+leachates,29,0.00000,0.35131,0.01240,0.36372,0.26325,0.03081,0.06966,0.04383,0.02255,16.04312,0.00000,31.67658,0.00452,6.37314,14.99978,126.70163,2.66808,70.73870,0.00005,200.10845,40.47304,159.63541,70.73875,129.36971,0.54680,20,6
exudates+leachates,30,0.00000,0.34779,0.01203,0.35981,0.26330,0.03102,0.06550,0.04432,0.02182,16.03505,0.00000,31.67568,0.00480,6.22528,14.99975,126.78395,2.83249,70.78373,0.00005,200.40023,40.73144,159.66879,70.78378,129.61645,0.54610,20,6
exudates+leachates,31,0.00000,0.34430,0.01166,0.35596,0.26336,0.03121,0.06139,0.04480,0.02112,16.02705,0.00000,31.67481,0.00506,6.08424,14.99973,126.86745,2.99102,70.82790,0.00006,200.68642,40.98489,159.70153,70.82796,129.85847,0.54542,20,6
exudates+leachates,32,0.00000,0.34086,0.01130,0.35216,0.26341,0.03141,0.05735,0.04525,0.02043,16.01912,0.00000,31.67398,0.00532,5.94955,14.99970,126.95207,3.14377,70.87122,0.00006,200.96712,41.23346,159.73366,70.87128,130.09584,0.54476,20,6
exudates+leachates,33,0.00000,0.33747,0.01095,0.34842,0.26346,0.03160,0.05336,0.04569,0.01977,16.01126,0.00000,31.67318,0.00558,5.82082,14.99967,127.03775,3.29087,70.91371,0.00007,201.24239,41.47722,159.76517,70.91378,130.32861,0.54412,20,6
exudates+leachates,34,0.00000,0.33411,0.01062,0.34473,0.26352,0.03179,0.04943,0.04610,0.01913,16.00347,0.00000,31.67242,0.00582,5.69767,14.99964,127.12445,3.43242,70.95537,0.00008,201.51232,41.71623,159.79608,70.95545,130.55687,0.54348,20,6
exudates+leachates,35,0.00000,0.33079,0.01029,0.34108,0.26357,0.03197,0.04555,0.04650,0.01851,15.99574,0.00000,31.67168,0.00606,5.57977,14.99960,127.21210,3.56856,70.99622,0.00009,201.77697,41.95057,159.82640,70.99631,130.78066,0.54287,20,6
exudates+leachates,36,0.00000,0.32752,0.00997,0.33749,0.26362,0.03215,0.04173,0.04687,0.01791,15.98807,0.00000,31.67098,0.00628,5.46679,14.99957,127.30066,3.69939,71.03628,0.00010,202.03642,42.18029,159.85614,71.03637,131.00005,0.54226,20,6
exudates+leachates,37,0.00000,0.32428,0.00967,0.33395,0.26367,0.03232,0.03796,0.04723,0.01733,15.98047,0.00000,31.67031,0.00651,5.35846,14.99953,127.39006,3.82504,71.07554,0.00011,202.29075,42.40545,159.88530,71.07565,131.21510,0.54167,20,6
exudates+leachates,38,0.00000,0.32108,0.00937,0.33045,0.26371,0.03250,0.03424,0.04758,0.01677,15.97293,0.00000,31.66967,0.00672,5.25451,14.99949,127.48025,3.94563,71.11403,0.00012,202.54003,42.62614,159.91389,71.11414,131.42588,0.54110,20,6
exudates+leachates,39,0.00000,0.31793,0.00908,0.32700,0.26376,0.03267,0.03058,0.04790,0.01623,15.96546,0.00000,31.66906,0.00693,5.15468,14.99945,127.57118,4.06127,71.15175,0.00013,202.78433,42.84240,159.94193,71.15188,131.63245,0.54053,20,6
exudates+leachates,40,0.00000,0.31481,0.00880,0.32360,0.26381,0.03283,0.02697,0.04821,0.01571,15.95805,0.00000,31.66848,0.00713,5.05875,14.99940,127.66278,4.17209,71.18872,0.00014,203.02373,43.05431,159.96942,71.18886,131.83487,0.53999,20,6
exudates+leachates,41,0.00000,0.31172,0.00853,0.32025,0.26385,0.03299,0.02341,0.04851,0.01520,15.95069,0.00000,31.66792,0.00733,4.96652,14.99935,127.75501,4.27819,71.22495,0.00015,203.25830,43.26192,159.99637,71.22510,132.03320,0.53945,20,6
exudates+leachates,42,12.20000,0.33630,0.01326,0.34956,0.26390,0.03315,0.05251,0.04888,0.02653,15.94284,0.00000,31.66718,0.00767,5.57309,14.99931,127.85522,4.48003,71.27527,0.00016,203.61068,43.58791,160.02277,71.27543,132.33525,0.53860,20,6
exudates+leachates,43,0.00000,0.33263,0.01292,0.34555,0.26394,0.03340,0.04821,0.04924,0.02570,15.93506,0.00000,31.66647,0.00801,5.46727,14.99926,127.95553,4.67424,71.32437,0.00017,203.95430,43.90569,160.04861,71.32454,132.62976,0.53777,20,6
exudates+leachates,44,0.00000,0.32900,0.01258,0.34159,0.26398,0.03365,0.04396,0.04958,0.02488,15.92735,0.00000,31.66580,0.00833,5.36501,14.99920,128.05589,4.86099,71.37227,0.00019,204.28934,44.21542,160.07392,71.37246,132.91688,0.53697,20,6
exudates+leachates,45,0.00000,0.32543,0.01225,0.33768,0.26402,0.03388,0.03978,0.04989,0.02410,15.91971,0.00000,31.66516,0.00864,5.26616,14.99915,128.15628,5.04047,71.41900,0.00020,204.61595,44.51726,160.09870,71.41920,133.19675,0.53619,20,6
exudates+leachates,46,0.00000,0.32190,0.01193,0.33383,0.26407,0.03411,0.03565,0.05020,0.02333,15.91215,0.00000,31.66455,0.00895,5.17057,14.99909,128.25667,5.21283,71.46458,0.00022,204.93430,44.81134,160.12295,71.46479,133.46950,0.53544,20,6
exudates+leachates,47,0.00000,0.31842,0.01162,0.33004,0.26411,0.03434,0.03159,0.05048,0.02260,15.90465,0.00000,31.66398,0.00924,5.07811,14.99903,128.35701,5.37826,71.50902,0.00023,205.24452,45.09783,160.14669,71.50925,133.73527,0.53471,20,6
exudates+leachates,48,0.00000,0.31499,0.01131,0.32630,0.26414,0.03456,0.02759,0.05075,0.02188,15.89722,0.00000,31.66343,0.00953,4.98866,14.99896,128.45728,5.53691,71.55235,0.00025,205.54680,45.37686,160.16993,71.55260,133.99419,0.53400,20,6
exudates+leachates,49,0.00000,0.31160,0.01101,0.32261,0.26418,0.03477,0.02365,0.05100,0.02119,15.88986,0.00000,31.66292,0.00981,4.90208,14.99890,128.55743,5.68896,71.59459,0.00027,205.84126,45.64859,160.19267,71.59486,134.24640,0.53331,20,6
exudates+leachates,50,0.00000,0.30826,0.01071,0.31897,0.26422,0.03498,0.01977,0.05124,0.02051,15.88257,0.00000,31.66244,0.01007,4.81826,14.99883,128.65744,5.83457,71.63577,0.00029,206.12807,45.91315,160.21493,71.63606,134.49202,0.53264,20,6
exudates+leachates,51,0.00000,0.30496,0.01042,0.31538,0.26426,0.03518,0.01594,0.05147,0.01986,15.87534,0.00000,31.66198,0.01034,4.73710,14.99876,128.75727,5.97391,71.67589,0.00031,206.40738,46.17068,160.23671,71.67620,134.73118,0.53199,20,6
exudates+leachates,52,0.00000,0.30171,0.01014,0.31185,0.26429,0.03538,0.01217,0.05168,0.01923,15.86817,0.00000,31.66156,0.01059,4.65848,14.99868,128.85689,6.10713,71.71499,0.00033,206.67933,46.42132,160.25801,71.71532,134.96401,0.53137,20,6
exudates+leachates,53,0.00000,0.29850,0.00986,0.30836,0.26433,0.03557,0.00846,0.05187,0.01863,15.86107,0.00000,31.66117,0.01083,4.58231,14.99860,128.95625,6.23439,71.75308,0.00035,206.94406,46.66521,160.27885,71.75343,135.19064,0.53076,20,6
exudates+leachates,54,0.00000,0.29533,0.00960,0.30493,0.26436,0.03576,0.00481,0.05206,0.01804,15.85403,0.00000,31.66080,0.01107,4.50850,14.99852,129.05533,6.35585,71.79017,0.00037,207.20172,46.90248,160.29924,71.79055,135.41118,0.53017,20,6
exudates+leachates,55,0.00000,0.29221,0.00933,0.30155,0.26440,0.03594,0.00121,0.05223,0.01747,15.84705,0.00000,31.66046,0.01130,4.43695,14.99844,129.15409,6.47167,71.82630,0.00039,207.45245,47.13327,160.31918,71.82670,135.62575,0.52959,20,6
exudates+leachates,56,12.20000,0.31598,0.01386,0.32985,0.26443,0.03612,0.02930,0.05248,0.02874,15.83959,0.00000,31.65993,0.01168,4.95788,14.99835,129.25535,6.68689,71.87630,0.00042,207.81896,47.48031,160.33865,71.87672,135.94224,0.52873,20,6
exudates+leachates,57,0.00000,0.31229,0.01354,0.32582,0.26446,0.03639,0.02498,0.05271,0.02784,15.83220,0.00000,31.65944,0.01205,4.87475,14.99827,129.35604,6.89337,71.92487,0.00044,208.17472,47.81705,160.35767,71.92531,136.24941,0.52789,20,6
exudates+leachates,58,0.00000,0.30864,0.01322,0.32186,0.26449,0.03664,0.02072,0.05293,0.02696,15.82489,0.00000,31.65898,0.01241,4.79391,14.99817,129.45612,7.09133,71.97203,0.00047,208.51995,48.14371,160.37624,71.97250,136.54745,0.52709,20,6
exudates+leachates,59,0.00000,0.30505,0.01290,0.31795,0.26452,0.03689,0.01654,0.05314,0.02612,15.81765,0.00000,31.65855,0.01276,4.71529,14.99808,129.55559,7.28098,72.01782,0.00050,208.85489,48.46052,160.39437,72.01831,136.83658,0.52631,20,6
exudates+leachates,60,0.00000,0.30151,0.01259,0.31410,0.26455,0.03714,0.01241,0.05333,0.02530,15.81047,0.00000,31.65816,0.01309,4.63882,14.99798,129.65442,7.46254,72.06225,0.00053,209.17974,48.76768,160.41206,72.06278,137.11696,0.52556,20,6
exudates+leachates,61,0.00000,0.29803,0.01229,0.31031,0.26458,0.03737,0.00836,0.05350,0.02450,15.80337,0.00000,31.65779,0.01342,4.56444,14.99788,129.75260,7.63621,72.10537,0.00056,209.49474,49.06541,160.42933,72.10593,137.38881,0.52483,20,6
exudates+leachates,62,0.00000,0.29459,0.01199,0.30658,0.26461,0.03760,0.00437,0.05366,0.02373,15.79633,0.00000,31.65745,0.01373,4.49208,14.99778,129.85009,7.80220,72.14720,0.00059,209.80008,49.35390,160.44618,72.14779,137.65229,0.52413,20,6
exudates+leachates,63,0.00000,0.29121,0.01169,0.30290,0.26464,0.03782,0.00044,0.05381,0.02299,15.78937,0.00000,31.65715,0.01404,4.42169,14.99767,129.94688,7.96072,72.18777,0.00062,210.09599,49.63336,160.46263,72.18839,137.90760,0.52345,20,6
exudates+leachates,64,0.00000,0.29123,0.01147,0.30270,0.26467,0.03804,0.00000,0.05395,0.02226,15.78241,0.00000,31.65685,0.01434,4.35322,14.99756,130.04451,8.11040,72.22710,0.00065,210.38266,49.90399,160.47867,72.22775,138.15491,0.52280,20,6
exudates+leachates,65,0.00000,0.29168,0.01125,0.30293,0.26469,0.03824,0.00000,0.05407,0.02157,15.77544,0.00000,31.65655,0.01463,4.28659,14.99745,130.14302,8.25137,72.26522,0.00069,210.66029,50.16599,160.49431,72.26591,138.39439,0.52217,20,6
exudates+leachates,66,0.00000,0.29212,0.01104,0.30316,0.26472,0.03844,0.00000,0.05418,0.02089,15.76848,0.00000,31.65625,0.01491,4.22176,14.99733,130.24227,8.38394,72.30215,0.00072,210.92908,50.41954,160.50955,72.30287,138.62621,0.52157,20,6
exudates+leachates,67,0.00000,0.29255,0.01083,0.30338,0.26474,0.03864,0.00000,0.05428,0.02023,15.76152,0.00000,31.65596,0.01518,4.15868,14.99721,130.34213,8.50842,72.33792,0.00076,211.18923,50.66483,160.52440,72.33868,138.85055,0.52098,20,6
exudates+leachates,68,0.00000,0.29298,0.01062,0.30359,0.26477,0.03883,0.00000,0.05437,0.01960,15.75456,0.00000,31.65567,0.01544,4.09729,14.99708,130.44245,8.62512,72.37256,0.00079,211.44092,50.90206,160.53886,72.37335,139.06757,0.52042,20,6
exudates+leachates,69,0.00000,0.29339,0.01041,0.30380,0.26479,0.03901,0.00000,0.05445,0.01898,15.74759,0.00000,31.65538,0.01570,4.03755,14.99695,130.54312,8.73431,72.40608,0.00083,211.68434,51.13140,160.55294,72.40691,139.27743,0.51988,20,6
exudates+leachates,70,12.20000,0.29490,0.01451,0.30941,0.26481,0.03918,0.00541,0.05461,0.03021,15.74054,0.00000,31.65505,0.01610,4.50330,14.99683,130.63292,8.95516,72.45334,0.00087,212.04229,51.47565,160.56663,72.45421,139.58807,0.51906,20,6
exudates+leachates,71,0.00000,0.29125,0.01418,0.30544,0.26484,0.03945,0.00115,0.05476,0.02926,15.73356,0.00000,31.65476,0.01650,4.43341,14.99669,130.72187,9.16641,72.49905,0.00091,212.38823,51.80828,160.57995,72.49996,139.88827,0.51827,20,6
exudates+leachates,72,0.00000,0.29063,0.01393,0.30456,0.26486,0.03970,0.00000,0.05490,0.02835,15.72659,0.00000,31.65448,0.01688,4.36522,14.99656,130.81156,9.36671,72.54322,0.00095,212.72245,52.12955,160.59290,72.54417,140.17827,0.51751,20,6
exudates+leachates,73,0.00000,0.29112,0.01371,0.30483,0.26488,0.03995,0.00000,0.05502,0.02746,15.71963,0.00000,31.65420,0.01725,4.29869,14.99642,130.90246,9.55584,72.58590,0.00100,213.04520,52.43972,160.60548,72.58690,140.45830,0.51679,20,6
exudates+leachates,74,0.00000,0.29161,0.01348,0.30509,0.26490,0.04019,0.00000,0.05513,0.02660,15.71267,0.00000,31.65392,0.01761,4.23380,14.99628,130.99438,9.73420,72.62711,0.00104,213.35674,52.73905,160.61769,72.62815,140.72859,0.51609,20,6
