treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,resp_substrate,resp_soil_baseline,resp_soil,POM,MAOMs,MAOMp,MAOM
leachates,122,0,14.255210612729387,1.502128330664337,0.9812310918262368,0.14287101928615206,0.4178776798212329,0.7366489346435626,64.77448817395094,329.73452437252746,8281.916005515184,7752.996067086442,16034.912072601626
leachates,123,0,13.761447933190645,1.504099086463428,0.9577641771141214,0.13825403689694088,0.4175490465319453,0.7281432350618398,64.82524730906273,320.53942760458455,8232.179142757388,7747.205106077427,15979.384248834816
leachates,124,0,13.266393371624048,1.5095487626361659,0.9348576981077196,0.13379295658018225,0.4181991955501713,0.7209031593689493,64.98170858102607,311.51629046446703,8182.173485147493,7741.350965495581,15923.524450643074
leachates,125,0,12.769423764594865,1.5181527646879627,0.9124845702631874,0.12948184479052285,0.4197464859927877,0.7148262522975123,65.22796635047476,302.6522936099119,8131.831024959432,7735.42475954634,15867.255784505773
leachates,126,10,22.268108892461964,1.4594055357340006,0.8907397174681039,0.12531854559640107,0.4191984128733545,0.7098133629202095,57.83998825977048,294.9584603531965,8087.135206306701,7730.141195036221,15817.276401342922
leachates,127,0,21.77917769411173,1.4081858938511957,0.8696185376311252,0.12129819848671619,0.4063350784186782,0.6863419866217733,56.09043826732959,287.6404111848687,8043.683263441768,7724.979706090913,15768.662969532681
leachates,128,0,21.30130114102732,1.363603044803552,0.8491121787876761,0.11741598734091759,0.3946026110473667,0.665170246465195,54.559714940847485,280.65579194833805,8001.316936213093,7719.923182976346,15721.240119189439
leachates,129,0,20.833261735936148,1.3249113221997169,0.8292084436714389,0.11366716267138649,0.3840401968045923,0.6460473730929894,53.22585400486451,273.9676645520403,7959.892802951125,7714.955933120423,15674.848736071548
leachates,130,0,20.373939184249423,1.2914837446842142,0.8098925403872859,0.11004705939402365,0.37464226654371147,0.6287619259575645,52.07002129074592,267.5436780669932,7919.2802569749165,7710.063488160154,15629.34374513507
leachates,131,0,19.922298037992157,1.262790994754439,0.7911477038203312,0.10655111080751131,0.3663764793281673,0.6131346748996739,51.076011696272026,261.3553876892329,7879.359784351116,7705.232437667455,15584.592222018571
leachates,132,0,19.477377058578057,1.2383845688247601,0.7729557087500849,0.10317485937186882,0.3591956521247289,0.5990129480250295,50.22983240800908,255.37769312220354,7840.021498183198,7700.4502859941185,15540.471784177316
leachates,133,0,19.03828008066085,1.2178831575964375,0.7552972924537851,0.09991396479630912,0.35304554580650904,0.5862661051792452,49.51935388898181,249.58837395884694,7801.163892371667,7695.705329234235,15496.869221605903
leachates,134,0,18.604168193501614,1.2009615416595478,0.7381525018440855,0.09676420987504572,0.3478698284766415,0.5747818812098436,48.934015253812476,243.96770432392137,7762.692784393369,7690.986549813797,15453.679334207165
leachates,135,0,18.174253087830664,1.1873414535010138,0.7215009778486361,0.09372150444714597,0.34361312687938245,0.5644634050484552,48.464573155637304,238.49813268608497,7724.520422307163,7686.283526678576,15410.80394898574
leachates,136,0,17.74779144477208,1.1767839803792466,0.7053221877551565,0.090781887802093,0.3402227913283656,0.5552267460744091,48.10288530081057,233.16401560445263,7686.564736033013,7681.586359465138,15368.151095498151
leachates,137,0,17.324080269133724,1.1690831745592125,0.6895956145691478,0.08794152980561577,0.3376498014219757,0.5469988728379057,47.84172128580893,227.95139641664517,7648.7487170999175,7676.88560541145,15325.634322511367
leachates,138,0,16.902453092518787,1.1640606064965435,0.6743009110194795,0.08519673097977244,0.3358491024268314,0.5397159342600448,47.67459469900419,222.8478216423164,7610.999914631961,7672.172228099359,15283.17214273132
leachates,139,0,16.482276992621536,1.1615606486828944,0.6594180246610812,0.08254392173644536,0.3347795671298043,0.5333217921813624,47.59561141788329,217.8421892722322,7573.250038442001,7667.437557427702,15240.687595869702
leachates,140,10,26.039764915881314,1.1142415911399055,0.6449920212841859,0.0799811543226368,0.33143122914640405,0.5277667482437183,42.20540829834685,213.47835679006425,7539.792584139893,7663.228824589559,15203.021408729452
leachates,141,0,25.609662666651253,1.0716514713689054,0.6310156286049514,0.0775053831405394,0.3199728078719003,0.509936892410116,40.73571424729751,209.33169974943675,7507.45614692751,7659.145376320261,15166.601523247771
leachates,142,0,25.19100799450368,1.0332794224525486,0.6174797044525675,0.07511361828342047,0.309348370752713,0.49356695063897427,39.406003071741814,205.38076656198686,7476.134831484311,7655.175227918488,15131.3100594028
leachates,143,0,24.78291706371313,0.9986864433576612,0.604373658244678,0.07280293363112766,0.29956042739152317,0.47851191730778003,38.202795534369606,201.60660700724117,7445.7325435639095,7651.3074200726205,15097.03996363653
leachates,144,0,24.384575496177018,0.967493931743503,0.5916858017704011,0.07057047311006,0.29058875223043484,0.4646463282825636,37.11435002356554,197.99241644391375,7416.161774393682,7647.531895426525,15063.693669820208
leachates,145,0,23.995230535302873,0.9393743088248936,0.5794036402266735,0.06841345539851362,0.28239989010410615,0.451861180540974,36.130411669408645,194.5232379164558,7387.342549752601,7643.839390798599,15031.1819405512
leachates,146,0,23.61418417398483,0.9140433127626658,0.5675141128313334,0.0663291773205932,0.27495346501382645,0.44006141483789907,35.242002980742704,191.18571164348182,7359.201518720893,7640.221342820379,14999.422861541272
leachates,147,0,23.24078711278349,0.891253630920315,0.5560037909386957,0.06431501613855076,0.26820630050938543,0.429163846639675,34.44124836757225,187.96786347036937,7331.671161177114,7636.669805095307,14968.340966272423
leachates,148,0,22.87443343416388,0.8707896126543523,0.5448590403848094,0.06236843092414542,0.26211505021085935,0.4190954561813848,33.721226438731875,184.85892551391296,7304.689096509732,7633.177375262857,14937.866471772588
leachates,149,0,22.51455589551387,0.8524628588945122,0.534066153765367,0.060486963164043006,0.25663782117805267,0.4097919679377493,33.075845162252584,181.84918352554587,7278.197478829399,7629.7371305949155,14907.934609424316
leachates,150,0,22.16062175803905,0.8361085268286782,0.5236114574763429,0.058668236732015294,0.2517351226883944,0.4011966646421855,32.4997359211069,178.92984652936863,7252.142466312727,7626.342570956231,14878.485037268958
leachates,151,0,21.812129080864725,0.8215822206180196,0.5134813976050385,0.05690995734138646,0.24737036867717324,0.39325939240152946,31.988163243132696,176.09293511180547,7226.473754262848,7622.98756813451,14849.461322397357
leachates,152,0,21.468603420091434,0.8087573645036111,0.5036626081288234,0.05520991157446296,0.24351008975883917,0.3859357222842901,31.536947577392127,173.33118539665023,7201.144163104269,7619.666320693225,14820.810483797493
leachates,153,0,21.129594881429103,0.7975229746157443,0.4941419643442305,0.053565965571254606,0.24012396068850053,0.3791862406331523,31.14239896136149,170.63796626773302,7176.109273897092,7616.373313625608,14792.4825875227
leachates,154,10,30.756122009895996,0.7611308016107432,0.484935564476187,0.05197653612673585,0.23480030116284364,0.3729759457315019,27.687440477954276,168.2704570879022,7153.900006355398,7613.448510441865,14767.348516797263
control,0,0,12.991814281280607,150.7530115080891,161.83443391257381,47.59231603205262,0.0,133.36106782305015,480.88152844537024,12745.019429170685,16834.919440759353,8452.008025890593,25286.927466649948
control,1,0,14.131908458211294,111.51254315208652,125.07519036346298,41.540430151881225,0.0,99.86269770392022,860.0649088697953,12129.066409629824,16680.626589532018,8443.100491397348,25123.727080929366
control,2,0,13.229861890133302,84.39709684439488,98.48836160965054,36.56062232596792,0.0,77.11324095291606,581.5841925669482,11722.066596203658,16571.786827426648,8436.940003817434,25008.72683124408
control,3,0,11.77732403985333,64.76949991965284,79.0857165291118,32.43037850963061,0.0,60.84316769730957,389.0181862930253,11457.162775062265,16496.407286634334,8432.818203130013,24929.225489764347
control,4,0,10.187135383663085,50.293950882790426,64.76241151667628,28.97460068149508,0.0,48.87658042717942,277.98599139951205,11271.631765272468,16440.72914859832,8429.886180089936,24870.615328688255
control,5,0,8.671951663751225,39.437945993948325,54.04596441176044,26.057440548365783,0.0,39.93372772569517,209.08953585975155,11134.005507756048,16397.46483028701,8427.692015904715,24825.156846191723
control,6,0,7.324227933190404,31.182926555510157,45.90965644305031,23.57371480810421,0.0,33.14378838304653,164.13198190857668,11026.866571428352,16362.411298006495,8425.97527948232,24788.386577488815
control,7,0,6.171021618020319,24.836392538505162,39.63743274619384,21.441715035498014,0.0,27.910530081683937,133.53204543467132,10940.020412047283,16333.025256520621,8424.57939871623,24757.60465523685
control,8,0,5.206736804598631,19.91531096850308,34.72805062927975,19.59758986698875,0.0,23.820765487933045,111.87831445840648,10867.264689016863,16307.713477931402,8423.40745954631,24731.12093747771
control,9,0,4.4114743995407055,16.074219631351333,30.82823699003658,17.991076511039275,0.0,20.58389306349517,95.97942084476135,10804.703725219844,16285.447204042151,8422.397957125222,24707.845161167374
control,10,0,3.7607737936281946,13.060463328560115,27.68667974694344,16.582293438912522,0.0,17.992247137943814,83.89519218551166,10749.815689448564,16265.54193711835,8421.510864858716,24687.052801977065
control,11,0,3.2304438800755,10.685782793359586,25.12261022092332,15.3393372868024,0.0,15.895041312383142,74.4170799829005,10700.916377694672,16247.527663714125,8420.719406160817,24668.247069874942
control,12,0,2.798699186648813,8.80781455055726,23.004410702573033,14.236479221414964,0.0,14.181114198915,66.77552235155018,10656.842893762701,16231.070696077228,8420.0051058981,24651.075801975327
control,13,0,2.4468794626183223,7.317686724584063,21.235025947598217,13.252805317833506,0.0,12.767368816202545,60.4695780331314,10616.76352015174,16215.925827612371,8419.35477614935,24635.28060376172
control,14,0,2.1678011844582445,6.1231023690413,19.74199032627736,12.371192948523545,0.0,11.590911684083657,54.797708991634465,10580.346738807904,16201.984278672138,8418.763708066115,24620.747986738254
control,15,0,1.9458619478315904,5.164182139343306,18.47048202071072,11.577511683891945,0.0,10.601313686174553,49.98887478674425,10547.04786310236,16189.080824895827,8418.223211797751,24607.30403669358
control,16,0,1.767441880473624,4.394452447866762,17.378514407962243,10.860019050310875,0.0,9.762855241001345,45.93020201916589,10516.385338032043,16177.068471125,8417.725498624892,24594.79396974989
control,17,0,1.6225331434666797,3.7757725394771526,16.43355494517831,10.208893929785592,0.0,9.047754359038171,42.45481477788438,10487.988066677413,16165.831524386207,8417.264575169138,24583.096099555347
control,18,0,1.5036762975610451,3.277291207039202,15.610115811027356,9.61587168555645,0.0,8.433693324548505,39.44405412434425,10461.561715032896,16155.276504773712,8416.835691858529,24572.11219663224
control,19,0,1.40523661869925,2.8743025059047964,14.888018115994825,9.073956925032446,0.0,7.902760258572078,36.81101958014989,10436.867114478056,16145.326228497272,8416.43498994521,24561.76121844248
control,20,0,1.3229065614564854,2.5471560133352797,14.25112756043286,8.577195864865185,0.0,7.440570956454482,34.49014505837391,10413.706163644636,16135.915880364748,8416.059272018323,24551.97515238307
control,21,0,1.2533594599401001,2.2802911116567564,13.68642345531042,8.120494739117968,0.0,7.035553086191255,32.43054675145583,10391.912397919423,16126.990339182898,8415.705849407996,24542.696188590893
control,22,0,1.1940051148826467,2.0614171675435853,13.183305926310414,7.699474004668607,0.0,6.6783699666046275,30.591735605104567,10371.344482152439,16118.502297694515,8415.372437610877,24533.87473530539
control,23,0,1.1428145789586917,1.8808368206079287,12.733075069787372,7.310350557490825,0.0,6.361460759670487,28.940821232722897,10351.8815486163,16110.41089095644,8415.057081838928,24525.46797279537
control,24,0,1.098192348199303,1.73089811755921,12.32853551883542,6.949842006910385,0.0,6.078675782292917,27.450661665564894,10333.41971292056,16102.680654257856,8414.758101603027,24517.438755860883
control,25,0,1.058881355598317,1.6055570363442295,11.96369338917202,6.615088428558476,0.0,5.824988428232756,26.098613920461304,10315.869356113259,16095.28069902327,8414.474047506284,24509.754746529554
control,26,0,1.0238909516214805,1.5000315876539803,11.63352193245661,6.303588051557095,0.0,5.596268155679182,24.86566503582258,10299.152921407856,16088.184037777382,8414.203666108133,24502.387703885513
control,27,0,0.9924412668607966,1.4105301915431736,11.333778767169555,6.0131441195608755,0.0,5.389101778431189,23.73580262473417,10283.203074247454,16081.367016192604,8413.945870406733,24495.312886599335
control,28,0,0.9639195061624176,1.3340393089186406,11.060862174589017,5.7418207629132105,0.0,5.20065274877199,22.6955357423856,10267.961136175929,16074.808826995206,8413.699714525821,24488.508541521027
control,29,0,0.9378451612967938,1.2681577685295924,10.811697236630383,5.4879061774021505,0.0,5.028550198737539,21.73351097773415,10253.375739743044,16068.491090578202,8413.464371806702,24481.955462384904
control,30,0,0.9138420793536645,1.2109675646462643,10.583644956860166,5.249881758521772,0.0,4.870801227789637,20.840191028298857,10239.401672341779,16062.397492896209,8413.23911584614,24475.63660874235
control,31,0,0.8916159441785059,1.1609329673939022,10.374429220974216,5.026396114323413,0.0,4.725721325755575,20.00757728207947,10225.998887516902,16056.51347420879,8413.023304188866,24469.536778397654
control,32,0,0.8709361283057974,1.1168215376595547,10.182077707645437,4.816243093867034,0.0,4.591878944437026,19.22896662350182,10213.131667017802,16050.825963602218,8412.81636445043,24463.642328052647
control,33,0,0.8516211296289722,1.0776420733065115,10.004873786160557,4.618343136134262,0.0,4.468051123643302,18.498737592626757,10200.767918454689,16045.323154705786,8412.617782659596,24457.940937365383
control,34,0,0.8335269731950613,1.0425956609208333,9.841317125525805,4.431727376684528,0.0,4.353187778362861,17.812163478734565,10188.87859361778,16039.994318111778,8412.427093600683,24452.42141171246
control,35,0,0.816538069440707,1.0110369067430518,9.690091255538542,4.255524054356915,0.0,4.2463827994776855,17.165250874914925,10177.437212383009,16034.829645999436,8412.243872923127,24447.073518922563
control,36,0,0.8005600988774856,0.9824431139491256,9.550036709806777,4.088946844038235,0.0,4.1468505419311885,16.55460233129177,10166.419477207002,16029.820124508418,8412.067730778268,24441.887855286688
control,37,0,0.7855145538926516,0.9563897012280314,9.420128676920116,3.9312848085829373,0.0,4.053906597741056,15.977301475630776,10155.802963728896,16024.957429569835,8411.898306745374,24436.855736315207
control,38,0,0.7713346191475391,0.9325305554092199,9.299458312835135,3.7818937169497517,0.0,3.9669519983045687,15.430818603664815,10145.56687396576,16020.233842190328,8411.735265820636,24431.969108010962
control,39,0,0.7579621172811146,0.9105823090035385,9.187217042439984,3.6401885192644894,0.0,3.8854601786036023,14.91293443737165,10135.691839920539,16015.64217957282,8411.578295262345,24427.220474835165
control,40,0,0.7453452880932352,0.8903117566111913,9.082683313974261,3.5056368049605595,0.0,3.808966179163683,14.421679581868341,10126.159766979223,16011.175738908805,8411.42710211016,24422.602841018965
control,41,0,0.7334372075814555,0.8715257916704064,8.985211375931891,3.377753099050434,0.0,3.737057670928519,13.95528719160301,10116.953708119314,16006.828251153192,8411.281411223483,24418.109662376675
control,42,0,0.7221946880053278,0.8540633718546539,8.894221729282037,3.256093875243927,0.0,3.6693674720469276,13.512156469073036,10108.057761565156,16002.593842560316,8411.140963711292,24413.73480627161
control,43,0,0.7115775312452054,0.8377891186614206,8.809192973558513,3.140253184077121,0.0,3.6055672903653706,13.090824828908492,10099.456986019573,15998.46700219374,8411.005515651386,24409.472517845126
control,44,0,0.7015480348671255,0.8225882324334961,8.729654817550212,3.0298588102589603,0.0,3.5453624759907507,12.689946828866766,10091.137328920713,15994.4425540075,8410.874837020052,24405.31739102755
control,45,0,0.6920706734303218,0.8083624639578333,8.655182066975712,2.924568886724377,0.0,3.488487608191992,12.308278262634852,10083.085564292316,15990.51563242467,8410.748710772668,24401.264343197337
control,46,0,0.6831118967956169,0.7950269319270225,8.585389434934797,2.824068903916464,0.0,3.434702772748266,11.944664101423857,10075.289237670602,15986.68166060915,8410.626932031993,24397.308592641144
control,47,0,0.6746400027852352,0.7825076147296192,8.519927047856136,2.7280690620169072,0.0,3.383790411521163,11.59802924250614,10067.736616313956,15982.936330841874,8410.509307353595,24393.44563819547
control,48,0,0.6666250538896608,0.7707393772159017,8.45847654146028,2.6363019215341676,0.0,3.3355526469068466,11.267371260438622,10060.41664345554,15979.275586578968,8410.395654047765,24389.671240626732
control,49,0,0.6590388172544835,0.7596644196527254,8.400747658983724,2.54852031410978,0.0,3.2898090009228773,10.951754560141099,10053.318895767625,15975.69560589416,8410.285799544445,24385.981405438604
control,50,0,0.6518547143629001,0.7492310580472769,8.346475278384275,2.4644954808307538,0.0,3.246394442753719,10.65030549330973,10046.433543499781,15972.19278609859,8410.179580792921,24382.37236689151
control,51,0,0.6450477720921198,0.7393927631530354,8.295416807114623,2.3840154099163477,0.0,3.205157710187248,10.362208130435313,10039.751312953626,15968.76372939505,8410.07684369153,24378.840573086578
control,52,0,0.638594570559214,0.7301074003811763,8.247349892817148,2.30688334952373,0.0,3.1659598599622845,10.086700478463161,10033.263451088673,15965.405229467156,8409.977442544907,24375.382672012063
control,53,0,0.6324731857280016,0.7213366250290993,8.202070406360697,2.2329164747067205,0.0,3.1286730099635287,9.823071006810597,10026.961692135306,15962.11425893239,8409.881239547685,24371.995498480075
control,54,0,0.6266631264129996,0.7130453971309075,8.159390660328302,2.1619446903612127,0.0,3.093179242728537,9.570655397382072,10020.838226135991,15958.887957605324,8409.788104294275,24368.676061899598
control,55,0,0.6211452663259458,0.7052015882005302,8.119137831629004,2.093809554379368,0.0,3.0593696451048618,9.328833468707225,10014.885669358264,15955.723621527686,8409.69791331463,24365.421534842317
control,56,0,0.615901772353183,0.6977756584968227,8.08115256155139,2.0283633072778118,0.0,3.0271434633090206,9.097026249077212,10009.097036529296,15952.618692727081,8409.610549635981,24362.229242363064
control,57,0,0.6109160304743779,0.6907403884694174,8.045287710465866,1.9654679963171207,0.0,2.996407356256136,8.874693187588633,10003.465714839815,15949.570749668565,8409.525902370344,24359.09665203891
control,58,0,0.606172570745217,0.6840706519845365,8.011407247650002,1.9049946836359757,0.0,2.9670747329876557,8.66132949984565,9997.985439659124,15946.577498364035,8409.44386632743,24356.021364691464
control,59,0,0.6016569926504635,0.6777432219869602,7.979385259464408,1.8468227292210342,0.0,2.939065162440588,8.45646365013487,9992.650271894547,15943.636764104212,8409.364341652388,24353.0011057566
control,60,0,0.5973558919475753,0.671736601602053,7.949105061433294,1.7908391406542643,0.0,2.9123038457723327,8.259654972068281,9987.45457692147,15940.74648377774,8409.287233487556,24350.033717265294
control,61,0,0.5932567899055077,0.6660308754659983,7.920458401755855,1.7369379825494344,0.0,2.886721143061954,8.070491429579292,9982.393005003983,15937.9046987419,8409.212451657262,24347.117150399165
control,62,0,0.5893480656252421,0.660607577413918,7.8933447454505306,1.6850198394307618,0.0,2.862252147519093,7.888587519480398,9977.460473121479,15935.109548209364,8409.139910374579,24344.249458583945
control,63,0,0.5856188919247569,0.6554495716531135,7.8676706297624595,1.6349913265379974,0.0,2.8388363014016096,7.713582313661545,9972.652148114748,15932.35926311625,8409.069527968804,24341.428791085054
control,64,0,0.5820591750909956,0.6505409452821103,7.843349082684719,1.5867646436791039,0.0,2.816417048718345,7.545137638886397,9967.96343106418,15929.65216043743,8409.001226632447,24338.653387069877
control,65,0,0.578659498649195,0.6458669105493193,7.820299097489226,1.5402571678074999,0.0,2.794941520511686,7.382936389765655,9963.389942813781,15926.986637916329,8408.934932186423,24335.92157010275
control,66,0,0.5754110711765125,0.6414137156283153,7.798445157060769,1.4953910804868022,0.0,2.7743602491063313,7.226680968971625,9958.927510557463,15924.361169178035,8408.870573862207,24333.23174304024
control,67,0,0.5723056780908615,0.6371685629592405,7.777716802600239,1.4520930268317012,0.0,2.75462690820051,7.076091848814739,9954.572155406944,15921.774299196115,8408.8080840997,24330.582383295816
control,68,0,0.5693356372745291,0.6331195343979266,7.758048241929654,1.4102938028871885,0.0,2.735698076083681,6.930906246901619,9950.32008086489,15919.224640085313,8408.747398359648,24327.97203844496
control,69,0,0.5664937583421792,0.6292555225489241,7.739377993207976,1.3699280687367905,0.0,2.7175330196064054,6.790876907809967,9946.167662131873,15916.710867194368,8408.688454949455,24325.39932214382
control,70,0,0.5637733053307226,0.6255661677529437,7.721648560366126,1.3309340849196865,0.0,2.700093496816245,6.655770984309939,9942.1114361797,15914.231715474787,8408.631194861362,24322.86291033615
control,71,0,0.561167962570819,0.6220418002658756,7.704806137003407,1.2932534699917302,0.0,2.6833435764183657,6.525369009629423,9938.14809252931,15911.785976103447,8408.575561622001,24320.361537725446
control,72,0,0.5586718034933259,0.6186733872147264,7.688800335864929,1.2568309772908255,0.0,2.6672494724290154,6.3994639539204154,9934.274464675827,15909.372493338593,8408.521501152389,24317.89399449098
control,73,0,0.5562792621260418,0.6154524839519471,7.673583941348801,1.2216142891666015,0.0,2.6517793925705306,6.2778603578826075,9930.487522108146,15906.990161590506,8408.468961637547,24315.45912322805
control,74,0,0.5539851070442448,0.6123711894582108,7.659112682779336,1.1875538271111665,0.0,2.636903399113141,6.160373536918833,9926.784362874823,15904.637922689697,8408.417893404961,24313.05581609466
control,75,0,0.5517844175508373,0.6094221054677007,7.64534502643422,1.1546025763846797,0.0,2.622593281005472,6.04682884966812,9923.162206652232,15902.314763336968,8408.368248811166,24310.683012148133
control,76,0,0.5496725618768217,0.6065982990113163,7.632241984534285,1.1227159238690312,0.0,2.6088224362556405,5.937061025175142,9919.618388274846,15900.019712721067,8408.319982135825,24308.33969485689
control,77,0,0.5476451772091051,0.6038932680930619,7.619766939598376,1.0918515080071516,0.0,2.5955657636306007,5.830913543578864,9916.15035169099,15897.75184029086,8408.273049482692,24306.02488977355
control,78,0,0.5456981513693644,0.6013009102338844,7.607885482736453,1.0619690797962358,0.0,2.582799562835131,5.728238065546062,9912.755644310651,15895.510253670174,8408.227408686942,24303.737662357118
control,79,0,0.5438276059842038,0.5988154936356964,7.5965652646044335,1.0330303739020503,0.0,2.570501442415105,5.628893905853764,9909.431911715134,15893.294096704425,8408.183019228363,24301.477115932787
control,80,0,0.5420298810026606,0.5964316307363259,7.585775857877076,1.0049989890498916,0.0,2.5586502347039595,5.532747547489646,9906.176892700743,15891.102547629174,8408.139842149974,24299.24238977915
control,81,0,0.5403015204319428,0.5941442539436734,7.575488630212668,0.9778402769268943,0.0,2.5472259171975473,5.43967219241651,9902.988414631414,15888.934817351565,8408.097839981649,24297.032657333213
control,82,0,0.5386392591759593,0.5919485933543059,7.56567662678728,0.9515212389013141,0.0,2.5362095398019804,5.349547346055341,9899.864389077129,15886.790147836355,8408.056976668386,24294.84712450474
control,83,0,0.5370400108736432,0.5898401562779885,7.556314461568654,0.9260104299280577,0.0,2.5255831574522194,5.262258432226419,9896.802807717286,15884.667810589042,8408.017217502886,24292.685028091928
control,84,0,0.535500856645259,0.5878147084051276,7.547378216581777,0.9012778690669235,0.0,2.515329767646958,5.177696436333559,9893.80173848962,15882.567105229098,8407.978529062111,24290.545634291208
control,85,0,0.534019034664884,0.5858682564686855,7.538845348491172,0.8772949560914653,0.0,2.5054332524882006,5.0957575739070915,9890.859321967313,15880.487358147026,8407.940879147565,24288.42823729459
control,86,0,0.5325919304861104,0.5839970322657623,7.53069460188993,0.8540343937127287,0.0,2.495878324852482,5.01634298284504,9887.973767948017,15878.42792123939,8407.904236729013,24286.332157968405
control,87,0,0.5312170680558438,0.5821974779166995,7.5229059287435405,0.8314701149838932,0.0,2.4866504783553345,4.939358437126286,9885.143352240082,15876.388170716456,8407.868571891413,24284.256742607868
control,88,0,0.5298921013579501,0.580466232251211,7.515460413488412,0.8095772154895716,0.0,2.4777359408017827,4.8647140803767,9882.366413632342,15874.367505977507,8407.833855784838,24282.201361762345
control,89,0,0.5286148066345497,0.5788001182217237,7.5083402033313735,0.7883318899576001,0.0,2.4691216308437047,4.792324177551238,9879.641351035047,15872.365348549341,8407.80006057719,24280.16540912653
control,90,0,0.5273830751380552,0.5771961312538306,7.5015284433380005,0.7677113729619952,0.0,2.460795117590177,4.722106883291228,9876.966620780488,15870.381141083742,8407.76715940951,24278.148300493252
control,91,0,0.5261949063717021,0.5756514284525633,7.495009215934924,0.7476938834136764,0.0,2.4527445829396983,4.653984026036455,9874.34073407248,15868.414346410022,8407.73512635372,24276.14947276374
control,92,0,0.5250484017804105,0.5741633185911494,7.4887674844847645,0.7282585725608716,0.0,2.444958786423685,4.587880906123976,9871.762254575113,15866.464446639098,8407.703936372642,24274.16838301174
control,93,0,0.5239417588574095,0.5727292528160748,7.482789040622485,0.7093854752441002,0.0,2.4374270323691793,4.523726107038324,9869.229796131724,15864.530942315832,8407.673565282133,24272.204507597966
control,94,0,0.522873265635233,0.5713468160086946,7.477060455069094,0.6910554641714997,0.0,2.4301391392053975,4.4614513190735074,9866.742020605565,15862.61335161648,8407.643989715225,24270.257341331704
control,95,0,0.5218412955325096,0.5700137187493969,7.471569031663112,0.6732502069992367,0.0,2.4230854107538455,4.400991173964905,9864.297635834622,15860.71120958851,8407.615187088111,24268.32639667662
control,96,0,0.5208443025304633,0.5687277898354686,7.4663027643722994,0.6559521260190209,0.0,2.416256609355386,4.342283090127294,9861.895393693294,15858.824067430112,8407.587135567897,24266.41120299801
control,97,0,0.5198808166552704,0.5674869693084255,7.4612502970681565,0.6391443602704717,0.0,2.4096439306999566,4.285267127619107,9859.53408825422,15856.951491806933,8407.559814041986,24264.51130584892
control,98,0,0.5189494397444145,0.5662893019506797,7.456400885863729,0.6228107299104376,0.0,2.4032389802358587,4.2298858518908204,9857.212554044256,15855.09306420383,8407.533202088998,24262.626266292827
control,99,0,0.5180488414769706,0.5651329312151052,7.451744363831712,0.606935702684464,0.0,2.397033751045625,4.176084206031781,9854.929664388703,15853.248380309458,8407.50727995115,24260.75566026061
control,100,0,0.5171777556493625,0.5640160935543542,7.447271107934612,0.5915043623575649,0.0,2.3910206030847045,4.123809390672349,9852.684329838554,15851.417049431808,8407.482028507988,24258.899077939794
control,101,0,0.5163349766796048,0.5629371131197286,7.442972008012331,0.5765023789723953,0.0,2.3851922436875284,4.07301075112508,9850.47549667575,15849.598693942786,8407.457429251399,24257.056123194183
control,102,0,0.5155193563243591,0.561894396802058,7.4388384376847005,0.5619159808129208,0.0,2.379541709253131,4.023639671319836,9848.302145491778,15847.792948750166,8407.433464261832,24255.226413012
control,103,0,0.514729800594346,0.5608864295894116,7.434862227037746,0.5477319279608525,0.0,2.3740623480293985,3.975649473679464,9846.163289835526,15845.999460795356,8407.410116185656,24253.409576981012
control,104,0,0.5139652668547492,0.5599117702186108,7.431035636972593,0.5339374873405125,0.0,2.368747803921318,3.928995325339928,9844.057974926003,15844.217888575411,8407.387368213578,24251.60525678899
control,105,0,0.5132247610982567,0.5589690470994348,7.427351335105229,0.5205204091555,0.0,2.3635920012543457,3.8836341492322264,9841.985276426603,15842.447901688003,8407.365204060081,24249.813105748086
control,106,0,0.5125073353793015,0.5580569544921512,7.423802373113794,0.5074689046276015,0.0,2.3585891304292566,3.8395245405567557,9839.944299277173,15840.689180397987,8407.343607943816,24248.032788341803
control,107,0,0.5118120853989098,0.5571742489205788,7.420382165437869,0.4947716249548896,0.0,2.3537336344096316,3.796626688012502,9837.934176580617,15838.941415224368,8407.322564568878,24246.263979793246
control,108,0,0.5111381482303349,0.5563197458043131,7.417084469241239,0.48241764141192567,0.0,2.3490201959875163,3.754902299262498,9835.954068541118,15837.204306546557,8407.302059106949,24244.506365653506
control,109,0,0.5104847001763726,0.5554923162950397,7.413903365556195,0.4703964265204844,0.0,2.3444437257768307,3.7143145307274246,9834.003161450988,15835.47756422881,8407.28207718024,24242.75964140905
control,110,0,0.5098509547499033,0.5546908843030376,7.410833241533334,0.4586978362242759,0.0,2.3399993508877426,3.6748279210087396,9832.080666723657,15833.760907261929,8407.26260484518,24241.02351210711
control,111,0,0.5092361607698107,0.5539144237010467,7.407868773726301,0.447312093005809,0.0,2.3356824042386664,3.6364083282686313,9830.185819970051,15832.054063421208,8407.243628576847,24239.297691998057
control,112,0,0.5086396005649838,0.5531619556936479,7.405004912345946,0.4362297698878387,0.0,2.331488414465588,3.5990228706489993,9828.317880116285,15830.35676893983,8407.225135254055,24237.581904193885
control,113,0,0.5080605882796172,0.5524325463412013,7.402236866422967,0.42544177526581195,0.0,2.3274130963913193,3.5626398701772874,9826.476128560253,15828.66876819682,8407.207112145106,24235.875880341926
