treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,respSubstrate,baselineResp,respSoil,POM,MAOMs,MAOMp,MAOM
12 0 W B,40,0.00000,9.71104,0.21426,0.46868,0.98456,0.00000,0.00011,0.00013,5.42882,6.71982,3.84934,10.56916
12 0 W B,41,0.00000,9.76440,0.21079,0.45275,0.98054,0.00000,0.00011,0.00013,5.42880,6.71978,3.84938,10.56916
12 0 W B,42,0.00000,9.81585,0.20765,0.43794,0.97665,0.00000,0.00011,0.00013,5.42877,6.71974,3.84941,10.56915
12 0 W B,43,0.00000,9.86550,0.20482,0.42416,0.97290,0.00000,0.00010,0.00013,5.42875,6.71969,3.84945,10.56914
12 0 W B,44,0.00000,9.91348,0.20227,0.41133,0.96927,0.00000,0.00010,0.00012,5.42872,6.71965,3.84949,10.56914
12 0 W B,45,0.00000,9.95990,0.19998,0.39937,0.96576,0.00000,0.00010,0.00012,5.42869,6.71961,3.84952,10.56913
12 0 W B,46,0.00000,10.00486,0.19792,0.38822,0.96238,0.00000,0.00010,0.00012,5.42867,6.71957,3.84956,10.56913
12 0 W B,47,0.00000,10.04845,0.19607,0.37782,0.95910,0.00000,0.00010,0.00012,5.42864,6.71953,3.84960,10.56912
12 0 W B,48,0.00000,10.09076,0.19442,0.36810,0.95594,0.00000,0.00010,0.00012,5.42862,6.71948,3.84963,10.56912
12 0 W B,49,0.00000,10.13187,0.19295,0.35901,0.95288,0.00000,0.00010,0.00012,5.42859,6.71944,3.84967,10.56911
12 0 W B,50,0.00000,10.17185,0.19164,0.35052,0.94993,0.00000,0.00010,0.00012,5.42857,6.71940,3.84971,10.56911
12 0 W B,51,0.00000,10.21076,0.19048,0.34256,0.94707,0.00000,0.00010,0.00011,5.42854,6.71936,3.84974,10.56910
12 0 W B,52,0.00000,10.24867,0.18946,0.33511,0.94431,0.00000,0.00010,0.00011,5.42852,6.71932,3.84978,10.56910
12 0 W B,53,0.00000,10.28563,0.18857,0.32813,0.94164,0.00000,0.00009,0.00011,5.42849,6.71928,3.84982,10.56909
12 0 W B,54,0.00000,10.32170,0.18779,0.32158,0.93906,0.00000,0.00009,0.00011,5.42846,6.71924,3.84986,10.56909
12 0 W B,55,0.00000,10.35693,0.18712,0.31544,0.93656,0.00000,0.00009,0.00011,5.42844,6.71920,3.84989,10.56909
12 0 W B,56,0.00000,10.39137,0.18654,0.30967,0.93415,0.00000,0.00009,0.00011,5.42841,6.71915,3.84993,10.56908
12 0 W B,57,0.00000,10.42505,0.18606,0.30425,0.93181,0.00000,0.00009,0.00011,5.42839,6.71911,3.84997,10.56908
12 0 W B,58,0.00000,10.45801,0.18566,0.29915,0.92956,0.00000,0.00009,0.00011,5.42836,6.71907,3.85000,10.56908
12 0 W B,59,0.00000,10.49030,0.18533,0.29435,0.92737,0.00000,0.00009,0.00011,5.42834,6.71903,3.85004,10.56908
12 0 W B,60,0.00000,10.52195,0.18507,0.28984,0.92526,0.00000,0.00009,0.00011,5.42832,6.71899,3.85008,10.56907
12 0 W B,61,0.00000,10.55299,0.18488,0.28559,0.92322,0.00000,0.00009,0.00010,5.42829,6.71895,3.85012,10.56907
12 0 W B,62,0.00000,10.58344,0.18474,0.28158,0.92125,0.00000,0.00009,0.00010,5.42827,6.71891,3.85016,10.56907
12 0 W B,63,0.00000,10.61334,0.18466,0.27780,0.91934,0.00000,0.00009,0.00010,5.42824,6.71887,3.85019,10.56907
12 0 W B,64,0.00000,10.64272,0.18462,0.27424,0.91749,0.00000,0.00009,0.00010,5.42822,6.71883,3.85023,10.56906
12 0 W B,65,0.00000,10.67160,0.18463,0.27088,0.91570,0.00000,0.00009,0.00010,5.42819,6.71879,3.85027,10.56906
12 0 W B,66,0.00000,10.69999,0.18469,0.26770,0.91397,0.00000,0.00009,0.00010,5.42817,6.71875,3.85031,10.56906
12 0 W B,67,0.00000,10.72793,0.18477,0.26471,0.91229,0.00000,0.00009,0.00010,5.42814,6.71871,3.85035,10.56906
12 0 W B,68,0.00000,10.75543,0.18490,0.26187,0.91067,0.00000,0.00009,0.00010,5.42812,6.71867,3.85038,10.56906
12 0 W B,69,0.00000,10.78251,0.18506,0.25919,0.90911,0.00000,0.00009,0.00010,5.42809,6.71864,3.85042,10.56906
12 0 W B,70,0.00000,10.80919,0.18524,0.25666,0.90759,0.00000,0.00009,0.00010,5.42807,6.71860,3.85046,10.56906
12 0 W B,71,0.00000,10.83549,0.18545,0.25427,0.90612,0.00000,0.00009,0.00010,5.42805,6.71856,3.85050,10.56906
12 0 W B,72,0.00000,10.86142,0.18569,0.25200,0.90470,0.00000,0.00009,0.00010,5.42802,6.71852,3.85054,10.56906
12 0 W B,73,0.00000,10.88700,0.18595,0.24985,0.90333,0.00000,0.00009,0.00010,5.42800,6.71848,3.85058,10.56905
12 0 W B,74,0.00000,10.91224,0.18623,0.24782,0.90200,0.00000,0.00009,0.00010,5.42797,6.71844,3.85062,10.56905
12 0 W B,75,0.00000,10.93715,0.18652,0.24589,0.90071,0.00000,0.00009,0.00009,5.42795,6.71840,3.85065,10.56905
12 0 W B,76,0.00000,10.96175,0.18684,0.24407,0.89947,0.00000,0.00009,0.00009,5.42793,6.71836,3.85069,10.56905
12 0 W B,77,0.00000,10.98604,0.18717,0.24234,0.89826,0.00000,0.00009,0.00009,5.42790,6.71832,3.85073,10.56905
12 0 W B,78,0.00000,11.01005,0.18751,0.24070,0.89709,0.00000,0.00009,0.00009,5.42788,6.71828,3.85077,10.56905
12 0 W B,79,0.00000,11.03378,0.18787,0.23914,0.89596,0.00000,0.00009,0.00009,5.42785,6.71824,3.85081,10.56906
12 0 W B,80,0.00000,11.05723,0.18824,0.23766,0.89487,0.00000,0.00009,0.00009,5.42783,6.71821,3.85085,10.56906
12 0 W B,81,0.00000,11.08043,0.18862,0.23626,0.89381,0.00000,0.00009,0.00009,5.42781,6.71817,3.85089,10.56906
12 0 W B,82,0.00000,11.10337,0.18901,0.23493,0.89279,0.00000,0.00008,0.00009,5.42778,6.71813,3.85093,10.56906
12 0 W B,83,0.00000,11.12607,0.18940,0.23367,0.89179,0.00000,0.00008,0.00009,5.42776,6.71809,3.85097,10.56906
12 0 W B,84,0.00000,11.14854,0.18981,0.23247,0.89083,0.00000,0.00008,0.00009,5.42773,6.71805,3.85101,10.56906
12 0 W B,85,0.00000,11.17078,0.19022,0.23134,0.88990,0.00000,0.00008,0.00009,5.42771,6.71801,3.85105,10.56906
12 0 W B,86,0.00000,11.19279,0.19064,0.23025,0.88900,0.00000,0.00008,0.00009,5.42769,6.71797,3.85109,10.56906
12 0 W B,87,0.00000,11.21460,0.19107,0.22923,0.88813,0.00000,0.00008,0.00009,5.42766,6.71794,3.85113,10.56906
12 0 W B,88,0.00000,11.23619,0.19150,0.22825,0.88729,0.00000,0.00008,0.00009,5.42764,6.71790,3.85117,10.56906
12 0 W B,89,0.00000,11.25759,0.19193,0.22732,0.88647,0.00000,0.00008,0.00009,5.42762,6.71786,3.85121,10.56907
12 0 W B,90,0.00000,11.27879,0.19237,0.22644,0.88568,0.00000,0.00008,0.00009,5.42759,6.71782,3.85125,10.56907
12 0 W B,91,0.00000,11.29980,0.19281,0.22560,0.88491,0.00000,0.00008,0.00008,5.42757,6.71778,3.85129,10.56907
12 0 W B,92,0.00000,11.32063,0.19326,0.22480,0.88417,0.00000,0.00008,0.00008,5.42754,6.71774,3.85133,10.56907
12 0 W B,93,0.00000,11.34128,0.19370,0.22404,0.88346,0.00000,0.00008,0.00008,5.42752,6.71771,3.85137,10.56907
12 0 W B,94,0.00000,11.36175,0.19414,0.22332,0.88276,0.00000,0.00008,0.00008,5.42750,6.71767,3.85141,10.56907
12 0 W B,95,0.00000,11.38205,0.19457,0.22264,0.88209,0.00000,0.00008,0.00008,5.42747,6.71763,3.85145,10.56908
12 0 W B,96,0.00000,11.40219,0.19499,0.22198,0.88144,0.00000,0.00008,0.00008,5.42745,6.71759,3.85149,10.56908
12 0 W B,97,0.00000,11.42217,0.19541,0.22136,0.88080,0.00000,0.00008,0.00008,5.42743,6.71755,3.85153,10.56908
12 0 W B,98,0.00000,11.44198,0.19583,0.22077,0.88019,0.00000,0.00008,0.00008,5.42740,6.71752,3.85157,10.56908
12 0 W B,99,0.00000,11.46165,0.19624,0.22021,0.87960,0.00000,0.00008,0.00008,5.42738,6.71748,3.85161,10.56909
12 0 W B,100,0.00000,11.48115,0.19665,0.21967,0.87903,0.00000,0.00008,0.00008,5.42736,6.71744,3.85165,10.56909
12 0 W B,101,0.00000,11.50052,0.19705,0.21916,0.87847,0.00000,0.00008,0.00008,5.42733,6.71740,3.85169,10.56909
12 0 W B,102,0.00000,11.51973,0.19745,0.21867,0.87794,0.00000,0.00008,0.00008,5.42731,6.71736,3.85173,10.56910
12 0 W B,103,0.00000,11.53880,0.19785,0.21821,0.87741,0.00000,0.00008,0.00008,5.42729,6.71733,3.85177,10.56910
12 0 W B,104,0.00000,11.55774,0.19824,0.21777,0.87691,0.00000,0.00008,0.00008,5.42726,6.71729,3.85181,10.56910
12 0 W B,105,0.00000,11.57653,0.19862,0.21735,0.87642,0.00000,0.00008,0.00008,5.42724,6.71725,3.85186,10.56910
12 0 W B,106,0.00000,11.59519,0.19901,0.21695,0.87595,0.00000,0.00008,0.00008,5.42721,6.71721,3.85190,10.56911
12 0 W B,107,0.00000,11.61372,0.19938,0.21657,0.87549,0.00000,0.00008,0.00008,5.42719,6.71717,3.85194,10.56911
12 0 W B,108,0.00000,11.63212,0.19976,0.21621,0.87505,0.00000,0.00008,0.00008,5.42717,6.71714,3.85198,10.56911
12 0 W B,109,0.00000,11.65039,0.20013,0.21586,0.87462,0.00000,0.00008,0.00008,5.42714,6.71710,3.85202,10.56912
12 0 W B,110,0.00000,11.66854,0.20050,0.21553,0.87420,0.00000,0.00008,0.00008,5.42712,6.71706,3.85206,10.56912
12 0 W B,111,0.00000,11.68657,0.20086,0.21522,0.87380,0.00000,0.00008,0.00008,5.42710,6.71702,3.85210,10.56913
12 0 W B,112,0.00000,11.70447,0.20123,0.21492,0.87341,0.00000,0.00008,0.00008,5.42707,6.71698,3.85215,10.56913
12 0 W B,113,0.00000,11.72225,0.20158,0.21464,0.87303,0.00000,0.00008,0.00008,5.42705,6.71695,3.85219,10.56913
12 0 W B,114,0.00000,11.73992,0.20194,0.21437,0.87267,0.00000,0.00008,0.00008,5.42703,6.71691,3.85223,10.56914
12 0 W B,115,0.00000,11.75747,0.20229,0.21411,0.87231,0.00000,0.00008,0.00008,5.42700,6.71687,3.85227,10.56914
12 0 W B,116,0.00000,11.77491,0.20264,0.21386,0.87197,0.00000,0.00008,0.00008,5.42698,6.71683,3.85231,10.56915
12 0 W B,117,0.00000,11.79224,0.20299,0.21363,0.87164,0.00000,0.00008,0.00008,5.42696,6.71680,3.85236,10.56915
12 0 W B,118,0.00000,11.80946,0.20333,0.21340,0.87131,0.00000,0.00008,0.00008,5.42693,6.71676,3.85240,10.56915
12 0 W B,119,0.00000,11.82656,0.20367,0.21319,0.87100,0.00000,0.00008,0.00008,5.42691,6.71672,3.85244,10.56916
12 0 W B,120,0.00000,11.84357,0.20401,0.21299,0.87070,0.00000,0.00008,0.00008,5.42689,6.71668,3.85248,10.56916
12 0 W B,121,0.00000,11.86046,0.20434,0.21279,0.87041,0.00000,0.00008,0.00008,5.42686,6.71664,3.85252,10.56917
12 0 W B,122,0.00000,11.87725,0.20468,0.21261,0.87012,0.00000,0.00008,0.00008,5.42684,6.71661,3.85257,10.56917
12 0 W B,123,0.00000,11.89394,0.20501,0.21243,0.86985,0.00000,0.00008,0.00008,5.42682,6.71657,3.85261,10.56918
12 0 W B,124,0.00000,11.91053,0.20533,0.21227,0.86958,0.00000,0.00008,0.00008,5.42679,6.71653,3.85265,10.56918
12 0 W B,125,0.00000,11.92702,0.20566,0.21211,0.86933,0.00000,0.00008,0.00008,5.42677,6.71649,3.85269,10.56919
12 0 W B,126,0.00000,11.94341,0.20598,0.21195,0.86908,0.00000,0.00008,0.00008,5.42675,6.71646,3.85274,10.56919
12 0 W B,127,0.00000,11.95970,0.20630,0.21181,0.86883,0.00000,0.00008,0.00008,5.42672,6.71642,3.85278,10.56920
12 0 W B,128,0.00000,11.97590,0.20662,0.21167,0.86860,0.00000,0.00008,0.00008,5.42670,6.71638,3.85282,10.56920
12 0 W B,129,0.00000,11.99200,0.20694,0.21154,0.86837,0.00000,0.00008,0.00008,5.42668,6.71634,3.85287,10.56921
12 0 W B,130,0.00000,12.00801,0.20725,0.21141,0.86815,0.00000,0.00008,0.00008,5.42665,6.71630,3.85291,10.56921
12 0 W B,131,0.00000,12.02392,0.20756,0.21129,0.86794,0.00000,0.00008,0.00008,5.42663,6.71627,3.85295,10.56922
12 0 W B,132,0.00000,12.03974,0.20787,0.21118,0.86774,0.00000,0.00008,0.00008,5.42661,6.71623,3.85300,10.56922
12 0 W B,133,0.00000,12.05547,0.20818,0.21107,0.86754,0.00000,0.00008,0.00008,5.42658,6.71619,3.85304,10.56923
12 0 W B,134,0.00000,12.07111,0.20848,0.21097,0.86734,0.00000,0.00008,0.00008,5.42656,6.71615,3.85308,10.56924
12 0 W B,135,0.00000,12.08666,0.20878,0.21087,0.86716,0.00000,0.00008,0.00008,5.42654,6.71612,3.85313,10.56924
12 0 W B,136,0.00000,12.10213,0.20909,0.21077,0.86697,0.00000,0.00008,0.00008,5.42651,6.71608,3.85317,10.56925
12 0 W B,137,0.00000,12.11750,0.20938,0.21069,0.86680,0.00000,0.00008,0.00008,5.42649,6.71604,3.85321,10.56925
12 0 W B,138,0.00000,12.13279,0.20968,0.21060,0.86663,0.00000,0.00008,0.00008,5.42647,6.71600,3.85326,10.56926
12 0 W B,139,0.00000,12.14800,0.20998,0.21052,0.86646,0.00000,0.00008,0.00008,5.42644,6.71597,3.85330,10.56927
12 0 W B,140,0.00000,12.16311,0.21027,0.21044,0.86630,0.00000,0.00008,0.00008,5.42642,6.71593,3.85334,10.56927
12 0 W B,141,0.00000,12.17815,0.21056,0.21037,0.86615,0.00000,0.00008,0.00008,5.42640,6.71589,3.85339,10.56928
12 0 W B,142,0.00000,12.19310,0.21085,0.21030,0.86600,0.00000,0.00008,0.00008,5.42637,6.71585,3.85343,10.56928
12 0 W B,143,0.00000,12.20797,0.21114,0.21023,0.86585,0.00000,0.00008,0.00008,5.42635,6.71582,3.85348,10.56929
12 0 W B,144,0.00000,12.22276,0.21142,0.21017,0.86571,0.00000,0.00008,0.00008,5.42633,6.71578,3.85352,10.56930
12 0 W B,145,0.00000,12.23746,0.21171,0.21010,0.86558,0.00000,0.00008,0.00008,5.42630,6.71574,3.85356,10.56930
12 0 W B,146,0.00000,12.25209,0.21199,0.21005,0.86544,0.00000,0.00008,0.00008,5.42628,6.71570,3.85361,10.56931
12 0 W B,147,0.00000,12.26664,0.21227,0.20999,0.86532,0.00000,0.00008,0.00008,5.42626,6.71566,3.85365,10.56932
12 0 W B,148,0.00000,12.28110,0.21255,0.20994,0.86519,0.00000,0.00008,0.00008,5.42623,6.71563,3.85370,10.56932
12 0 W B,149,0.00000,12.29549,0.21283,0.20989,0.86507,0.00000,0.00008,0.00008,5.42621,6.71559,3.85374,10.56933
12 0 W B,150,0.00000,12.30980,0.21310,0.20984,0.86496,0.00000,0.00008,0.00008,5.42619,6.71555,3.85379,10.56934
12 0 W B,151,0.00000,12.32404,0.21338,0.20980,0.86484,0.00000,0.00008,0.00008,5.42616,6.71551,3.85383,10.56934
12 0 W B,152,0.00000,12.33820,0.21365,0.20975,0.86474,0.00000,0.00008,0.00008,5.42614,6.71548,3.85387,10.56935
12 0 W B,153,0.00000,12.35228,0.21392,0.20971,0.86463,0.00000,0.00008,0.00008,5.42612,6.71544,3.85392,10.56936
12 0 W B,154,0.00000,12.36628,0.21419,0.20967,0.86453,0.00000,0.00008,0.00008,5.42609,6.71540,3.85396,10.56937
12 0 W B,155,0.00000,12.38022,0.21446,0.20963,0.86443,0.00000,0.00008,0.00008,5.42607,6.71536,3.85401,10.56937
12 0 W B,156,0.00000,12.39407,0.21472,0.20960,0.86433,0.00000,0.00008,0.00008,5.42605,6.71533,3.85405,10.56938
12 0 W B,157,0.00000,12.40786,0.21499,0.20956,0.86424,0.00000,0.00008,0.00008,5.42602,6.71529,3.85410,10.56939
12 0 W B,158,0.00000,12.42157,0.21525,0.20953,0.86415,0.00000,0.00008,0.00008,5.42600,6.71525,3.85414,10.56940
12 0 W B,159,0.00000,12.43521,0.21551,0.20950,0.86406,0.00000,0.00008,0.00008,5.42598,6.71521,3.85419,10.56940
12 0 W B,160,0.00000,12.44877,0.21577,0.20947,0.86398,0.00000,0.00008,0.00008,5.42595,6.71518,3.85423,10.56941
12 B RE A,0,5.71250,8.13708,5.78688,18.00136,5.73239,0.00000,0.00204,0.00204,16.28991,20.16519,11.54466,31.70985
12 B RE A,1,0.00000,10.37445,5.31103,16.57140,5.59620,0.00000,0.00190,0.00190,16.28981,20.16504,11.54466,31.70970
12 B RE A,2,0.00000,12.44046,4.87946,15.26241,5.46610,0.00000,0.00177,0.00176,16.28972,20.16489,11.54467,31.70956
12 B RE A,3,0.00000,14.34960,4.48810,14.06410,5.34178,0.00000,0.00165,0.00164,16.28962,20.16473,11.54469,31.70942
12 B RE A,4,0.00000,16.11517,4.13324,12.96708,5.22298,0.00000,0.00154,0.00153,16.28953,20.16458,11.54470,31.70928
12 B RE A,5,0.00000,17.74931,3.81153,11.96274,5.10941,0.00000,0.00144,0.00143,16.28944,20.16443,11.54471,31.70914
12 B RE A,6,0.00000,19.26314,3.51988,11.04321,5.00081,0.00000,0.00134,0.00134,16.28935,20.16428,11.54473,31.70901
12 B RE A,7,0.00000,20.66682,3.25553,10.20128,4.89695,0.00000,0.00126,0.00125,16.28926,20.16413,11.54475,31.70888
12 B RE A,8,0.00000,21.96965,3.01595,9.43035,4.79759,0.00000,0.00118,0.00118,16.28916,20.16398,11.54477,31.70875
12 B RE A,9,0.00000,23.18011,2.79883,8.72437,4.70252,0.00000,0.00111,0.00110,16.28907,20.16383,11.54479,31.70862
12 B RE A,10,0.00000,24.30599,2.60208,8.07782,4.61153,0.00000,0.00104,0.00104,16.28898,20.16368,11.54481,31.70849
12 B RE A,11,0.00000,25.35438,2.42382,7.48564,4.52442,0.00000,0.00098,0.00098,16.28889,20.16354,11.54483,31.70837
12 B RE A,12,0.00000,26.33177,2.26232,6.94320,4.44101,0.00000,0.00093,0.00092,16.28880,20.16339,11.54486,31.70825
12 B RE A,13,0.00000,27.24412,2.11602,6.44625,4.36111,0.00001,0.00088,0.00087,16.28871,20.16324,11.54488,31.70813
12 B RE A,14,5.71250,33.79395,1.99278,5.99096,4.28462,0.00001,0.00083,0.00083,16.28862,20.16310,11.54491,31.70801
12 B RE A,15,0.00000,34.57753,1.88114,5.57373,4.21133,0.00001,0.00079,0.00078,16.28854,20.16296,11.54494,31.70790
12 B RE A,16,0.00000,35.31181,1.78001,5.19130,4.14107,0.00001,0.00075,0.00074,16.28845,20.16281,11.54498,31.70779
12 B RE A,17,0.00000,36.00088,1.68840,4.84071,4.07372,0.00001,0.00071,0.00071,16.28836,20.16267,11.54501,31.70768
12 B RE A,18,0.00000,36.64845,1.60541,4.51923,4.00913,0.00001,0.00068,0.00067,16.28827,20.16253,11.54504,31.70757
12 B RE A,19,0.00000,37.25793,1.53023,4.22437,3.94718,0.00001,0.00065,0.00064,16.28819,20.16239,11.54508,31.70747
12 B RE A,20,0.00000,37.83243,1.46213,3.95385,3.88775,0.00001,0.00062,0.00062,16.28810,20.16225,11.54511,31.70736
12 B RE A,21,0.00000,38.37478,1.40043,3.70558,3.83071,0.00001,0.00060,0.00059,16.28801,20.16211,11.54515,31.70726
12 B RE A,22,0.00000,38.88759,1.34455,3.47767,3.77597,0.00001,0.00058,0.00057,16.28793,20.16197,11.54519,31.70716
12 B RE A,23,0.00000,39.37323,1.29392,3.26836,3.72342,0.00001,0.00055,0.00054,16.28784,20.16183,11.54522,31.70705
12 B RE A,24,0.00000,39.83386,1.24807,3.07607,3.67295,0.00001,0.00053,0.00052,16.28776,20.16170,11.54526,31.70695
12 B RE A,25,0.00000,40.27146,1.20654,2.89933,3.62448,0.00001,0.00051,0.00050,16.28767,20.16156,11.54529,31.70685
12 B RE A,26,0.00000,40.68785,1.16893,2.73682,3.57791,0.00001,0.00050,0.00049,16.28759,20.16143,11.54533,31.70676
12 B RE A,27,0.00000,41.08468,1.13488,2.58731,3.53317,0.00001,0.00048,0.00047,16.28751,20.16129,11.54537,31.70666
12 B RE A,28,5.71250,47.16228,1.11198,2.44975,3.49021,0.00001,0.00047,0.00046,16.28742,20.16116,11.54541,31.70657
12 B RE A,29,0.00000,47.51143,1.09133,2.32307,3.44892,0.00001,0.00045,0.00044,16.28734,20.16103,11.54545,31.70648
12 B RE A,30,0.00000,47.84583,1.07271,2.20634,3.40922,0.00001,0.00044,0.00043,16.28726,20.16089,11.54550,31.70639
12 B RE A,31,0.00000,48.16658,1.05595,2.09872,3.37104,0.00001,0.00043,0.00042,16.28718,20.16076,11.54554,31.70630
12 B RE A,32,0.00000,48.47469,1.04087,1.99943,3.33432,0.00001,0.00042,0.00041,16.28710,20.16063,11.54558,31.70622
12 B RE A,33,0.00000,48.77107,1.02733,1.90777,3.29899,0.00001,0.00041,0.00040,16.28702,20.16051,11.54563,31.70613
12 B RE A,34,0.00000,49.05658,1.01519,1.82310,3.26499,0.00001,0.00040,0.00039,16.28694,20.16038,11.54567,31.70605
12 B RE A,35,0.00000,49.33199,1.00432,1.74482,3.23227,0.00002,0.00039,0.00038,16.28686,20.16025,11.54572,31.70597
12 B RE A,36,0.00000,49.59801,0.99461,1.67242,3.20077,0.00002,0.00039,0.00037,16.28678,20.16012,11.54576,31.70588
12 B RE A,37,0.00000,49.85529,0.98595,1.60539,3.17044,0.00002,0.00038,0.00036,16.28670,20.16000,11.54580,31.70580
12 B RE A,38,0.00000,50.10444,0.97826,1.54329,3.14124,0.00002,0.00037,0.00035,16.28662,20.15987,11.54585,31.70572
12 B RE A,39,0.00000,50.34602,0.97146,1.48572,3.11311,0.00002,0.00036,0.00035,16.28654,20.15975,11.54589,31.70564
12 B RE A,40,0.00000,50.58051,0.96545,1.43230,3.08602,0.00002,0.00036,0.00034,16.28647,20.15962,11.54594,31.70556
12 B RE A,41,0.00000,50.80841,0.96018,1.38271,3.05991,0.00002,0.00035,0.00034,16.28639,20.15950,11.54598,31.70548
12 B RE A,42,5.71250,56.72997,0.96272,1.33667,3.03481,0.00002,0.00035,0.00033,16.28631,20.15938,11.54603,31.70541
12 B RE A,43,0.00000,56.93379,0.96533,1.29387,3.01061,0.00002,0.00034,0.00033,16.28624,20.15926,11.54608,31.70534
12 B RE A,44,0.00000,57.13271,0.96802,1.25403,2.98729,0.00002,0.00034,0.00032,16.28616,20.15914,11.54613,31.70527
12 B RE A,45,0.00000,57.32702,0.97076,1.21692,2.96481,0.00002,0.00034,0.00032,16.28608,20.15902,11.54618,31.70520
12 B RE A,46,0.00000,57.51700,0.97354,1.18234,2.94313,0.00002,0.00033,0.00031,16.28601,20.15890,11.54624,31.70513
12 B RE A,47,0.00000,57.70291,0.97637,1.15009,2.92222,0.00002,0.00033,0.00031,16.28593,20.15878,11.54629,31.70506
12 B RE A,48,0.00000,57.88499,0.97923,1.11998,2.90205,0.00002,0.00033,0.00030,16.28586,20.15866,11.54634,31.70500
12 B RE A,49,0.00000,58.06346,0.98211,1.09185,2.88260,0.00002,0.00032,0.00030,16.28578,20.15854,11.54639,31.70493
12 B RE A,50,0.00000,58.23853,0.98501,1.06556,2.86383,0.00002,0.00032,0.00030,16.28571,20.15842,11.54644,31.70486
12 B RE A,51,0.00000,58.41039,0.98793,1.04097,2.84572,0.00002,0.00032,0.00029,16.28564,20.15831,11.54649,31.70480
12 B RE A,52,0.00000,58.57921,0.99085,1.01795,2.82824,0.00002,0.00031,0.00029,16.28556,20.15819,11.54654,31.70473
12 B RE A,53,0.00000,58.74517,0.99378,0.99639,2.81138,0.00002,0.00031,0.00029,16.28549,20.15808,11.54659,31.70467
12 B RE A,54,0.00000,58.90842,0.99670,0.97617,2.79509,0.00002,0.00031,0.00029,16.28542,20.15796,11.54664,31.70460
12 B RE A,55,0.00000,59.06910,0.99963,0.95722,2.77937,0.00002,0.00031,0.00028,16.28534,20.15785,11.54669,31.70454
12 B RE A,56,5.71250,64.92756,1.00943,0.93947,2.76425,0.00002,0.00031,0.00028,16.28527,20.15773,11.54675,31.70448
12 B RE A,57,0.00000,65.07169,1.01874,0.92281,2.74964,0.00002,0.00030,0.00028,16.28520,20.15762,11.54681,31.70442
12 B RE A,58,0.00000,65.21407,1.02760,0.90715,2.73553,0.00002,0.00030,0.00028,16.28513,20.15750,11.54686,31.70437
12 B RE A,59,0.00000,65.35479,1.03603,0.89243,2.72191,0.00002,0.00030,0.00028,16.28505,20.15739,11.54692,31.70431
12 B RE A,60,0.00000,65.49392,1.04406,0.87859,2.70875,0.00003,0.00030,0.00027,16.28498,20.15728,11.54698,31.70426
12 B RE A,61,0.00000,65.63154,1.05171,0.86555,2.69603,0.00003,0.00030,0.00027,16.28491,20.15716,11.54704,31.70420
12 B RE A,62,0.00000,65.76771,1.05901,0.85327,2.68375,0.00003,0.00030,0.00027,16.28484,20.15705,11.54709,31.70415
12 B RE A,63,0.00000,65.90248,1.06597,0.84171,2.67188,0.00003,0.00030,0.00027,16.28477,20.15694,11.54715,31.70409
12 B RE A,64,0.00000,66.03594,1.07262,0.83081,2.66041,0.00003,0.00029,0.00027,16.28470,20.15683,11.54721,31.70404
12 B RE A,65,0.00000,66.16812,1.07898,0.82052,2.64932,0.00003,0.00029,0.00027,16.28463,20.15672,11.54726,31.70398
12 B RE A,66,0.00000,66.29908,1.08506,0.81082,2.63861,0.00003,0.00029,0.00027,16.28456,20.15661,11.54732,31.70393
12 B RE A,67,0.00000,66.42887,1.09089,0.80166,2.62825,0.00003,0.00029,0.00026,16.28449,20.15650,11.54738,31.70388
12 B RE A,68,0.00000,66.55754,1.09647,0.79301,2.61824,0.00003,0.00029,0.00026,16.28442,20.15639,11.54744,31.70383
12 B RE A,69,0.00000,66.68513,1.10182,0.78484,2.60856,0.00003,0.00029,0.00026,16.28435,20.15628,11.54750,31.70377
12 B RE A,70,5.71250,72.51200,1.11379,0.77717,2.59925,0.00003,0.00029,0.00026,16.28428,20.15617,11.54756,31.70373
12 B RE A,71,0.00000,72.62583,1.12511,0.76991,2.59025,0.00003,0.00029,0.00026,16.28421,20.15606,11.54762,31.70368
12 B RE A,72,0.00000,72.73912,1.13580,0.76305,2.58155,0.00003,0.00029,0.00026,16.28414,20.15595,11.54768,31.70363
12 B RE A,73,0.00000,72.85190,1.14590,0.75656,2.57314,0.00003,0.00029,0.00026,16.28407,20.15584,11.54775,31.70359
12 B RE A,74,0.00000,72.96417,1.15546,0.75041,2.56500,0.00003,0.00029,0.00026,16.28400,20.15573,11.54781,31.70354
12 B RE A,75,0.00000,73.07593,1.16450,0.74460,2.55712,0.00003,0.00029,0.00026,16.28393,20.15562,11.54787,31.70350
12 B RE A,76,0.00000,73.18720,1.17307,0.73909,2.54951,0.00003,0.00029,0.00026,16.28386,20.15552,11.54794,31.70345
12 B RE A,77,0.00000,73.29799,1.18119,0.73387,2.54214,0.00003,0.00029,0.00026,16.28379,20.15541,11.54800,31.70341
12 B RE A,78,0.00000,73.40830,1.18889,0.72892,2.53501,0.00003,0.00029,0.00025,16.28372,20.15530,11.54807,31.70337
