treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates,92,0.00000,0.27666,0.01209,0.28875,0.25877,0.02998,0.00000,0.05669,0.03756,15.64907,0.00000,31.66304,0.01357,3.50843,14.99817,112.21954,11.37646,57.41800,0.00037,181.01436,48.62258,132.39178,57.41836,123.59600,0.46456,11,4
exudates,93,0.00000,0.27690,0.01199,0.28889,0.25880,0.03008,0.00000,0.05684,0.03692,15.64252,0.00000,31.66275,0.01379,3.48333,14.99811,112.24160,11.51821,57.43317,0.00038,181.19335,48.78548,132.40788,57.43355,123.75981,0.46407,11,4
exudates,94,0.00000,0.27713,0.01189,0.28902,0.25883,0.03018,0.00000,0.05699,0.03629,15.63598,0.00000,31.66246,0.01400,3.45850,14.99805,112.26455,11.65429,57.44798,0.00039,181.36721,48.94348,132.42373,57.44838,123.91884,0.46360,11,4
exudates,95,0.00000,0.27737,0.01178,0.28915,0.25887,0.03028,0.00000,0.05712,0.03567,15.62943,0.00000,31.66218,0.01420,3.43394,14.99799,112.28833,11.78483,57.46245,0.00041,181.53602,49.09667,132.43935,57.46285,124.07316,0.46314,11,4
exudates,96,0.00000,0.27760,0.01168,0.28927,0.25890,0.03038,0.00000,0.05725,0.03506,15.62289,0.00000,31.66189,0.01441,3.40966,14.99793,112.31291,11.90996,57.47656,0.00042,181.69985,49.24513,132.45473,57.47699,124.22287,0.46269,11,4
exudates,97,0.00000,0.27782,0.01157,0.28939,0.25893,0.03047,0.00000,0.05738,0.03446,15.61634,0.00000,31.66161,0.01461,3.38565,14.99787,112.33822,12.02980,57.49034,0.00044,181.85880,49.38893,132.46987,57.49078,124.36802,0.46226,11,4
exudates,98,12.20000,0.27581,0.01370,0.28951,0.25896,0.03056,0.00000,0.05755,0.04587,15.60979,0.00000,31.66132,0.01487,3.54262,14.99781,112.36018,12.22620,57.50806,0.00045,182.09490,49.61012,132.48478,57.50852,124.58638,0.46160,11,4
exudates,99,0.00000,0.27607,0.01361,0.28968,0.25899,0.03069,0.00000,0.05771,0.04509,15.60325,0.00000,31.66104,0.01514,3.51751,14.99774,112.38322,12.41541,57.52536,0.00047,182.32446,49.82500,132.49946,57.52583,124.79863,0.46095,11,4
exudates,100,0.00000,0.27632,0.01352,0.28984,0.25901,0.03083,0.00000,0.05787,0.04432,15.59670,0.00000,31.66076,0.01540,3.49263,14.99768,112.40729,12.59758,57.54224,0.00049,182.54758,50.03368,132.51390,57.54272,125.00486,0.46032,11,4
exudates,101,0.00000,0.27657,0.01343,0.29000,0.25904,0.03096,0.00000,0.05802,0.04357,15.59015,0.00000,31.66048,0.01565,3.46799,14.99761,112.43231,12.77287,57.55870,0.00050,182.76438,50.23625,132.52812,57.55920,125.20517,0.45972,11,4
exudates,102,0.00000,0.27682,0.01333,0.29015,0.25907,0.03108,0.00000,0.05816,0.04283,15.58360,0.00000,31.66020,0.01590,3.44358,14.99754,112.45823,12.94143,57.57475,0.00052,182.97494,50.43283,132.54212,57.57527,125.39967,0.45913,11,4
exudates,103,0.00000,0.27707,0.01323,0.29030,0.25910,0.03120,0.00000,0.05830,0.04211,15.57705,0.00000,31.65992,0.01614,3.41940,14.99747,112.48500,13.10344,57.59041,0.00054,183.17938,50.62350,132.55588,57.59094,125.58843,0.45857,11,4
exudates,104,0.00000,0.27731,0.01314,0.29045,0.25912,0.03132,0.00000,0.05843,0.04140,15.57050,0.00000,31.65965,0.01639,3.39546,14.99740,112.51255,13.25902,57.60566,0.00055,183.37779,50.80837,132.56942,57.60622,125.77157,0.45802,11,4
exudates,105,0.00000,0.27755,0.01304,0.29059,0.25915,0.03144,0.00000,0.05855,0.04070,15.56395,0.00000,31.65937,0.01662,3.37176,14.99733,112.54084,13.40834,57.62053,0.00057,183.57028,50.98753,132.58275,57.62110,125.94917,0.45749,11,4
exudates,106,0.00000,0.27779,0.01294,0.29072,0.25918,0.03155,0.00000,0.05867,0.04001,15.55740,0.00000,31.65909,0.01686,3.34829,14.99726,112.56980,13.55153,57.63501,0.00059,183.75693,51.16109,132.59585,57.63560,126.12133,0.45699,11,4
exudates,107,0.00000,0.27802,0.01283,0.29086,0.25920,0.03165,0.00000,0.05878,0.03933,15.55085,0.00000,31.65882,0.01709,3.32506,14.99718,112.59940,13.68873,57.64911,0.00061,183.93786,51.32913,132.60873,57.64972,126.28813,0.45649,11,4
exudates,108,0.00000,0.27825,0.01273,0.29099,0.25923,0.03176,0.00000,0.05888,0.03867,15.54429,0.00000,31.65854,0.01731,3.30206,14.99711,112.62957,13.82010,57.66284,0.00063,184.11314,51.49175,132.62139,57.66347,126.44967,0.45602,11,4
exudates,109,0.00000,0.27848,0.01263,0.29111,0.25925,0.03186,0.00000,0.05898,0.03802,15.53774,0.00000,31.65827,0.01754,3.27930,14.99703,112.66028,13.94576,57.67620,0.00065,184.28289,51.64905,132.63384,57.67685,126.60604,0.45556,11,4
exudates,110,0.00000,0.27871,0.01253,0.29123,0.25928,0.03196,0.00000,0.05907,0.03738,15.53119,0.00000,31.65800,0.01775,3.25678,14.99696,112.69146,14.06585,57.68920,0.00067,184.44718,51.80111,132.64607,57.68987,126.75732,0.45512,11,4
exudates,111,0.00000,0.27893,0.01242,0.29135,0.25930,0.03205,0.00000,0.05916,0.03675,15.52463,0.00000,31.65773,0.01797,3.23449,14.99688,112.72309,14.18051,57.70184,0.00069,184.60612,51.94803,132.65809,57.70253,126.90360,0.45470,11,4
exudates,112,12.20000,0.27691,0.01455,0.29146,0.25932,0.03214,0.00000,0.05930,0.04813,15.51808,0.00000,31.65746,0.01825,3.38831,14.99680,112.75108,14.37157,57.71841,0.00071,184.84176,52.17186,132.66990,57.71912,127.12265,0.45404,11,4
exudates,113,0.00000,0.27716,0.01446,0.29163,0.25935,0.03228,0.00000,0.05942,0.04732,15.51152,0.00000,31.65719,0.01853,3.36487,14.99671,112.77986,14.55528,57.73453,0.00073,185.07041,52.38891,132.68151,57.73527,127.33514,0.45341,11,4
exudates,114,0.00000,0.27741,0.01437,0.29178,0.25937,0.03241,0.00000,0.05954,0.04653,15.50497,0.00000,31.65692,0.01880,3.34164,14.99663,112.80939,14.73181,57.75023,0.00076,185.29218,52.59929,132.69290,57.75099,127.54120,0.45280,11,4
exudates,115,0.00000,0.27766,0.01428,0.29194,0.25939,0.03254,0.00000,0.05966,0.04575,15.49841,0.00000,31.65665,0.01907,3.31861,14.99654,112.83960,14.90132,57.76549,0.00078,185.50719,52.80311,132.70409,57.76627,127.74092,0.45221,11,4
exudates,116,0.00000,0.27790,0.01418,0.29208,0.25941,0.03267,0.00000,0.05977,0.04498,15.49186,0.00000,31.65638,0.01933,3.29579,14.99646,112.87044,15.06397,57.78034,0.00080,185.71555,53.00048,132.71507,57.78114,127.93441,0.45165,11,4
exudates,117,0.00000,0.27815,0.01408,0.29223,0.25944,0.03279,0.00000,0.05987,0.04423,15.48530,0.00000,31.65611,0.01959,3.27317,14.99637,112.90186,15.21992,57.79476,0.00083,185.91737,53.19152,132.72585,57.79559,128.12178,0.45110,11,4
exudates,118,0.00000,0.27838,0.01398,0.29237,0.25946,0.03291,0.00000,0.05996,0.04349,15.47875,0.00000,31.65585,0.01985,3.25076,14.99628,112.93381,15.36932,57.80878,0.00085,186.11276,53.37634,132.73642,57.80963,128.30313,0.45057,11,4
exudates,119,0.00000,0.27862,0.01388,0.29250,0.25948,0.03302,0.00000,0.06005,0.04276,15.47219,0.00000,31.65558,0.02010,3.22856,14.99619,112.96625,15.51232,57.82240,0.00087,186.30183,53.55503,132.74680,57.82327,128.47856,0.45006,11,4
exudates,120,0.00000,0.27885,0.01378,0.29263,0.25950,0.03313,0.00000,0.06014,0.04204,15.46563,0.00000,31.65532,0.02035,3.20657,14.99610,112.99911,15.64907,57.83561,0.00090,186.48469,53.72771,132.75698,57.83651,128.64818,0.44957,11,4
exudates,121,0.00000,0.27908,0.01368,0.29276,0.25952,0.03324,0.00000,0.06022,0.04134,15.45908,0.00000,31.65505,0.02059,3.18479,14.99601,113.03236,15.77971,57.84844,0.00093,186.66144,53.89448,132.76696,57.84937,128.81207,0.44910,11,4
exudates,122,0.00000,0.27931,0.01357,0.29288,0.25954,0.03334,0.00000,0.06029,0.04065,15.45252,0.00000,31.65479,0.02083,3.16322,14.99591,113.06595,15.90440,57.86088,0.00095,186.83219,54.05544,132.77674,57.86183,128.97035,0.44864,11,4
exudates,123,0.00000,0.27953,0.01347,0.29300,0.25956,0.03344,0.00000,0.06036,0.03998,15.44596,0.00000,31.65452,0.02106,3.14186,14.99582,113.09985,16.02327,57.87294,0.00098,186.99703,54.21070,132.78633,57.87392,129.12311,0.44821,11,4
exudates,124,0.00000,0.27975,0.01336,0.29312,0.25957,0.03354,0.00000,0.06042,0.03931,15.43940,0.00000,31.65426,0.02130,3.12071,14.99573,113.13399,16.13645,57.88463,0.00100,187.15608,54.36035,132.79573,57.88564,129.27044,0.44779,11,4
exudates,125,0.00000,0.27997,0.01326,0.29323,0.25959,0.03363,0.00000,0.06047,0.03866,15.43284,0.00000,31.65400,0.02152,3.09977,14.99563,113.16835,16.24409,57.89595,0.00103,187.30943,54.50449,132.80493,57.89698,129.41244,0.44738,11,4
exudates,126,12.20000,0.27793,0.01541,0.29333,0.25961,0.03372,0.00000,0.06058,0.05001,15.42628,0.00000,31.65374,0.02182,3.25087,14.99553,113.19886,16.42804,57.91119,0.00106,187.53915,54.72520,132.81395,57.91225,129.62690,0.44676,11,4
exudates,127,0.00000,0.27818,0.01531,0.29349,0.25963,0.03386,0.00000,0.06068,0.04917,15.41972,0.00000,31.65348,0.02211,3.22876,14.99542,113.22996,16.60452,57.92599,0.00109,187.76156,54.93878,132.82278,57.92707,129.83448,0.44616,11,4
exudates,128,0.00000,0.27842,0.01522,0.29364,0.25965,0.03399,0.00000,0.06077,0.04836,15.41316,0.00000,31.65322,0.02239,3.20684,14.99532,113.26159,16.77373,57.94033,0.00112,187.97677,55.14535,132.83141,57.94145,130.03532,0.44558,11,4
exudates,129,0.00000,0.27866,0.01512,0.29378,0.25966,0.03412,0.00000,0.06085,0.04755,15.40660,0.00000,31.65296,0.02267,3.18511,14.99521,113.29371,16.93581,57.95424,0.00115,188.18490,55.34504,132.83987,57.95539,130.22952,0.44502,11,4
exudates,130,0.00000,0.27890,0.01502,0.29392,0.25968,0.03424,0.00000,0.06093,0.04676,15.40004,0.00000,31.65270,0.02295,3.16356,14.99511,113.32626,17.09093,57.96772,0.00118,188.38608,55.53795,132.84814,57.96890,130.41719,0.44449,11,4
exudates,131,0.00000,0.27914,0.01492,0.29406,0.25970,0.03436,0.00000,0.06101,0.04598,15.39348,0.00000,31.65244,0.02322,3.14221,14.99500,113.35919,17.23926,57.98077,0.00121,188.58043,55.72421,132.85622,57.98198,130.59845,0.44397,11,4
exudates,132,0.00000,0.27937,0.01482,0.29419,0.25971,0.03448,0.00000,0.06107,0.04522,15.38692,0.00000,31.65218,0.02349,3.12104,14.99489,113.39247,17.38094,57.99341,0.00124,188.76806,55.90393,132.86412,57.99465,130.77341,0.44347,11,4
exudates,133,0.00000,0.27960,0.01471,0.29431,0.25973,0.03459,0.00000,0.06114,0.04446,15.38036,0.00000,31.65192,0.02375,3.10006,14.99478,113.42603,17.51615,58.00563,0.00127,188.94909,56.07724,132.87185,58.00690,130.94218,0.44300,11,4
exudates,134,0.00000,0.27983,0.01461,0.29444,0.25974,0.03470,0.00000,0.06119,0.04373,15.37380,0.00000,31.65167,0.02401,3.07928,14.99467,113.45985,17.64501,58.01746,0.00130,189.12362,56.24423,132.87939,58.01876,131.10487,0.44254,11,4
exudates,135,0.00000,0.28005,0.01450,0.29456,0.25976,0.03480,0.00000,0.06124,0.04300,15.36724,0.00000,31.65141,0.02426,3.05869,14.99456,113.49388,17.76769,58.02888,0.00133,189.29179,56.40503,132.88676,58.03021,131.26158,0.44210,11,4
exudates,136,0.00000,0.28027,0.01440,0.29467,0.25977,0.03490,0.00000,0.06129,0.04229,15.36068,0.00000,31.65115,0.02451,3.03829,14.99445,113.52808,17.88434,58.03991,0.00137,189.45369,56.55975,132.89395,58.04128,131.41241,0.44167,11,4
exudates,137,0.00000,0.28049,0.01429,0.29478,0.25979,0.03499,0.00000,0.06133,0.04159,15.35412,0.00000,31.65090,0.02476,3.01808,14.99433,113.56240,17.99509,58.05056,0.00140,189.60944,56.70848,132.90096,58.05196,131.55748,0.44127,11,4
exudates,138,0.00000,0.28071,0.01418,0.29488,0.25980,0.03509,0.00000,0.06137,0.04090,15.34756,0.00000,31.65064,0.02500,2.99807,14.99422,113.59681,18.10008,58.06082,0.00144,189.75915,56.85135,132.90780,58.06226,131.69689,0.44088,11,4
exudates,139,0.00000,0.28092,0.01407,0.29499,0.25981,0.03517,0.00000,0.06140,0.04023,15.34099,0.00000,31.65039,0.02524,2.97825,14.99410,113.63127,18.19946,58.07072,0.00147,189.90292,56.98845,132.91447,58.07219,131.83073,0.44051,11,4
exudates,140,12.20000,0.27884,0.01624,0.29508,0.25983,0.03526,0.00000,0.06148,0.05156,15.33443,0.00000,31.65013,0.02555,3.12703,14.99398,113.66174,18.37507,58.08453,0.00151,190.12284,57.20188,132.92096,58.08603,132.03681,0.43992,11,4
exudates,141,0.00000,0.27909,0.01614,0.29523,0.25984,0.03539,0.00000,0.06155,0.05070,15.32787,0.00000,31.64988,0.02585,3.10604,14.99385,113.69264,18.54316,58.09788,0.00154,190.33522,57.40793,132.92729,58.09942,132.23580,0.43936,11,4
exudates,142,0.00000,0.27933,0.01604,0.29537,0.25985,0.03552,0.00000,0.06162,0.04986,15.32131,0.00000,31.64963,0.02614,3.08523,14.99373,113.72392,18.70390,58.11078,0.00158,190.54018,57.60674,132.93345,58.11236,132.42782,0.43882,11,4
exudates,143,0.00000,0.27956,0.01594,0.29550,0.25986,0.03564,0.00000,0.06168,0.04903,15.31474,0.00000,31.64937,0.02643,3.06458,14.99360,113.75555,18.85744,58.12325,0.00162,190.73785,57.79842,132.93944,58.12486,132.61299,0.43830,11,4
exudates,144,0.00000,0.27980,0.01584,0.29563,0.25987,0.03576,0.00000,0.06174,0.04822,15.30818,0.00000,31.64912,0.02672,3.04411,14.99347,113.78746,19.00397,58.13527,0.00165,190.92836,57.98310,132.94526,58.13693,132.79143,0.43781,11,4
exudates,145,0.00000,0.28003,0.01573,0.29576,0.25989,0.03587,0.00000,0.06179,0.04742,15.30162,0.00000,31.64887,0.02700,3.02382,14.99335,113.81963,19.14364,58.14687,0.00169,191.11183,58.16091,132.95092,58.14857,132.96327,0.43733,11,4
exudates,146,0.00000,0.28026,0.01563,0.29588,0.25990,0.03598,0.00000,0.06183,0.04663,15.29506,0.00000,31.64862,0.02728,3.00371,14.99322,113.85199,19.27661,58.15805,0.00173,191.28839,58.33197,132.95641,58.15978,133.12860,0.43687,11,4
exudates,147,0.00000,0.28048,0.01552,0.29600,0.25991,0.03609,0.00000,0.06187,0.04586,15.28849,0.00000,31.64837,0.02755,2.98377,14.99308,113.88452,19.40304,58.16881,0.00177,191.45815,58.49640,132.96175,58.17059,133.28757,0.43643,11,4
exudates,148,0.00000,0.28070,0.01541,0.29611,0.25992,0.03619,0.00000,0.06190,0.04510,15.28193,0.00000,31.64811,0.02782,2.96401,14.99295,113.91718,19.52309,58.17917,0.00181,191.62124,58.65432,132.96692,58.18098,133.44026,0.43601,11,4
exudates,149,0.00000,0.28092,0.01530,0.29622,0.25993,0.03629,0.00000,0.06193,0.04436,15.27537,0.00000,31.64786,0.02808,2.94443,14.99282,113.94991,19.63690,58.18912,0.00185,191.77778,58.80585,132.97193,58.19098,133.58681,0.43560,11,4
exudates,150,0.00000,0.28114,0.01518,0.29632,0.25994,0.03638,0.00000,0.06196,0.04363,15.26880,0.00000,31.64761,0.02834,2.92503,14.99268,113.98269,19.74462,58.19868,0.00189,191.92789,58.95110,132.97678,58.20058,133.72731,0.43522,11,4
exudates,151,0.00000,0.28135,0.01507,0.29642,0.25995,0.03647,0.00000,0.06198,0.04291,15.26224,0.00000,31.64736,0.02860,2.90582,14.99255,114.01547,19.84640,58.20786,0.00194,192.07167,59.09019,132.98148,58.20979,133.86188,0.43485,11,4
exudates,152,0.00000,0.28156,0.01496,0.29652,0.25996,0.03656,0.00000,0.06199,0.04220,15.25567,0.00000,31.64711,0.02885,2.88678,14.99241,114.04823,19.94239,58.21665,0.00198,192.20925,59.22323,132.98602,58.21863,133.99062,0.43450,11,4
exudates,153,0.00000,0.28177,0.01484,0.29661,0.25997,0.03664,0.00000,0.06200,0.04151,15.24911,0.00000,31.64686,0.02910,2.86793,14.99227,114.08092,20.03273,58.22506,0.00202,192.34073,59.35033,132.99040,58.22709,134.11365,0.43416,11,4
exudates,154,12.20000,0.27965,0.01704,0.29669,0.25997,0.03672,0.00000,0.06206,0.05282,15.24255,0.00000,31.64661,0.02941,3.01478,14.99213,114.10951,20.19926,58.23740,0.00207,192.54824,59.55360,132.99463,58.23946,134.30877,0.43362,11,4
exudates,0,12.20000,0.35306,0.01096,0.36403,0.25323,0.02733,0.08347,0.02407,0.01184,16.28207,0.00000,31.70900,0.00006,11.67053,15.00000,117.51149,0.04210,56.01404,0.00000,173.56764,43.97828,129.58936,56.01404,117.55360,0.47650,12,4
exudates,1,0.00000,0.35080,0.01047,0.36126,0.25333,0.02721,0.08073,0.02469,0.01149,16.27419,0.00000,31.70803,0.00012,10.94212,15.00000,117.32271,0.08406,56.02449,0.00000,173.43125,43.79339,129.63786,56.02449,117.40677,0.47718,12,4
exudates,2,0.00000,0.34855,0.01000,0.35855,0.25342,0.02710,0.07803,0.02529,0.01115,16.26636,0.00000,31.70707,0.00017,10.31323,15.00000,117.13725,0.12579,56.03491,0.00000,173.29794,43.61208,129.68587,56.03491,117.26304,0.47786,12,4
exudates,3,0.00000,0.34633,0.00955,0.35589,0.25351,0.02698,0.07539,0.02587,0.01082,16.25857,0.00000,31.70614,0.00023,9.76474,15.00000,116.95515,0.16720,56.04531,0.00000,173.16766,43.43429,129.73337,56.04531,117.12235,0.47852,12,4
exudates,4,0.00000,0.34414,0.00913,0.35327,0.25361,0.02687,0.07279,0.02644,0.01051,16.25083,0.00000,31.70522,0.00028,9.28217,15.00000,116.77643,0.20824,56.05568,0.00000,173.04035,43.25998,129.78037,56.05568,116.98467,0.47917,12,4
exudates,5,0.00000,0.34196,0.00873,0.35070,0.25370,0.02677,0.07023,0.02700,0.01020,16.24313,0.00000,31.70432,0.00033,8.85429,15.00000,116.60110,0.24883,56.06603,0.00000,172.91597,43.08908,129.82688,56.06603,116.84994,0.47981,12,4
exudates,6,0.00000,0.33981,0.00836,0.34817,0.25379,0.02666,0.06772,0.02754,0.00991,16.23547,0.00000,31.70344,0.00039,8.47229,15.00000,116.42917,0.28893,56.07636,0.00000,172.79446,42.92155,129.87291,56.07636,116.71811,0.48044,12,4
exudates,7,0.00000,0.33768,0.00800,0.34568,0.25388,0.02656,0.06524,0.02807,0.00963,16.22786,0.00000,31.70258,0.00044,8.12918,15.00000,116.26064,0.32849,56.08665,0.00000,172.67579,42.75734,129.91845,56.08665,116.58914,0.48106,12,4
exudates,8,0.00000,0.33556,0.00766,0.34322,0.25397,0.02645,0.06280,0.02858,0.00936,16.22029,0.00000,31.70173,0.00048,7.81930,15.00000,116.09551,0.36747,56.09692,0.00000,172.55991,42.59639,129.96352,56.09692,116.46298,0.48167,12,4
exudates,9,0.00000,0.33347,0.00734,0.34081,0.25406,0.02635,0.06040,0.02909,0.00910,16.21276,0.00000,31.70091,0.00053,7.53804,15.00000,115.93376,0.40584,56.10716,0.00000,172.44676,42.43865,130.00811,56.10716,116.33960,0.48227,12,4
exudates,10,0.00000,0.33139,0.00703,0.33843,0.25414,0.02626,0.05803,0.02958,0.00884,16.20527,0.00000,31.70010,0.00058,7.28162,15.00000,115.77538,0.44356,56.11737,0.00000,172.33631,42.28409,130.05223,56.11737,116.21894,0.48286,12,4
exudates,11,0.00000,0.32934,0.00674,0.33608,0.25423,0.02616,0.05569,0.03006,0.00860,16.19782,0.00000,31.69930,0.00062,7.04687,15.00000,115.62035,0.48061,56.12756,0.00000,172.22852,42.13264,130.09589,56.12756,116.10097,0.48344,12,4
exudates,12,0.00000,0.32730,0.00647,0.33376,0.25432,0.02607,0.05338,0.03054,0.00836,16.19041,0.00000,31.69853,0.00067,6.83118,14.99999,115.46866,0.51697,56.13771,0.00000,172.12334,41.98426,130.13908,56.13771,115.98564,0.48401,12,4
exudates,13,0.00000,0.32527,0.00620,0.33148,0.25440,0.02598,0.05110,0.03100,0.00814,16.18304,0.00000,31.69777,0.00071,6.63229,14.99999,115.32028,0.55262,56.14783,0.00000,172.02073,41.83891,130.18182,56.14783,115.87291,0.48456,12,4
exudates,14,12.20000,0.33019,0.01162,0.34181,0.25448,0.02589,0.06144,0.03156,0.01985,16.17548,0.00000,31.69695,0.00082,6.33204,14.99999,115.19083,0.64983,56.16221,0.00000,172.00288,41.77877,130.22410,56.16221,115.84066,0.48482,12,4
exudates,15,0.00000,0.32811,0.01126,0.33938,0.25457,0.02585,0.05896,0.03211,0.01938,16.16797,0.00000,31.69616,0.00092,6.20098,14.99999,115.06421,0.74501,56.17646,0.00000,171.98569,41.71975,130.26593,56.17647,115.80922,0.48508,12,4
exudates,16,0.00000,0.32605,0.01091,0.33696,0.25465,0.02581,0.05650,0.03264,0.01892,16.16050,0.00000,31.69538,0.00103,6.07651,14.99999,114.94038,0.83817,56.19059,0.00000,171.96915,41.66184,130.30731,56.19059,115.77856,0.48533,12,4
exudates,17,0.00000,0.32400,0.01058,0.33458,0.25473,0.02578,0.05407,0.03317,0.01848,16.15307,0.00000,31.69461,0.00113,5.95817,14.99999,114.81934,0.92932,56.20459,0.00000,171.95326,41.60501,130.34824,56.20459,115.74867,0.48557,12,4
exudates,18,0.00000,0.32197,0.01025,0.33222,0.25481,0.02574,0.05167,0.03368,0.01805,16.14568,0.00000,31.69387,0.00123,5.84550,14.99998,114.70107,1.01847,56.21846,0.00000,171.93799,41.54926,130.38874,56.21846,115.71953,0.48582,12,4
exudates,19,0.00000,0.31994,0.00994,0.32988,0.25489,0.02571,0.04929,0.03417,0.01762,16.13833,0.00000,31.69314,0.00132,5.73811,14.99998,114.58553,1.10562,56.23220,0.00000,171.92335,41.49456,130.42879,56.23220,115.69115,0.48605,12,4
exudates,20,0.00000,0.31793,0.00963,0.32757,0.25497,0.02567,0.04693,0.03466,0.01721,16.13103,0.00000,31.69243,0.00142,5.63565,14.99998,114.47271,1.19079,56.24582,0.00000,171.90932,41.44090,130.46841,56.24582,115.66349,0.48629,12,4
exudates,21,0.00000,0.31594,0.00934,0.32528,0.25504,0.02564,0.04459,0.03513,0.01681,16.12376,0.00000,31.69174,0.00151,5.53777,14.99997,114.36257,1.27398,56.25932,0.00000,171.89588,41.38827,130.50761,56.25932,115.63656,0.48652,12,4
exudates,22,0.00000,0.31395,0.00906,0.32301,0.25512,0.02561,0.04228,0.03560,0.01643,16.11654,0.00000,31.69106,0.00160,5.44419,14.99997,114.25511,1.35523,56.27269,0.00000,171.88303,41.33665,130.54638,56.27269,115.61034,0.48674,12,4
exudates,23,0.00000,0.31198,0.00879,0.32076,0.25520,0.02558,0.03999,0.03605,0.01605,16.10935,0.00000,31.69040,0.00169,5.35463,14.99996,114.15027,1.43454,56.28594,0.00000,171.87076,41.28602,130.58473,56.28595,115.58481,0.48697,12,4
exudates,24,0.00000,0.31002,0.00852,0.31854,0.25527,0.02554,0.03773,0.03649,0.01568,16.10220,0.00000,31.68976,0.00177,5.26883,14.99996,114.04804,1.51193,56.29907,0.00000,171.85905,41.23638,130.62266,56.29908,115.55997,0.48718,12,4
exudates,25,0.00000,0.30807,0.00827,0.31634,0.25535,0.02551,0.03548,0.03692,0.01532,16.09509,0.00000,31.68913,0.00186,5.18657,14.99996,113.94839,1.58742,56.31208,0.00000,171.84789,41.18771,130.66019,56.31209,115.53581,0.48740,12,4
exudates,26,0.00000,0.30614,0.00802,0.31416,0.25542,0.02548,0.03326,0.03734,0.01497,16.08802,0.00000,31.68852,0.00194,5.10762,14.99995,113.85127,1.66104,56.32497,0.00001,171.83728,41.13998,130.69730,56.32498,115.51231,0.48761,12,4
exudates,27,0.00000,0.30421,0.00779,0.31200,0.25549,0.02545,0.03106,0.03774,0.01463,16.08099,0.00000,31.68792,0.00202,5.03181,14.99995,113.75667,1.73279,56.33774,0.00001,171.82721,41.09320,130.73401,56.33775,115.48946,0.48782,12,4
exudates,28,12.20000,0.31078,0.01153,0.32231,0.25556,0.02542,0.04132,0.03823,0.02627,16.07377,0.00000,31.68726,0.00216,5.12233,14.99994,113.67305,1.87204,56.35468,0.00001,171.89978,41.12947,130.77031,56.35469,115.54509,0.48773,12,4
exudates,29,0.00000,0.30872,0.01126,0.31998,0.25563,0.02545,0.03889,0.03869,0.02572,16.06660,0.00000,31.68663,0.00231,5.05664,14.99993,113.59165,2.00799,56.37141,0.00001,171.97105,41.16484,130.80621,56.37142,115.59963,0.48764,12,4
exudates,30,0.00000,0.30667,0.01099,0.31766,0.25570,0.02547,0.03649,0.03915,0.02519,16.05947,0.00000,31.68601,0.00245,4.99285,14.99993,113.51242,2.14068,56.38793,0.00001,172.04104,41.19932,130.84172,56.38794,115.65310,0.48756,12,4
exudates,31,0.00000,0.30463,0.01073,0.31536,0.25577,0.02549,0.03410,0.03960,0.02466,16.05237,0.00000,31.68540,0.00258,4.93090,14.99992,113.43535,2.27016,56.40424,0.00001,172.10976,41.23294,130.87682,56.40425,115.70551,0.48748,12,4
exudates,32,0.00000,0.30261,0.01048,0.31309,0.25584,0.02551,0.03173,0.04003,0.02415,16.04532,0.00000,31.68482,0.00272,4.87072,14.99991,113.36040,2.39648,56.42034,0.00001,172.17723,41.26569,130.91154,56.42035,115.75688,0.48740,12,4
exudates,33,0.00000,0.30060,0.01023,0.31083,0.25591,0.02553,0.02939,0.04045,0.02365,16.03831,0.00000,31.68425,0.00285,4.81222,14.99990,113.28754,2.51968,56.43623,0.00001,172.24347,41.29760,130.94587,56.43625,115.80722,0.48733,12,4
exudates,34,0.00000,0.29860,0.00999,0.30859,0.25598,0.02555,0.02706,0.04086,0.02316,16.03134,0.00000,31.68370,0.00298,4.75534,14.99989,113.21675,2.63980,56.45193,0.00001,172.30849,41.32867,130.97982,56.45194,115.85655,0.48726,12,4
exudates,35,0.00000,0.29661,0.00975,0.30636,0.25604,0.02557,0.02475,0.04127,0.02268,16.02441,0.00000,31.68316,0.00311,4.70002,14.99988,113.14798,2.75690,56.46742,0.00001,172.37231,41.35893,131.01338,56.46744,115.90488,0.48719,12,4
exudates,36,0.00000,0.29463,0.00952,0.30416,0.25611,0.02559,0.02246,0.04166,0.02222,16.01752,0.00000,31.68264,0.00323,4.64620,14.99987,113.08122,2.87101,56.48272,0.00002,172.43495,41.38838,131.04658,56.48273,115.95222,0.48712,12,4
exudates,37,0.00000,0.29267,0.00930,0.30197,0.25617,0.02561,0.02019,0.04204,0.02176,16.01067,0.00000,31.68213,0.00335,4.59381,14.99986,113.01642,2.98218,56.49782,0.00002,172.49643,41.41704,131.07940,56.49783,115.99860,0.48706,12,4
exudates,38,0.00000,0.29072,0.00908,0.29980,0.25624,0.02562,0.01794,0.04241,0.02131,16.00386,0.00000,31.68165,0.00347,4.54282,14.99985,112.95356,3.09046,56.51272,0.00002,172.55676,41.44491,131.11185,56.51274,116.04402,0.48699,12,4
