treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
control,117,0.00000,0.30942,0.00000,0.30942,0.28778,0.02164,0.00000,0.04785,0.00000,15.47900,0.00000,31.63343,0.00000,2.90905,14.99781,109.56383,0.00000,66.63803,0.00000,176.20186,33.21790,142.98395,66.63803,109.56383,0.60821,4,4
control,118,0.00000,0.30982,0.00000,0.30982,0.28814,0.02168,0.00000,0.04798,0.00000,15.47169,0.00000,31.63294,0.00000,2.90195,14.99775,109.72300,0.00000,66.72087,0.00000,176.44388,33.28576,143.15811,66.72087,109.72300,0.60808,4,4
control,119,0.00000,0.31022,0.00000,0.31022,0.28849,0.02173,0.00000,0.04810,0.00000,15.46436,0.00000,31.63245,0.00000,2.89495,14.99770,109.88180,0.00000,66.80312,0.00000,176.68491,33.35402,143.33089,66.80312,109.88180,0.60795,4,4
control,120,0.00000,0.31061,0.00000,0.31061,0.28884,0.02177,0.00000,0.04823,0.00000,15.45704,0.00000,31.63196,0.00000,2.88804,14.99765,110.04020,0.00000,66.88476,0.00000,176.92496,33.42268,143.50228,66.88476,110.04020,0.60782,4,4
control,121,0.00000,0.31100,0.00000,0.31100,0.28918,0.02182,0.00000,0.04835,0.00000,15.44970,0.00000,31.63147,0.00000,2.88121,14.99759,110.19821,0.00000,66.96581,0.00000,177.16402,33.49171,143.67231,66.96581,110.19821,0.60769,4,4
control,122,0.00000,0.31139,0.00000,0.31139,0.28953,0.02186,0.00000,0.04848,0.00000,15.44235,0.00000,31.63098,0.00000,2.87447,14.99754,110.35581,0.00000,67.04627,0.00000,177.40208,33.56110,143.84098,67.04627,110.35581,0.60755,4,4
control,123,0.00000,0.31177,0.00000,0.31177,0.28987,0.02191,0.00000,0.04860,0.00000,15.43500,0.00000,31.63049,0.00000,2.86781,14.99748,110.51300,0.00000,67.12614,0.00000,177.63913,33.63084,144.00830,67.12614,110.51300,0.60740,4,4
control,124,0.00000,0.31216,0.00000,0.31216,0.29020,0.02195,0.00000,0.04872,0.00000,15.42764,0.00000,31.63000,0.00000,2.86124,14.99743,110.66976,0.00000,67.20542,0.00000,177.87518,33.70091,144.17428,67.20542,110.66976,0.60726,4,4
control,125,0.00000,0.31254,0.00000,0.31254,0.29054,0.02200,0.00000,0.04884,0.00000,15.42027,0.00000,31.62952,0.00000,2.85474,14.99737,110.82609,0.00000,67.28412,0.00000,178.11021,33.77129,144.33892,67.28412,110.82609,0.60711,4,4
control,126,0.00000,0.31291,0.00000,0.31291,0.29087,0.02205,0.00000,0.04896,0.00000,15.41289,0.00000,31.62903,0.00000,2.84831,14.99731,110.98198,0.00000,67.36224,0.00000,178.34423,33.84198,144.50225,67.36224,110.98198,0.60697,4,4
control,127,0.00000,0.31329,0.00000,0.31329,0.29120,0.02209,0.00000,0.04907,0.00000,15.40551,0.00000,31.62855,0.00000,2.84197,14.99725,111.13743,0.00000,67.43979,0.00000,178.57722,33.91296,144.66426,67.43979,111.13743,0.60681,4,4
control,128,0.00000,0.31366,0.00000,0.31366,0.29152,0.02214,0.00000,0.04919,0.00000,15.39812,0.00000,31.62806,0.00000,2.83569,14.99719,111.29242,0.00000,67.51677,0.00000,178.80918,33.98422,144.82497,67.51677,111.29242,0.60666,4,4
control,129,0.00000,0.31403,0.00000,0.31403,0.29185,0.02218,0.00000,0.04930,0.00000,15.39072,0.00000,31.62758,0.00000,2.82949,14.99713,111.44694,0.00000,67.59317,0.00000,179.04011,34.05573,144.98438,67.59317,111.44694,0.60651,4,4
control,130,0.00000,0.31440,0.00000,0.31440,0.29217,0.02223,0.00000,0.04942,0.00000,15.38331,0.00000,31.62710,0.00000,2.82335,14.99707,111.60099,0.00000,67.66901,0.00000,179.27001,34.12750,145.14251,67.66901,111.60099,0.60635,4,4
control,131,0.00000,0.31477,0.00000,0.31477,0.29249,0.02228,0.00000,0.04953,0.00000,15.37590,0.00000,31.62662,0.00000,2.81729,14.99701,111.75457,0.00000,67.74429,0.00000,179.49886,34.19950,145.29936,67.74429,111.75457,0.60619,4,4
control,132,0.00000,0.31513,0.00000,0.31513,0.29280,0.02232,0.00000,0.04964,0.00000,15.36847,0.00000,31.62614,0.00000,2.81129,14.99695,111.90766,0.00000,67.81901,0.00000,179.72667,34.27173,145.45494,67.81901,111.90766,0.60603,4,4
control,133,0.00000,0.31549,0.00000,0.31549,0.29312,0.02237,0.00000,0.04975,0.00000,15.36105,0.00000,31.62566,0.00000,2.80535,14.99688,112.06025,0.00000,67.89317,0.00000,179.95342,34.34416,145.60926,67.89317,112.06025,0.60586,4,4
control,134,0.00000,0.31585,0.00000,0.31585,0.29343,0.02242,0.00000,0.04986,0.00000,15.35361,0.00000,31.62518,0.00000,2.79948,14.99682,112.21235,0.00000,67.96678,0.00000,180.17913,34.41680,145.76233,67.96678,112.21235,0.60570,4,4
control,135,0.00000,0.31620,0.00000,0.31620,0.29374,0.02247,0.00000,0.04997,0.00000,15.34616,0.00000,31.62470,0.00000,2.79367,14.99675,112.36394,0.00000,68.03984,0.00000,180.40377,34.48962,145.91416,68.03984,112.36394,0.60553,4,4
control,136,0.00000,0.31656,0.00000,0.31656,0.29404,0.02251,0.00000,0.05007,0.00000,15.33871,0.00000,31.62423,0.00000,2.78793,14.99669,112.51501,0.00000,68.11235,0.00000,180.62736,34.56261,146.06475,68.11235,112.51501,0.60536,4,4
control,137,0.00000,0.31691,0.00000,0.31691,0.29435,0.02256,0.00000,0.05018,0.00000,15.33126,0.00000,31.62375,0.00000,2.78224,14.99662,112.66557,0.00000,68.18432,0.00000,180.84988,34.63577,146.21412,68.18432,112.66557,0.60519,4,4
control,138,0.00000,0.31726,0.00000,0.31726,0.29465,0.02261,0.00000,0.05028,0.00000,15.32379,0.00000,31.62328,0.00000,2.77661,14.99655,112.81560,0.00000,68.25574,0.00000,181.07134,34.70907,146.36227,68.25574,112.81560,0.60502,4,4
control,139,0.00000,0.31760,0.00000,0.31760,0.29495,0.02266,0.00000,0.05039,0.00000,15.31632,0.00000,31.62280,0.00000,2.77103,14.99648,112.96509,0.00000,68.32663,0.00000,181.29173,34.78252,146.50921,68.32663,112.96509,0.60485,4,4
control,140,0.00000,0.31795,0.00000,0.31795,0.29524,0.02271,0.00000,0.05049,0.00000,15.30884,0.00000,31.62233,0.00000,2.76551,14.99641,113.11405,0.00000,68.39699,0.00000,181.51104,34.85609,146.65495,68.39699,113.11405,0.60467,4,4
control,141,0.00000,0.31829,0.00000,0.31829,0.29554,0.02275,0.00000,0.05059,0.00000,15.30135,0.00000,31.62186,0.00000,2.76005,14.99634,113.26247,0.00000,68.46681,0.00000,181.72927,34.92978,146.79950,68.46681,113.26247,0.60450,4,4
control,142,0.00000,0.31863,0.00000,0.31863,0.29583,0.02280,0.00000,0.05069,0.00000,15.29386,0.00000,31.62139,0.00000,2.75464,14.99627,113.41033,0.00000,68.53610,0.00000,181.94643,35.00357,146.94286,68.53610,113.41033,0.60432,4,4
control,143,0.00000,0.31897,0.00000,0.31897,0.29612,0.02285,0.00000,0.05079,0.00000,15.28636,0.00000,31.62091,0.00000,2.74928,14.99620,113.55764,0.00000,68.60487,0.00000,182.16251,35.07746,147.08505,68.60487,113.55764,0.60414,4,4
control,144,0.00000,0.31930,0.00000,0.31930,0.29640,0.02290,0.00000,0.05089,0.00000,15.27886,0.00000,31.62044,0.00000,2.74397,14.99613,113.70438,0.00000,68.67312,0.00000,182.37750,35.15143,147.22607,68.67312,113.70438,0.60396,4,4
control,145,0.00000,0.31963,0.00000,0.31963,0.29669,0.02295,0.00000,0.05098,0.00000,15.27134,0.00000,31.61998,0.00000,2.73872,14.99605,113.85056,0.00000,68.74084,0.00000,182.59141,35.22548,147.36593,68.74084,113.85056,0.60378,4,4
control,146,0.00000,0.31996,0.00000,0.31996,0.29697,0.02299,0.00000,0.05108,0.00000,15.26382,0.00000,31.61951,0.00000,2.73351,14.99598,113.99617,0.00000,68.80805,0.00000,182.80423,35.29959,147.50464,68.80805,113.99617,0.60360,4,4
control,147,0.00000,0.32029,0.00000,0.32029,0.29725,0.02304,0.00000,0.05117,0.00000,15.25630,0.00000,31.61904,0.00000,2.72835,14.99591,114.14120,0.00000,68.87475,0.00000,183.01595,35.37375,147.64220,68.87475,114.14120,0.60342,4,4
control,148,0.00000,0.32062,0.00000,0.32062,0.29753,0.02309,0.00000,0.05127,0.00000,15.24877,0.00000,31.61857,0.00000,2.72324,14.99583,114.28565,0.00000,68.94094,0.00000,183.22659,35.44795,147.77863,68.94094,114.28565,0.60323,4,4
control,149,0.00000,0.32094,0.00000,0.32094,0.29780,0.02314,0.00000,0.05136,0.00000,15.24123,0.00000,31.61811,0.00000,2.71817,14.99575,114.42951,0.00000,69.00661,0.00000,183.43613,35.52219,147.91393,69.00661,114.42951,0.60305,4,4
control,150,0.00000,0.32126,0.00000,0.32126,0.29807,0.02319,0.00000,0.05145,0.00000,15.23368,0.00000,31.61764,0.00000,2.71315,14.99567,114.57278,0.00000,69.07179,0.00000,183.64457,35.59646,148.04811,69.07179,114.57278,0.60286,4,4
control,151,0.00000,0.32158,0.00000,0.32158,0.29834,0.02324,0.00000,0.05154,0.00000,15.22613,0.00000,31.61718,0.00000,2.70817,14.99560,114.71546,0.00000,69.13646,0.00000,183.85192,35.67074,148.18118,69.13646,114.71546,0.60268,4,4
control,152,0.00000,0.32190,0.00000,0.32190,0.29861,0.02328,0.00000,0.05163,0.00000,15.21857,0.00000,31.61671,0.00000,2.70324,14.99552,114.85753,0.00000,69.20063,0.00000,184.05816,35.74502,148.31314,69.20063,114.85753,0.60249,4,4
control,153,0.00000,0.32221,0.00000,0.32221,0.29888,0.02333,0.00000,0.05172,0.00000,15.21101,0.00000,31.61625,0.00000,2.69835,14.99544,114.99900,0.00000,69.26430,0.00000,184.26331,35.81930,148.44400,69.26430,114.99900,0.60230,4,4
control,154,0.00000,0.32252,0.00000,0.32252,0.29914,0.02338,0.00000,0.05181,0.00000,15.20344,0.00000,31.61579,0.00000,2.69351,14.99536,115.13986,0.00000,69.32749,0.00000,184.46735,35.89357,148.57378,69.32749,115.13986,0.60212,4,4
control,0,0.00000,0.32526,0.00000,0.32526,0.22042,0.02265,0.08220,0.02358,0.00000,16.28279,0.00000,31.70884,0.00000,23.92552,15.00000,92.60422,0.00000,51.72688,0.00000,144.33110,34.52620,109.80490,51.72688,92.60422,0.55858,5,4
control,1,0.00000,0.32338,0.00000,0.32338,0.22128,0.02254,0.07957,0.02388,0.00000,16.27561,0.00000,31.70771,0.00000,20.05876,15.00000,92.68274,0.00000,51.90851,0.00000,144.59125,34.36212,110.22913,51.90851,92.68274,0.56007,5,4
control,2,0.00000,0.32157,0.00000,0.32157,0.22213,0.02243,0.07700,0.02417,0.00000,16.26846,0.00000,31.70659,0.00000,17.34938,15.00000,92.76371,0.00000,52.08901,0.00000,144.85272,34.20248,110.65023,52.08901,92.76371,0.56152,5,4
control,3,0.00000,0.31980,0.00000,0.31980,0.22298,0.02233,0.07450,0.02446,0.00000,16.26133,0.00000,31.70549,0.00000,15.34525,15.00000,92.84708,0.00000,52.26837,0.00000,145.11544,34.04720,111.06824,52.26837,92.84708,0.56295,5,4
control,4,0.00000,0.31809,0.00000,0.31809,0.22382,0.02223,0.07204,0.02475,0.00000,16.25422,0.00000,31.70441,0.00000,13.80270,15.00000,92.93278,0.00000,52.44660,0.00000,145.37938,33.89621,111.48317,52.44660,92.93278,0.56435,5,4
control,5,0.00000,0.31642,0.00000,0.31642,0.22466,0.02213,0.06964,0.02503,0.00000,16.24714,0.00000,31.70335,0.00000,12.57878,15.00000,93.02076,0.00000,52.62371,0.00000,145.64447,33.74943,111.89504,52.62371,93.02076,0.56572,5,4
control,6,0.00000,0.31479,0.00000,0.31479,0.22549,0.02203,0.06727,0.02531,0.00000,16.24009,0.00000,31.70230,0.00000,11.58407,15.00000,93.11098,0.00000,52.79970,0.00000,145.91068,33.60679,112.30389,52.79970,93.11098,0.56706,5,4
control,7,0.00000,0.31320,0.00000,0.31320,0.22631,0.02194,0.06495,0.02559,0.00000,16.23306,0.00000,31.70127,0.00000,10.75977,15.00000,93.20337,0.00000,52.97458,0.00000,146.17795,33.46824,112.70972,52.97458,93.20337,0.56838,5,4
control,8,0.00000,0.31164,0.00000,0.31164,0.22713,0.02185,0.06266,0.02587,0.00000,16.22604,0.00000,31.70026,0.00000,10.06561,15.00000,93.29789,0.00000,53.14836,0.00000,146.44625,33.33370,113.11256,53.14836,93.29789,0.56966,5,4
control,9,0.00000,0.31012,0.00000,0.31012,0.22794,0.02176,0.06042,0.02614,0.00000,16.21906,0.00000,31.69926,0.00000,9.47309,15.00000,93.39450,0.00000,53.32104,0.00000,146.71554,33.20311,113.51243,53.32104,93.39450,0.57092,5,4
control,10,0.00000,0.30862,0.00000,0.30862,0.22875,0.02167,0.05820,0.02642,0.00000,16.21209,0.00000,31.69828,0.00000,8.96149,15.00000,93.49315,0.00000,53.49262,0.00000,146.98578,33.07643,113.90935,53.49262,93.49315,0.57216,5,4
control,11,0.00000,0.30716,0.00000,0.30716,0.22955,0.02159,0.05602,0.02669,0.00000,16.20514,0.00000,31.69731,0.00000,8.51534,15.00000,93.59380,0.00000,53.66312,0.00000,147.25693,32.95358,114.30334,53.66312,93.59380,0.57336,5,4
control,12,0.00000,0.30572,0.00000,0.30572,0.23034,0.02151,0.05387,0.02696,0.00000,16.19822,0.00000,31.69635,0.00000,8.12290,15.00000,93.69642,0.00000,53.83254,0.00000,147.52895,32.83452,114.69443,53.83254,93.69642,0.57454,5,4
control,13,0.00000,0.30431,0.00000,0.30431,0.23113,0.02143,0.05175,0.02723,0.00000,16.19131,0.00000,31.69541,0.00000,7.77505,15.00000,93.80094,0.00000,54.00088,0.00000,147.80182,32.71919,115.08264,54.00088,93.80094,0.57570,5,4
control,14,0.00000,0.30293,0.00000,0.30293,0.23191,0.02136,0.04966,0.02750,0.00000,16.18442,0.00000,31.69449,0.00000,7.46467,15.00000,93.90735,0.00000,54.16815,0.00000,148.07550,32.60753,115.46798,54.16815,93.90735,0.57683,5,4
control,15,0.00000,0.30157,0.00000,0.30157,0.23269,0.02129,0.04760,0.02776,0.00000,16.17756,0.00000,31.69358,0.00000,7.18603,14.99999,94.01560,0.00000,54.33436,0.00000,148.34996,32.49949,115.85047,54.33436,94.01560,0.57793,5,4
control,16,0.00000,0.30024,0.00000,0.30024,0.23346,0.02121,0.04556,0.02803,0.00000,16.17071,0.00000,31.69268,0.00000,6.93455,14.99999,94.12565,0.00000,54.49950,0.00000,148.62515,32.39502,116.23014,54.49950,94.12565,0.57901,5,4
control,17,0.00000,0.29893,0.00000,0.29893,0.23422,0.02115,0.04356,0.02829,0.00000,16.16388,0.00000,31.69180,0.00000,6.70647,14.99999,94.23746,0.00000,54.66360,0.00000,148.90107,32.29406,116.60701,54.66360,94.23746,0.58006,5,4
control,18,0.00000,0.29764,0.00000,0.29764,0.23498,0.02108,0.04157,0.02855,0.00000,16.15707,0.00000,31.69092,0.00000,6.49870,14.99999,94.35101,0.00000,54.82665,0.00000,149.17766,32.19657,116.98109,54.82665,94.35101,0.58109,5,4
control,19,0.00000,0.29637,0.00000,0.29637,0.23574,0.02102,0.03962,0.02882,0.00000,16.15027,0.00000,31.69007,0.00000,6.30867,14.99999,94.46624,0.00000,54.98867,0.00000,149.45491,32.10250,117.35240,54.98867,94.46624,0.58210,5,4
control,20,0.00000,0.29513,0.00000,0.29513,0.23649,0.02096,0.03769,0.02908,0.00000,16.14349,0.00000,31.68922,0.00000,6.13421,14.99999,94.58313,0.00000,55.14964,0.00000,149.73278,32.01180,117.72097,55.14964,94.58313,0.58308,5,4
control,21,0.00000,0.29390,0.00000,0.29390,0.23723,0.02090,0.03578,0.02933,0.00000,16.13674,0.00000,31.68839,0.00000,5.97352,14.99998,94.70165,0.00000,55.30959,0.00000,150.01124,31.92442,118.08682,55.30959,94.70165,0.58404,5,4
control,22,0.00000,0.29270,0.00000,0.29270,0.23797,0.02084,0.03389,0.02959,0.00000,16.12999,0.00000,31.68757,0.00000,5.82505,14.99998,94.82175,0.00000,55.46852,0.00000,150.29027,31.84031,118.44996,55.46852,94.82175,0.58498,5,4
control,23,0.00000,0.29151,0.00000,0.29151,0.23870,0.02078,0.03203,0.02985,0.00000,16.12327,0.00000,31.68677,0.00000,5.68746,14.99998,94.94340,0.00000,55.62643,0.00000,150.56983,31.75942,118.81041,55.62643,94.94340,0.58589,5,4
control,24,0.00000,0.29035,0.00000,0.29035,0.23942,0.02073,0.03019,0.03010,0.00000,16.11656,0.00000,31.68597,0.00000,5.55963,14.99998,95.06657,0.00000,55.78333,0.00000,150.84990,31.68171,119.16820,55.78333,95.06657,0.58678,5,4
control,25,0.00000,0.28920,0.00000,0.28920,0.24015,0.02068,0.02837,0.03035,0.00000,16.10986,0.00000,31.68519,0.00000,5.44056,14.99997,95.19123,0.00000,55.93923,0.00000,151.13046,31.60712,119.52334,55.93923,95.19123,0.58765,5,4
control,26,0.00000,0.28807,0.00000,0.28807,0.24086,0.02063,0.02658,0.03061,0.00000,16.10319,0.00000,31.68442,0.00000,5.32939,14.99997,95.31735,0.00000,56.09412,0.00000,151.41147,31.53563,119.87584,56.09412,95.31735,0.58850,5,4
control,27,0.00000,0.28696,0.00000,0.28696,0.24157,0.02059,0.02480,0.03086,0.00000,16.09652,0.00000,31.68367,0.00000,5.22537,14.99997,95.44488,0.00000,56.24802,0.00000,151.69291,31.46717,120.22574,56.24802,95.44488,0.58932,5,4
control,28,0.00000,0.28586,0.00000,0.28586,0.24228,0.02054,0.02304,0.03111,0.00000,16.08988,0.00000,31.68292,0.00000,5.12785,14.99996,95.57381,0.00000,56.40094,0.00000,151.97475,31.40171,120.57304,56.40094,95.57381,0.59013,5,4
control,29,0.00000,0.28478,0.00000,0.28478,0.24298,0.02050,0.02131,0.03135,0.00000,16.08324,0.00000,31.68219,0.00000,5.03624,14.99996,95.70410,0.00000,56.55287,0.00000,152.25696,31.33919,120.91777,56.55287,95.70410,0.59091,5,4
control,30,0.00000,0.28372,0.00000,0.28372,0.24367,0.02046,0.01959,0.03160,0.00000,16.07663,0.00000,31.68147,0.00000,4.95003,14.99995,95.83571,0.00000,56.70382,0.00000,152.53953,31.27959,121.25994,56.70382,95.83571,0.59168,5,4
control,31,0.00000,0.28267,0.00000,0.28267,0.24436,0.02042,0.01789,0.03185,0.00000,16.07003,0.00000,31.68076,0.00000,4.86877,14.99995,95.96862,0.00000,56.85380,0.00000,152.82242,31.22285,121.59958,56.85380,95.96862,0.59242,5,4
control,32,0.00000,0.28164,0.00000,0.28164,0.24504,0.02038,0.01621,0.03209,0.00000,16.06344,0.00000,31.68006,0.00000,4.79204,14.99994,96.10280,0.00000,57.00282,0.00000,153.10562,31.16892,121.93669,57.00282,96.10280,0.59314,5,4
control,33,0.00000,0.28062,0.00000,0.28062,0.24572,0.02035,0.01455,0.03233,0.00000,16.05686,0.00000,31.67937,0.00000,4.71949,14.99994,96.23821,0.00000,57.15088,0.00000,153.38909,31.11778,122.27131,57.15088,96.23821,0.59385,5,4
control,34,0.00000,0.27962,0.00000,0.27962,0.24640,0.02031,0.01291,0.03258,0.00000,16.05030,0.00000,31.67870,0.00000,4.65078,14.99993,96.37483,0.00000,57.29798,0.00000,153.67281,31.06937,122.60344,57.29798,96.37483,0.59453,5,4
control,35,0.00000,0.27863,0.00000,0.27863,0.24707,0.02028,0.01128,0.03282,0.00000,16.04376,0.00000,31.67803,0.00000,4.58562,14.99993,96.51263,0.00000,57.44413,0.00000,153.95676,31.02366,122.93310,57.44413,96.51263,0.59520,5,4
control,36,0.00000,0.27766,0.00000,0.27766,0.24773,0.02025,0.00967,0.03306,0.00000,16.03722,0.00000,31.67738,0.00000,4.52376,14.99992,96.65157,0.00000,57.58934,0.00000,154.24092,30.98060,123.26032,57.58934,96.65157,0.59584,5,4
control,37,0.00000,0.27670,0.00000,0.27670,0.24839,0.02022,0.00808,0.03329,0.00000,16.03070,0.00000,31.67673,0.00000,4.46494,14.99992,96.79164,0.00000,57.73361,0.00000,154.52525,30.94015,123.58510,57.73361,96.79164,0.59647,5,4
control,38,0.00000,0.27575,0.00000,0.27575,0.24905,0.02020,0.00650,0.03353,0.00000,16.02420,0.00000,31.67610,0.00000,4.40896,14.99991,96.93280,0.00000,57.87695,0.00000,154.80975,30.90228,123.90747,57.87695,96.93280,0.59708,5,4
control,39,0.00000,0.27481,0.00000,0.27481,0.24970,0.02017,0.00494,0.03376,0.00000,16.01770,0.00000,31.67548,0.00000,4.35561,14.99990,97.07502,0.00000,58.01936,0.00000,155.09437,30.86693,124.22744,58.01936,97.07502,0.59768,5,4
control,40,0.00000,0.27389,0.00000,0.27389,0.25034,0.02015,0.00340,0.03400,0.00000,16.01122,0.00000,31.67487,0.00000,4.30472,14.99989,97.21827,0.00000,58.16084,0.00000,155.37912,30.83408,124.54504,58.16084,97.21827,0.59825,5,4
control,41,0.00000,0.27298,0.00000,0.27298,0.25098,0.02013,0.00187,0.03423,0.00000,16.00475,0.00000,31.67427,0.00000,4.25612,14.99989,97.36254,0.00000,58.30141,0.00000,155.66395,30.80368,124.86027,58.30141,97.36254,0.59881,5,4
control,42,0.00000,0.27208,0.00000,0.27208,0.25162,0.02011,0.00036,0.03446,0.00000,15.99830,0.00000,31.67368,0.00000,4.20967,14.99988,97.50778,0.00000,58.44107,0.00000,155.94885,30.77570,125.17315,58.44107,97.50778,0.59935,5,4
control,43,0.00000,0.27234,0.00000,0.27234,0.25225,0.02009,0.00000,0.03469,0.00000,15.99184,0.00000,31.67309,0.00000,4.16521,14.99987,97.65398,0.00000,58.57982,0.00000,156.23380,30.75010,125.48371,58.57982,97.65398,0.59987,5,4
control,44,0.00000,0.27295,0.00000,0.27295,0.25287,0.02007,0.00000,0.03492,0.00000,15.98536,0.00000,31.67251,0.00000,4.12264,14.99986,97.80111,0.00000,58.71767,0.00000,156.51877,30.72683,125.79195,58.71767,97.80111,0.60038,5,4
control,45,0.00000,0.27355,0.00000,0.27355,0.25349,0.02006,0.00000,0.03515,0.00000,15.97886,0.00000,31.67192,0.00000,4.08184,14.99985,97.94913,0.00000,58.85462,0.00000,156.80375,30.70586,126.09789,58.85462,97.94913,0.60087,5,4
control,46,0.00000,0.27415,0.00000,0.27415,0.25411,0.02004,0.00000,0.03537,0.00000,15.97235,0.00000,31.67134,0.00000,4.04269,14.99984,98.09803,0.00000,58.99067,0.00000,157.08871,30.68716,126.40155,58.99067,98.09803,0.60134,5,4
control,47,0.00000,0.27475,0.00000,0.27475,0.25472,0.02003,0.00000,0.03560,0.00000,15.96583,0.00000,31.67076,0.00000,4.00510,14.99983,98.24778,0.00000,59.12584,0.00000,157.37362,30.67068,126.70294,59.12584,98.24778,0.60180,5,4
control,48,0.00000,0.27535,0.00000,0.27535,0.25533,0.02002,0.00000,0.03582,0.00000,15.95929,0.00000,31.67018,0.00000,3.96898,14.99982,98.39835,0.00000,59.26013,0.00000,157.65847,30.65640,127.00208,59.26013,98.39835,0.60225,5,4
control,49,0.00000,0.27594,0.00000,0.27594,0.25593,0.02001,0.00000,0.03604,0.00000,15.95274,0.00000,31.66960,0.00000,3.93424,14.99981,98.54971,0.00000,59.39353,0.00000,157.94324,30.64427,127.29898,59.39353,98.54971,0.60268,5,4
control,50,0.00000,0.27653,0.00000,0.27653,0.25653,0.02000,0.00000,0.03626,0.00000,15.94618,0.00000,31.66903,0.00000,3.90081,14.99980,98.70185,0.00000,59.52606,0.00000,158.22791,30.63425,127.59366,59.52606,98.70185,0.60309,5,4
control,51,0.00000,0.27712,0.00000,0.27712,0.25712,0.02000,0.00000,0.03648,0.00000,15.93960,0.00000,31.66845,0.00000,3.86861,14.99979,98.85473,0.00000,59.65773,0.00000,158.51245,30.62632,127.88613,59.65773,98.85473,0.60349,5,4
control,52,0.00000,0.27771,0.00000,0.27771,0.25771,0.01999,0.00000,0.03670,0.00000,15.93300,0.00000,31.66788,0.00000,3.83758,14.99977,99.00833,0.00000,59.78852,0.00000,158.79685,30.62044,128.17641,59.78852,99.00833,0.60387,5,4
control,53,0.00000,0.27829,0.00000,0.27829,0.25830,0.01999,0.00000,0.03691,0.00000,15.92640,0.00000,31.66731,0.00000,3.80765,14.99976,99.16263,0.00000,59.91846,0.00000,159.08109,30.61657,128.46451,59.91846,99.16263,0.60424,5,4
control,54,0.00000,0.27886,0.00000,0.27886,0.25888,0.01999,0.00000,0.03713,0.00000,15.91977,0.00000,31.66674,0.00000,3.77877,14.99975,99.31760,0.00000,60.04754,0.00000,159.36514,30.61468,128.75045,60.04754,99.31760,0.60460,5,4
control,55,0.00000,0.27944,0.00000,0.27944,0.25946,0.01998,0.00000,0.03734,0.00000,15.91314,0.00000,31.66617,0.00000,3.75088,14.99973,99.47321,0.00000,60.17577,0.00000,159.64898,30.61474,129.03425,60.17577,99.47321,0.60494,5,4
control,56,0.00000,0.28001,0.00000,0.28001,0.26003,0.01998,0.00000,0.03755,0.00000,15.90649,0.00000,31.66560,0.00000,3.72393,14.99972,99.62946,0.00000,60.30315,0.00000,159.93261,30.61670,129.31591,60.30315,99.62946,0.60527,5,4
control,57,0.00000,0.28058,0.00000,0.28058,0.26059,0.01999,0.00000,0.03776,0.00000,15.89983,0.00000,31.66504,0.00000,3.69787,14.99971,99.78630,0.00000,60.42969,0.00000,160.21599,30.62055,129.59545,60.42969,99.78630,0.60559,5,4
control,58,0.00000,0.28115,0.00000,0.28115,0.26116,0.01999,0.00000,0.03797,0.00000,15.89315,0.00000,31.66447,0.00000,3.67266,14.99969,99.94372,0.00000,60.55539,0.00000,160.49912,30.62623,129.87288,60.55539,99.94372,0.60589,5,4
control,59,0.00000,0.28171,0.00000,0.28171,0.26172,0.01999,0.00000,0.03818,0.00000,15.88646,0.00000,31.66391,0.00000,3.64826,14.99967,100.10170,0.00000,60.68026,0.00000,160.78196,30.63373,130.14823,60.68026,100.10170,0.60619,5,4
control,60,0.00000,0.28227,0.00000,0.28227,0.26227,0.02000,0.00000,0.03839,0.00000,15.87976,0.00000,31.66335,0.00000,3.62462,14.99966,100.26021,0.00000,60.80430,0.00000,161.06451,30.64301,130.42150,60.80430,100.26021,0.60646,5,4
control,61,0.00000,0.28283,0.00000,0.28283,0.26282,0.02000,0.00000,0.03859,0.00000,15.87305,0.00000,31.66279,0.00000,3.60172,14.99964,100.41923,0.00000,60.92752,0.00000,161.34675,30.65404,130.69271,60.92752,100.41923,0.60673,5,4
control,62,0.00000,0.28338,0.00000,0.28338,0.26337,0.02001,0.00000,0.03879,0.00000,15.86632,0.00000,31.66223,0.00000,3.57952,14.99963,100.57874,0.00000,61.04991,0.00000,161.62865,30.66679,130.96187,61.04991,100.57874,0.60699,5,4
control,63,0.00000,0.28393,0.00000,0.28393,0.26391,0.02002,0.00000,0.03900,0.00000,15.85958,0.00000,31.66168,0.00000,3.55797,14.99961,100.73872,0.00000,61.17149,0.00000,161.91021,30.68122,131.22899,61.17149,100.73872,0.60723,5,4
control,64,0.00000,0.28448,0.00000,0.28448,0.26445,0.02003,0.00000,0.03920,0.00000,15.85282,0.00000,31.66112,0.00000,3.53707,14.99959,100.89914,0.00000,61.29226,0.00000,162.19140,30.69730,131.49410,61.29226,100.89914,0.60746,5,4
