treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates+leachates,8,0.00000,0.33569,0.00772,0.34341,0.22490,0.02271,0.09580,0.02827,0.00930,16.22045,0.00000,31.69653,0.00046,12.29701,15.00000,80.95891,0.49327,53.84665,0.00000,135.29883,25.00878,110.29005,53.84665,81.45218,0.66108,16,2
exudates+leachates,9,0.00000,0.33422,0.00744,0.34166,0.22562,0.02287,0.09316,0.02873,0.00902,16.21287,0.00000,31.69514,0.00051,11.61946,15.00000,81.25705,0.54549,54.02698,0.00000,135.82952,25.18906,110.64046,54.02698,81.80254,0.66046,16,2
exudates+leachates,10,0.00000,0.33274,0.00717,0.33992,0.22634,0.02304,0.09054,0.02919,0.00875,16.20532,0.00000,31.69377,0.00055,11.02160,15.00000,81.55438,0.59691,54.20560,0.00000,136.35690,25.36977,110.98713,54.20561,82.15130,0.65983,16,2
exudates+leachates,11,0.00000,0.33127,0.00692,0.33819,0.22705,0.02320,0.08794,0.02964,0.00849,16.19780,0.00000,31.69242,0.00060,10.49007,15.00000,81.85094,0.64751,54.38254,0.00000,136.88098,25.55088,111.33010,54.38254,82.49845,0.65919,16,2
exudates+leachates,12,0.00000,0.32980,0.00667,0.33647,0.22775,0.02337,0.08535,0.03007,0.00824,16.19031,0.00000,31.69109,0.00064,10.01434,15.00000,82.14674,0.69722,54.55779,0.00000,137.40176,25.73234,111.66942,54.55779,82.84396,0.65856,16,2
exudates+leachates,13,0.00000,0.32832,0.00643,0.33475,0.22844,0.02353,0.08278,0.03050,0.00799,16.18284,0.00000,31.68978,0.00069,9.58600,15.00000,82.44181,0.74603,54.73138,0.00000,137.91922,25.91412,112.00511,54.73138,83.18784,0.65793,16,2
exudates+leachates,14,12.20000,0.35843,0.01309,0.37152,0.22913,0.02370,0.11869,0.03101,0.01964,16.17473,0.00000,31.68825,0.00080,10.72604,15.00000,82.78164,0.86795,54.91539,0.00000,138.56498,26.22780,112.33718,54.91539,83.64959,0.65649,16,2
exudates+leachates,15,0.00000,0.35655,0.01276,0.36930,0.22981,0.02399,0.11551,0.03152,0.01911,16.16666,0.00000,31.68674,0.00090,10.33283,15.00000,83.11906,0.98756,55.09744,0.00000,139.20406,26.53838,112.66568,55.09744,84.10662,0.65509,16,2
exudates+leachates,16,0.00000,0.35466,0.01243,0.36709,0.23048,0.02427,0.11234,0.03201,0.01859,16.15863,0.00000,31.68525,0.00101,9.96831,14.99999,83.45414,1.10481,55.27755,0.00000,139.83651,26.84587,112.99065,55.27756,84.55896,0.65372,16,2
exudates+leachates,17,0.00000,0.35277,0.01212,0.36489,0.23115,0.02455,0.10919,0.03248,0.01809,16.15064,0.00000,31.68379,0.00111,9.62944,14.99999,83.78693,1.21969,55.45575,0.00000,140.46237,27.15027,113.31211,55.45575,85.00662,0.65237,16,2
exudates+leachates,18,0.00000,0.35088,0.01181,0.36269,0.23180,0.02483,0.10605,0.03294,0.01759,16.14269,0.00000,31.68235,0.00121,9.31360,14.99999,84.11749,1.33217,55.63204,0.00000,141.08169,27.45159,113.63010,55.63204,85.44965,0.65105,16,2
exudates+leachates,19,0.00000,0.34898,0.01150,0.36049,0.23245,0.02511,0.10293,0.03339,0.01711,16.13478,0.00000,31.68093,0.00130,9.01852,14.99999,84.44584,1.44223,55.80644,0.00000,141.69453,27.74986,113.94467,55.80645,85.88808,0.64976,16,2
exudates+leachates,20,0.00000,0.34709,0.01121,0.35829,0.23310,0.02538,0.09982,0.03383,0.01664,16.12691,0.00000,31.67954,0.00140,8.74222,14.99999,84.77205,1.54987,55.97898,0.00001,142.30092,28.04508,114.25584,55.97899,86.32193,0.64849,16,2
exudates+leachates,21,0.00000,0.34519,0.01092,0.35610,0.23373,0.02565,0.09672,0.03425,0.01618,16.11908,0.00000,31.67817,0.00149,8.48296,14.99998,85.09615,1.65508,56.14968,0.00001,142.90092,28.33727,114.56365,56.14968,86.75123,0.64725,16,2
exudates+leachates,22,0.00000,0.34329,0.01063,0.35392,0.23436,0.02592,0.09364,0.03466,0.01573,16.11129,0.00000,31.67682,0.00158,8.23921,14.99998,85.41818,1.75785,56.31854,0.00001,143.49458,28.62643,114.86814,56.31855,87.17603,0.64603,16,2
exudates+leachates,23,0.00000,0.34139,0.01035,0.35174,0.23499,0.02618,0.09057,0.03506,0.01529,16.10354,0.00000,31.67549,0.00167,8.00963,14.99998,85.73816,1.85818,56.48559,0.00001,144.08194,28.91260,115.16934,56.48560,87.59634,0.64484,16,2
exudates+leachates,24,0.00000,0.33949,0.01008,0.34957,0.23560,0.02644,0.08752,0.03545,0.01487,16.09583,0.00000,31.67419,0.00175,7.79301,14.99997,86.05614,1.95607,56.65084,0.00001,144.66307,29.19578,115.46729,56.65085,88.01221,0.64367,16,2
exudates+leachates,25,0.00000,0.33758,0.00982,0.34740,0.23621,0.02670,0.08449,0.03582,0.01445,16.08815,0.00000,31.67290,0.00184,7.58828,14.99997,86.37214,2.05153,56.81432,0.00001,145.23800,29.47598,115.76202,56.81433,88.42367,0.64252,16,2
exudates+leachates,26,0.00000,0.33568,0.00956,0.34524,0.23682,0.02696,0.08146,0.03618,0.01405,16.08052,0.00000,31.67164,0.00192,7.39451,14.99997,86.68618,2.14456,56.97603,0.00001,145.80679,29.75324,116.05355,56.97605,88.83075,0.64140,16,2
exudates+leachates,27,0.00000,0.33378,0.00930,0.34308,0.23741,0.02721,0.07846,0.03654,0.01366,16.07293,0.00000,31.67040,0.00200,7.21083,14.99996,86.99830,2.23518,57.13600,0.00001,146.36949,30.02755,116.34194,57.13602,89.23347,0.64030,16,2
exudates+leachates,28,12.20000,0.36412,0.01502,0.37914,0.23800,0.02746,0.11367,0.03697,0.02518,16.06470,0.00000,31.66894,0.00214,8.12689,14.99996,87.34632,2.40505,57.30631,0.00002,147.05769,30.43052,116.62718,57.30633,89.75137,0.63850,16,2
exudates+leachates,29,0.00000,0.36176,0.01472,0.37647,0.23859,0.02783,0.11006,0.03739,0.02452,16.05652,0.00000,31.66751,0.00229,7.93353,14.99995,87.69111,2.57080,57.47459,0.00002,147.73652,30.82721,116.90930,57.47460,90.26191,0.63675,16,2
exudates+leachates,30,0.00000,0.35939,0.01442,0.37381,0.23916,0.02819,0.10646,0.03779,0.02387,16.04839,0.00000,31.66610,0.00243,7.74821,14.99995,88.03272,2.73246,57.64085,0.00002,148.40606,31.21771,117.18834,57.64087,90.76518,0.63505,16,2
exudates+leachates,31,0.00000,0.35703,0.01413,0.37116,0.23973,0.02855,0.10287,0.03818,0.02324,16.04031,0.00000,31.66471,0.00256,7.57049,14.99994,88.37120,2.89006,57.80513,0.00002,149.06641,31.60208,117.46434,57.80515,91.26126,0.63340,16,2
exudates+leachates,32,0.00000,0.35467,0.01383,0.36850,0.24030,0.02890,0.09930,0.03856,0.02262,16.03228,0.00000,31.66336,0.00270,7.39992,14.99993,88.70659,3.04363,57.96744,0.00003,149.71768,31.98037,117.73731,57.96747,91.75022,0.63180,16,2
exudates+leachates,33,0.00000,0.35231,0.01354,0.36585,0.24086,0.02925,0.09575,0.03892,0.02201,16.02430,0.00000,31.66202,0.00283,7.23611,14.99993,89.03892,3.19321,58.12781,0.00003,150.35996,32.35266,118.00731,58.12783,92.23213,0.63023,16,2
exudates+leachates,34,0.00000,0.34995,0.01326,0.36321,0.24141,0.02959,0.09221,0.03927,0.02142,16.01637,0.00000,31.66072,0.00296,7.07867,14.99992,89.36824,3.33884,58.28624,0.00003,150.99335,32.71900,118.27435,58.28628,92.70707,0.62871,16,2
exudates+leachates,35,0.00000,0.34759,0.01298,0.36056,0.24195,0.02992,0.08869,0.03961,0.02084,16.00849,0.00000,31.65943,0.00308,6.92728,14.99991,89.69457,3.48055,58.44278,0.00003,151.61793,33.07947,118.53847,58.44281,93.17512,0.62724,16,2
exudates+leachates,36,0.00000,0.34523,0.01270,0.35793,0.24249,0.03025,0.08518,0.03994,0.02028,16.00066,0.00000,31.65817,0.00320,6.78161,14.99990,90.01796,3.61839,58.59743,0.00004,152.23382,33.43412,118.79969,58.59747,93.63635,0.62580,16,2
exudates+leachates,37,0.00000,0.34288,0.01242,0.35530,0.24303,0.03058,0.08169,0.04025,0.01973,15.99288,0.00000,31.65694,0.00332,6.64135,14.99989,90.33845,3.75240,58.75021,0.00004,152.84110,33.78303,119.05807,58.75025,94.09084,0.62440,16,2
exudates+leachates,38,0.00000,0.34052,0.01215,0.35267,0.24356,0.03090,0.07822,0.04055,0.01919,15.98515,0.00000,31.65573,0.00343,6.50624,14.99988,90.65605,3.88261,58.90116,0.00005,153.43986,34.12626,119.31361,58.90120,94.53866,0.62304,16,2
exudates+leachates,39,0.00000,0.33817,0.01188,0.35005,0.24408,0.03121,0.07476,0.04084,0.01867,15.97746,0.00000,31.65455,0.00354,6.37601,14.99987,90.97080,4.00909,59.05027,0.00005,154.03022,34.46386,119.56635,59.05032,94.97989,0.62171,16,2
exudates+leachates,40,0.00000,0.33583,0.01161,0.34744,0.24460,0.03152,0.07133,0.04112,0.01816,15.96982,0.00000,31.65339,0.00365,6.25042,14.99986,91.28274,4.13186,59.19759,0.00005,154.61225,34.79592,119.81633,59.19764,95.41461,0.62043,16,2
exudates+leachates,41,0.00000,0.33349,0.01135,0.34484,0.24511,0.03182,0.06791,0.04139,0.01766,15.96223,0.00000,31.65225,0.00376,6.12924,14.99985,91.59189,4.25099,59.34312,0.00006,155.18605,35.12249,120.06356,59.34318,95.84288,0.61917,16,2
exudates+leachates,42,12.20000,0.36347,0.01678,0.38025,0.24561,0.03212,0.10251,0.04174,0.02908,15.95403,0.00000,31.65089,0.00394,6.87311,14.99984,91.93069,4.45357,59.49895,0.00006,155.88327,35.57521,120.30806,59.49901,96.38426,0.61731,16,2
exudates+leachates,43,0.00000,0.36066,0.01648,0.37714,0.24612,0.03254,0.09849,0.04207,0.02832,15.94588,0.00000,31.64956,0.00411,6.74061,14.99983,92.26565,4.65062,59.65271,0.00007,156.56904,36.01919,120.54986,59.65277,96.91627,0.61551,16,2
exudates+leachates,44,0.00000,0.35785,0.01619,0.37404,0.24661,0.03294,0.09449,0.04239,0.02757,15.93779,0.00000,31.64826,0.00427,6.61197,14.99982,92.59679,4.84222,59.80442,0.00007,157.24351,36.45453,120.78897,59.80450,97.43901,0.61376,16,2
exudates+leachates,45,0.00000,0.35505,0.01589,0.37094,0.24710,0.03334,0.09050,0.04270,0.02684,15.92975,0.00000,31.64699,0.00444,6.48704,14.99980,92.92416,5.02844,59.95412,0.00008,157.90680,36.88136,121.02544,59.95420,97.95260,0.61207,16,2
exudates+leachates,46,0.00000,0.35225,0.01560,0.36785,0.24758,0.03373,0.08653,0.04299,0.02612,15.92178,0.00000,31.64574,0.00460,6.36571,14.99979,93.24782,5.20935,60.10182,0.00008,158.55907,37.29979,121.25929,60.10191,98.45717,0.61044,16,2
exudates+leachates,47,0.00000,0.34946,0.01530,0.36476,0.24806,0.03411,0.08259,0.04327,0.02543,15.91387,0.00000,31.64453,0.00475,6.24783,14.99977,93.56779,5.38502,60.24755,0.00009,159.20045,37.70991,121.49055,60.24764,98.95281,0.60885,16,2
exudates+leachates,48,0.00000,0.34667,0.01501,0.36168,0.24853,0.03449,0.07866,0.04354,0.02474,15.90601,0.00000,31.64334,0.00490,6.13331,14.99976,93.88412,5.55553,60.39133,0.00010,159.83108,38.11184,121.71924,60.39143,99.43965,0.60732,16,2
exudates+leachates,49,0.00000,0.34389,0.01472,0.35862,0.24900,0.03486,0.07476,0.04379,0.02408,15.89821,0.00000,31.64217,0.00505,6.02201,14.99974,94.19685,5.72095,60.53318,0.00010,160.45109,38.50569,121.94540,60.53328,99.91780,0.60583,16,2
exudates+leachates,50,0.00000,0.34112,0.01443,0.35555,0.24946,0.03522,0.07087,0.04404,0.02343,15.89047,0.00000,31.64103,0.00519,5.91384,14.99972,94.50602,5.88136,60.67313,0.00011,161.06062,38.89157,122.16905,60.67324,100.38738,0.60439,16,2
exudates+leachates,51,0.00000,0.33835,0.01415,0.35250,0.24992,0.03557,0.06701,0.04427,0.02279,15.88278,0.00000,31.63992,0.00533,5.80868,14.99970,94.81166,6.03684,60.81119,0.00012,161.65981,39.26958,122.39023,60.81131,100.84850,0.60300,16,2
exudates+leachates,52,0.00000,0.33560,0.01386,0.34946,0.25037,0.03591,0.06317,0.04449,0.02217,15.87515,0.00000,31.63884,0.00547,5.70643,14.99969,95.11381,6.18745,60.94740,0.00013,162.24879,39.63984,122.60895,60.94753,101.30126,0.60165,16,2
exudates+leachates,53,0.00000,0.33285,0.01358,0.34643,0.25082,0.03625,0.05935,0.04470,0.02157,15.86758,0.00000,31.63778,0.00560,5.60700,14.99967,95.41252,6.33327,61.08178,0.00014,162.82770,40.00245,122.82525,61.08191,101.74579,0.60034,16,2
exudates+leachates,54,0.00000,0.33010,0.01330,0.34341,0.25126,0.03658,0.05556,0.04489,0.02098,15.86007,0.00000,31.63675,0.00573,5.51030,14.99965,95.70780,6.47438,61.21433,0.00014,163.39666,40.35752,123.03915,61.21448,102.18218,0.59907,16,2
exudates+leachates,55,0.00000,0.32737,0.01303,0.34040,0.25170,0.03691,0.05179,0.04508,0.02040,15.85261,0.00000,31.63574,0.00586,5.41622,14.99962,95.99971,6.61086,61.34510,0.00015,163.95582,40.70515,123.25067,61.34526,102.61057,0.59785,16,2
exudates+leachates,56,12.20000,0.35681,0.01841,0.37521,0.25213,0.03723,0.08585,0.04535,0.03174,15.84454,0.00000,31.63452,0.00605,6.04859,14.99960,96.31591,6.83465,61.48617,0.00016,164.63689,41.17707,123.45983,61.48633,103.15057,0.59608,16,2
exudates+leachates,57,0.00000,0.35361,0.01810,0.37170,0.25256,0.03766,0.08148,0.04561,0.03090,15.83654,0.00000,31.63333,0.00624,5.94438,14.99958,96.62788,7.05179,61.62516,0.00017,165.30500,41.63836,123.66663,61.62533,103.67966,0.59438,16,2
exudates+leachates,58,0.00000,0.35042,0.01779,0.36821,0.25299,0.03808,0.07714,0.04585,0.03008,15.82861,0.00000,31.63216,0.00643,5.84257,14.99956,96.93564,7.26237,61.76210,0.00018,165.96030,42.08919,123.87112,61.76229,104.19802,0.59274,16,2
exudates+leachates,59,0.00000,0.34724,0.01747,0.36472,0.25340,0.03849,0.07282,0.04608,0.02927,15.82074,0.00000,31.63103,0.00661,5.74310,14.99953,97.23926,7.46651,61.89703,0.00019,166.60299,42.52968,124.07331,61.89722,104.70577,0.59115,16,2
exudates+leachates,60,0.00000,0.34408,0.01716,0.36124,0.25382,0.03890,0.06853,0.04629,0.02848,15.81294,0.00000,31.62992,0.00679,5.64593,14.99951,97.53877,7.66431,62.02996,0.00020,167.23324,42.96001,124.27323,62.03016,105.20307,0.58962,16,2
exudates+leachates,61,0.00000,0.34092,0.01685,0.35777,0.25423,0.03929,0.06426,0.04650,0.02771,15.80520,0.00000,31.62884,0.00696,5.55100,14.99948,97.83422,7.85586,62.16092,0.00022,167.85122,43.38031,124.47091,62.16114,105.69008,0.58815,16,2
exudates+leachates,62,0.00000,0.33778,0.01655,0.35432,0.25463,0.03967,0.06002,0.04669,0.02696,15.79753,0.00000,31.62780,0.00713,5.45826,14.99946,98.12565,8.04129,62.28994,0.00023,168.45711,43.79074,124.66637,62.29017,106.16694,0.58672,16,2
exudates+leachates,63,0.00000,0.33464,0.01624,0.35088,0.25503,0.04005,0.05580,0.04687,0.02623,15.78993,0.00000,31.62678,0.00729,5.36766,14.99943,98.41312,8.22067,62.41704,0.00024,169.05107,44.19144,124.85963,62.41728,106.63379,0.58534,16,2
exudates+leachates,64,0.00000,0.33152,0.01593,0.34745,0.25543,0.04042,0.05161,0.04704,0.02552,15.78238,0.00000,31.62579,0.00745,5.27916,14.99940,98.69666,8.39413,62.54225,0.00025,169.63329,44.58256,125.05073,62.54250,107.09079,0.58401,16,2
exudates+leachates,65,0.00000,0.32841,0.01563,0.34404,0.25582,0.04077,0.04745,0.04719,0.02482,15.77490,0.00000,31.62483,0.00761,5.19271,14.99937,98.97631,8.56176,62.66558,0.00027,170.20392,44.96424,125.23969,62.66585,107.53808,0.58273,16,2
exudates+leachates,66,0.00000,0.32532,0.01532,0.34064,0.25620,0.04112,0.04332,0.04734,0.02414,15.76749,0.00000,31.62389,0.00776,5.10825,14.99934,99.25212,8.72367,62.78708,0.00028,170.76315,45.33663,125.42652,62.78736,107.97579,0.58149,16,2
exudates+leachates,67,0.00000,0.32224,0.01502,0.33726,0.25659,0.04146,0.03921,0.04747,0.02347,15.76014,0.00000,31.62299,0.00791,5.02575,14.99931,99.52414,8.87995,62.90675,0.00029,171.31113,45.69988,125.61126,62.90704,108.40409,0.58030,16,2
exudates+leachates,68,0.00000,0.31917,0.01473,0.33390,0.25696,0.04179,0.03514,0.04759,0.02282,15.75285,0.00000,31.62211,0.00805,4.94515,14.99928,99.79239,9.03072,63.02463,0.00031,171.84804,46.05412,125.79392,63.02494,108.82310,0.57915,16,2
exudates+leachates,69,0.00000,0.31612,0.01443,0.33055,0.25734,0.04212,0.03109,0.04770,0.02219,15.74562,0.00000,31.62126,0.00819,4.86642,14.99924,100.05692,9.17606,63.14073,0.00032,172.37404,46.39950,125.97453,63.14106,109.23298,0.57804,16,2
exudates+leachates,70,12.20000,0.34495,0.01987,0.36482,0.25771,0.04243,0.06468,0.04791,0.03347,15.73780,0.00000,31.62019,0.00840,5.42282,14.99921,100.34077,9.41266,63.26717,0.00034,173.02093,46.86784,126.15310,63.26750,109.75343,0.57645,16,2
exudates+leachates,71,0.00000,0.34145,0.01954,0.36098,0.25807,0.04286,0.06005,0.04810,0.03257,15.73004,0.00000,31.61915,0.00861,5.33516,14.99917,100.62023,9.64168,63.39155,0.00035,173.65380,47.32417,126.32963,63.39190,110.26190,0.57492,16,2
exudates+leachates,72,0.00000,0.33796,0.01920,0.35716,0.25843,0.04328,0.05545,0.04827,0.03168,15.72236,0.00000,31.61815,0.00881,5.24924,14.99914,100.89535,9.86323,63.51390,0.00037,174.27285,47.76870,126.50416,63.51427,110.75858,0.57345,16,2
exudates+leachates,73,0.00000,0.33448,0.01887,0.35335,0.25879,0.04369,0.05087,0.04843,0.03082,15.71476,0.00000,31.61717,0.00900,5.16502,14.99910,101.16618,10.07746,63.63427,0.00039,174.87829,48.20160,126.67670,63.63465,111.24364,0.57203,16,2
exudates+leachates,74,0.00000,0.33102,0.01853,0.34956,0.25914,0.04408,0.04633,0.04858,0.02998,15.70722,0.00000,31.61623,0.00919,5.08250,14.99906,101.43277,10.28449,63.75266,0.00040,175.47033,48.62305,126.84728,63.75307,111.71726,0.57066,16,2
exudates+leachates,75,0.00000,0.32758,0.01820,0.34578,0.25949,0.04447,0.04182,0.04872,0.02916,15.69976,0.00000,31.61531,0.00938,5.00163,14.99902,101.69517,10.48446,63.86912,0.00042,176.04918,49.03325,127.01593,63.86954,112.17963,0.56935,16,2
exudates+leachates,76,0.00000,0.32416,0.01787,0.34203,0.25984,0.04484,0.03735,0.04885,0.02836,15.69236,0.00000,31.61443,0.00956,4.92241,14.99898,101.95343,10.67749,63.98367,0.00044,176.61502,49.43237,127.18266,63.98411,112.63092,0.56809,16,2
exudates+leachates,77,0.00000,0.32075,0.01754,0.33829,0.26018,0.04521,0.03290,0.04896,0.02757,15.68504,0.00000,31.61358,0.00973,4.84480,14.99894,102.20759,10.86371,64.09633,0.00046,177.16808,49.82059,127.34750,64.09679,113.07130,0.56687,16,2
exudates+leachates,78,0.00000,0.31736,0.01721,0.33457,0.26052,0.04556,0.02849,0.04906,0.02681,15.67778,0.00000,31.61276,0.00990,4.76877,14.99890,102.45770,11.04324,64.20713,0.00048,177.70855,50.19809,127.51046,64.20761,113.50095,0.56570,16,2
exudates+leachates,79,0.00000,0.31399,0.01688,0.33087,0.26085,0.04591,0.02412,0.04915,0.02607,15.67059,0.00000,31.61196,0.01007,4.69431,14.99886,102.70381,11.21622,64.31609,0.00050,178.23663,50.56505,127.67158,64.31659,113.92003,0.56458,16,2
exudates+leachates,80,0.00000,0.31064,0.01655,0.32720,0.26118,0.04624,0.01977,0.04923,0.02534,15.66347,0.00000,31.61120,0.01023,4.62139,14.99881,102.94596,11.38277,64.42326,0.00052,178.75251,50.92164,127.83087,64.42378,114.32874,0.56350,16,2
exudates+leachates,81,0.00000,0.30731,0.01623,0.32354,0.26150,0.04657,0.01547,0.04930,0.02463,15.65642,0.00000,31.61046,0.01039,4.54997,14.99877,103.18420,11.54302,64.52864,0.00054,179.25640,51.26805,127.98835,64.52918,114.72722,0.56246,16,2
exudates+leachates,82,0.00000,0.30400,0.01591,0.31991,0.26183,0.04689,0.01119,0.04936,0.02395,15.64944,0.00000,31.60975,0.01054,4.48005,14.99872,103.41857,11.69708,64.63227,0.00056,179.74848,51.60444,128.14405,64.63283,115.11566,0.56146,16,2
exudates+leachates,83,0.00000,0.30070,0.01559,0.31630,0.26215,0.04719,0.00696,0.04941,0.02327,15.64252,0.00000,31.60907,0.01069,4.41158,14.99867,103.64912,11.84509,64.73416,0.00058,180.22896,51.93098,128.29798,64.73475,115.49421,0.56050,16,2
exudates+leachates,84,12.20000,0.32895,0.02114,0.35009,0.26246,0.04749,0.04014,0.04955,0.03450,15.63502,0.00000,31.60818,0.01091,4.91355,14.99862,103.89414,12.08853,64.84644,0.00061,180.82971,52.37957,128.45014,64.84704,115.98267,0.55911,16,2
exudates+leachates,85,0.00000,0.32522,0.02078,0.34600,0.26277,0.04790,0.03532,0.04969,0.03355,15.62759,0.00000,31.60732,0.01112,4.83711,14.99857,104.13487,12.32358,64.95670,0.00063,181.41578,52.81523,128.60055,64.95733,116.45845,0.55777,16,2
exudates+leachates,86,0.00000,0.32151,0.02042,0.34193,0.26308,0.04830,0.03055,0.04981,0.03263,15.62024,0.00000,31.60649,0.01133,4.76205,14.99852,104.37135,12.55040,65.06499,0.00065,181.98739,53.23816,128.74923,65.06564,116.92175,0.55649,16,2
exudates+leachates,87,0.00000,0.31782,0.02006,0.33788,0.26338,0.04869,0.02581,0.04991,0.03172,15.61296,0.00000,31.60569,0.01154,4.68835,14.99847,104.60364,12.76914,65.17133,0.00068,182.54479,53.64859,128.89620,65.17201,117.37278,0.55526,16,2
exudates+leachates,88,0.00000,0.31415,0.01970,0.33385,0.26368,0.04906,0.02110,0.05001,0.03084,15.60576,0.00000,31.60492,0.01174,4.61601,14.99842,104.83177,12.97997,65.27575,0.00070,183.08820,54.04671,129.04149,65.27646,117.81174,0.55407,16,2
exudates+leachates,89,0.00000,0.31051,0.01934,0.32985,0.26398,0.04943,0.01644,0.05009,0.02998,15.59864,0.00000,31.60418,0.01193,4.54501,14.99836,105.05581,13.18303,65.37828,0.00073,183.61785,54.43275,129.18510,65.37901,118.23884,0.55294,16,2
exudates+leachates,90,0.00000,0.30688,0.01898,0.32587,0.26427,0.04978,0.01181,0.05016,0.02914,15.59159,0.00000,31.60348,0.01212,4.47533,14.99831,105.27579,13.37848,65.47896,0.00076,184.13398,54.80691,129.32707,65.47971,118.65427,0.55185,16,2
exudates+leachates,91,0.00000,0.30329,0.01863,0.32191,0.26457,0.05012,0.00722,0.05022,0.02833,15.58461,0.00000,31.60281,0.01230,4.40697,14.99825,105.49176,13.56646,65.57779,0.00078,184.63681,55.16940,129.46740,65.57858,119.05823,0.55081,16,2
exudates+leachates,92,0.00000,0.29971,0.01827,0.31798,0.26485,0.05046,0.00267,0.05027,0.02753,15.57770,0.00000,31.60216,0.01248,4.33990,14.99819,105.70378,13.74714,65.67483,0.00081,185.12656,55.52043,129.60613,65.67564,119.45092,0.54981,16,2
exudates+leachates,93,0.00000,0.29794,0.01797,0.31591,0.26514,0.05078,0.00000,0.05030,0.02675,15.57084,0.00000,31.60154,0.01265,4.27412,14.99813,105.91309,13.91944,65.77008,0.00084,185.60346,55.86019,129.74327,65.77092,119.83254,0.54886,16,2
exudates+leachates,94,0.00000,0.29877,0.01774,0.31650,0.26542,0.05109,0.00000,0.05033,0.02600,15.56396,0.00000,31.60091,0.01282,4.20960,14.99807,106.12138,14.08189,65.86358,0.00087,186.06772,56.18889,129.87883,65.86445,120.20327,0.54794,16,2
exudates+leachates,95,0.00000,0.29958,0.01750,0.31708,0.26569,0.05139,0.00000,0.05034,0.02526,15.55709,0.00000,31.60029,0.01298,4.14633,14.99801,106.32852,14.23479,65.95536,0.00090,186.51956,56.50673,130.01283,65.95625,120.56330,0.54707,16,2
exudates+leachates,96,0.00000,0.30038,0.01727,0.31765,0.26597,0.05168,0.00000,0.05035,0.02454,15.55020,0.00000,31.59966,0.01314,4.08429,14.99795,106.53440,14.37843,66.04543,0.00092,186.95919,56.81391,130.14528,66.04636,120.91283,0.54623,16,2
exudates+leachates,97,0.00000,0.30117,0.01703,0.31820,0.26624,0.05196,0.00000,0.05034,0.02385,15.54331,0.00000,31.59904,0.01329,4.02346,14.99788,106.73893,14.51311,66.13383,0.00095,187.38682,57.11062,130.27621,66.13479,121.25204,0.54543,16,2
exudates+leachates,98,12.20000,0.30988,0.02223,0.33211,0.26651,0.05223,0.01337,0.05045,0.03504,15.53618,0.00000,31.59833,0.01352,4.48487,14.99782,106.94126,14.75952,66.23267,0.00099,187.93444,57.52884,130.40561,66.23366,121.70079,0.54423,16,2
exudates+leachates,99,0.00000,0.30601,0.02183,0.32784,0.26677,0.05261,0.00846,0.05053,0.03406,15.52913,0.00000,31.59765,0.01374,4.41682,14.99775,107.13960,14.99685,66.32956,0.00102,188.46703,57.93352,130.53351,66.33058,122.13645,0.54309,16,2
exudates+leachates,100,0.00000,0.30216,0.02144,0.32360,0.26703,0.05298,0.00358,0.05061,0.03310,15.52216,0.00000,31.59700,0.01396,4.34992,14.99768,107.33399,15.22527,66.42454,0.00105,188.98484,58.32493,130.65992,66.42559,122.55925,0.54199,16,2
exudates+leachates,101,0.00000,0.29954,0.02109,0.32063,0.26729,0.05334,0.00000,0.05067,0.03217,15.51524,0.00000,31.59638,0.01416,4.28418,14.99762,107.52538,15.44404,66.51763,0.00108,189.48813,58.70327,130.78486,66.51871,122.96942,0.54094,16,2
exudates+leachates,102,0.00000,0.30039,0.02085,0.32123,0.26755,0.05369,0.00000,0.05072,0.03126,15.50832,0.00000,31.59576,0.01437,4.21958,14.99755,107.71632,15.65085,66.60886,0.00111,189.97715,59.06881,130.90834,66.60998,123.36717,0.53993,16,2
exudates+leachates,103,0.00000,0.30122,0.02060,0.32182,0.26780,0.05402,0.00000,0.05076,0.03037,15.50139,0.00000,31.59514,0.01456,4.15612,14.99747,107.90667,15.84605,66.69827,0.00115,190.45214,59.42175,131.03039,66.69942,123.75272,0.53897,16,2
exudates+leachates,104,0.00000,0.30205,0.02034,0.32239,0.26805,0.05434,0.00000,0.05079,0.02950,15.49446,0.00000,31.59452,0.01476,4.09379,14.99740,108.09630,16.03000,66.78588,0.00118,190.91336,59.76235,131.15101,66.78706,124.12630,0.53806,16,2
exudates+leachates,105,0.00000,0.30287,0.02008,0.32295,0.26830,0.05466,0.00000,0.05080,0.02866,15.48752,0.00000,31.59390,0.01494,4.03258,14.99733,108.28507,16.20304,66.87171,0.00122,191.36104,60.09082,131.27022,66.87293,124.48811,0.53718,16,2
exudates+leachates,106,0.00000,0.30367,0.01982,0.32350,0.26854,0.05496,0.00000,0.05081,0.02784,15.48058,0.00000,31.59328,0.01513,3.97247,14.99725,108.47286,16.36551,66.95579,0.00125,191.79542,60.40739,131.38803,66.95705,124.83837,0.53635,16,2
