treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
control,50,0.00000,0.24168,0.00000,0.24168,0.21695,0.02472,0.00000,0.03171,0.00000,15.98996,0.00000,31.67300,0.00000,3.49935,14.99989,87.31748,0.00000,50.43508,0.00000,137.75256,29.68650,108.06606,50.43508,87.31748,0.57761,5,9
control,51,0.00000,0.24193,0.00000,0.24193,0.21720,0.02473,0.00000,0.03187,0.00000,15.98439,0.00000,31.67248,0.00000,3.46745,14.99988,87.38958,0.00000,50.48958,0.00000,137.87915,29.69288,108.18627,50.48958,87.38958,0.57775,5,9
control,52,0.00000,0.24217,0.00000,0.24217,0.21744,0.02473,0.00000,0.03202,0.00000,15.97882,0.00000,31.67196,0.00000,3.43669,14.99987,87.46243,0.00000,50.54365,0.00000,138.00608,29.70072,108.30537,50.54365,87.46243,0.57789,5,9
control,53,0.00000,0.24242,0.00000,0.24242,0.21768,0.02474,0.00000,0.03217,0.00000,15.97324,0.00000,31.67145,0.00000,3.40701,14.99987,87.53601,0.00000,50.59732,0.00000,138.13333,29.70997,108.42336,50.59732,87.53601,0.57802,5,9
control,54,0.00000,0.24266,0.00000,0.24266,0.21792,0.02475,0.00000,0.03232,0.00000,15.96765,0.00000,31.67093,0.00000,3.37834,14.99986,87.61029,0.00000,50.65058,0.00000,138.26087,29.72061,108.54026,50.65058,87.61029,0.57814,5,9
control,55,0.00000,0.24291,0.00000,0.24291,0.21815,0.02476,0.00000,0.03246,0.00000,15.96206,0.00000,31.67042,0.00000,3.35065,14.99985,87.68525,0.00000,50.70344,0.00000,138.38869,29.73261,108.65608,50.70344,87.68525,0.57824,5,9
control,56,0.00000,0.24315,0.00000,0.24315,0.21838,0.02477,0.00000,0.03261,0.00000,15.95647,0.00000,31.66991,0.00000,3.32387,14.99984,87.76087,0.00000,50.75589,0.00000,138.51676,29.74595,108.77082,50.75589,87.76087,0.57834,5,9
control,57,0.00000,0.24339,0.00000,0.24339,0.21862,0.02478,0.00000,0.03275,0.00000,15.95087,0.00000,31.66939,0.00000,3.29796,14.99984,87.83713,0.00000,50.80794,0.00000,138.64507,29.76058,108.88449,50.80794,87.83713,0.57843,5,9
control,58,0.00000,0.24363,0.00000,0.24363,0.21884,0.02479,0.00000,0.03289,0.00000,15.94526,0.00000,31.66888,0.00000,3.27288,14.99983,87.91401,0.00000,50.85959,0.00000,138.77360,29.77650,108.99710,50.85959,87.91401,0.57852,5,9
control,59,0.00000,0.24387,0.00000,0.24387,0.21907,0.02480,0.00000,0.03304,0.00000,15.93965,0.00000,31.66837,0.00000,3.24858,14.99982,87.99148,0.00000,50.91084,0.00000,138.90232,29.79365,109.10866,50.91084,87.99148,0.57859,5,9
control,60,0.00000,0.24411,0.00000,0.24411,0.21929,0.02482,0.00000,0.03317,0.00000,15.93403,0.00000,31.66786,0.00000,3.22504,14.99981,88.06952,0.00000,50.96170,0.00000,139.03122,29.81203,109.21918,50.96170,88.06952,0.57865,5,9
control,61,0.00000,0.24435,0.00000,0.24435,0.21952,0.02483,0.00000,0.03331,0.00000,15.92841,0.00000,31.66735,0.00000,3.20220,14.99980,88.14812,0.00000,51.01216,0.00000,139.16028,29.83161,109.32867,51.01216,88.14812,0.57871,5,9
control,62,0.00000,0.24458,0.00000,0.24458,0.21974,0.02485,0.00000,0.03345,0.00000,15.92278,0.00000,31.66684,0.00000,3.18005,14.99979,88.22725,0.00000,51.06223,0.00000,139.28948,29.85235,109.43714,51.06223,88.22725,0.57876,5,9
control,63,0.00000,0.24482,0.00000,0.24482,0.21995,0.02487,0.00000,0.03358,0.00000,15.91715,0.00000,31.66633,0.00000,3.15854,14.99978,88.30689,0.00000,51.11192,0.00000,139.41881,29.87422,109.54458,51.11192,88.30689,0.57880,5,9
control,64,0.00000,0.24505,0.00000,0.24505,0.22017,0.02488,0.00000,0.03372,0.00000,15.91151,0.00000,31.66583,0.00000,3.13764,14.99977,88.38702,0.00000,51.16122,0.00000,139.54824,29.89722,109.65102,51.16122,88.38702,0.57883,5,9
control,65,0.00000,0.24529,0.00000,0.24529,0.22038,0.02490,0.00000,0.03385,0.00000,15.90587,0.00000,31.66532,0.00000,3.11734,14.99977,88.46763,0.00000,51.21013,0.00000,139.67776,29.92129,109.75646,51.21013,88.46763,0.57886,5,9
control,66,0.00000,0.24552,0.00000,0.24552,0.22060,0.02492,0.00000,0.03398,0.00000,15.90023,0.00000,31.66482,0.00000,3.09759,14.99975,88.54868,0.00000,51.25866,0.00000,139.80735,29.94644,109.86091,51.25866,88.54868,0.57888,5,9
control,67,0.00000,0.24575,0.00000,0.24575,0.22081,0.02494,0.00000,0.03411,0.00000,15.89457,0.00000,31.66431,0.00000,3.07839,14.99974,88.63017,0.00000,51.30682,0.00000,139.93699,29.97261,109.96438,51.30682,88.63017,0.57889,5,9
control,68,0.00000,0.24598,0.00000,0.24598,0.22101,0.02497,0.00000,0.03424,0.00000,15.88892,0.00000,31.66381,0.00000,3.05970,14.99973,88.71208,0.00000,51.35459,0.00000,140.06667,29.99980,110.06686,51.35459,88.71208,0.57889,5,9
control,69,0.00000,0.24621,0.00000,0.24621,0.22122,0.02499,0.00000,0.03436,0.00000,15.88325,0.00000,31.66330,0.00000,3.04150,14.99972,88.79438,0.00000,51.40199,0.00000,140.19636,30.02798,110.16838,51.40199,88.79438,0.57889,5,9
control,70,0.00000,0.24644,0.00000,0.24644,0.22142,0.02501,0.00000,0.03449,0.00000,15.87759,0.00000,31.66280,0.00000,3.02377,14.99971,88.87705,0.00000,51.44901,0.00000,140.32606,30.05712,110.26895,51.44901,88.87705,0.57888,5,9
control,71,0.00000,0.24666,0.00000,0.24666,0.22163,0.02504,0.00000,0.03461,0.00000,15.87192,0.00000,31.66230,0.00000,3.00649,14.99970,88.96009,0.00000,51.49566,0.00000,140.45575,30.08720,110.36855,51.49566,88.96009,0.57886,5,9
control,72,0.00000,0.24689,0.00000,0.24689,0.22183,0.02506,0.00000,0.03474,0.00000,15.86624,0.00000,31.66180,0.00000,2.98964,14.99969,89.04346,0.00000,51.54195,0.00000,140.58541,30.11819,110.46722,51.54195,89.04346,0.57884,5,9
control,73,0.00000,0.24711,0.00000,0.24711,0.22202,0.02509,0.00000,0.03486,0.00000,15.86056,0.00000,31.66130,0.00000,2.97321,14.99968,89.12716,0.00000,51.58786,0.00000,140.71502,30.15007,110.56495,51.58786,89.12716,0.57881,5,9
control,74,0.00000,0.24733,0.00000,0.24733,0.22222,0.02511,0.00000,0.03498,0.00000,15.85487,0.00000,31.66080,0.00000,2.95718,14.99966,89.21116,0.00000,51.63341,0.00000,140.84457,30.18282,110.66175,51.63341,89.21116,0.57878,5,9
control,75,0.00000,0.24756,0.00000,0.24756,0.22242,0.02514,0.00000,0.03509,0.00000,15.84918,0.00000,31.66030,0.00000,2.94153,14.99965,89.29545,0.00000,51.67859,0.00000,140.97405,30.21642,110.75763,51.67859,89.29545,0.57874,5,9
control,76,0.00000,0.24778,0.00000,0.24778,0.22261,0.02517,0.00000,0.03521,0.00000,15.84349,0.00000,31.65980,0.00000,2.92624,14.99964,89.38001,0.00000,51.72342,0.00000,141.10343,30.25084,110.85259,51.72342,89.38001,0.57869,5,9
control,77,0.00000,0.24800,0.00000,0.24800,0.22280,0.02520,0.00000,0.03533,0.00000,15.83779,0.00000,31.65930,0.00000,2.91131,14.99963,89.46483,0.00000,51.76788,0.00000,141.23271,30.28606,110.94665,51.76788,89.46483,0.57864,5,9
control,78,0.00000,0.24822,0.00000,0.24822,0.22299,0.02523,0.00000,0.03544,0.00000,15.83209,0.00000,31.65881,0.00000,2.89671,14.99961,89.54988,0.00000,51.81199,0.00000,141.36187,30.32206,111.03981,51.81199,89.54988,0.57858,5,9
control,79,0.00000,0.24843,0.00000,0.24843,0.22318,0.02526,0.00000,0.03555,0.00000,15.82638,0.00000,31.65831,0.00000,2.88244,14.99960,89.63515,0.00000,51.85574,0.00000,141.49089,30.35881,111.13207,51.85574,89.63515,0.57852,5,9
control,80,0.00000,0.24865,0.00000,0.24865,0.22336,0.02529,0.00000,0.03566,0.00000,15.82067,0.00000,31.65781,0.00000,2.86848,14.99958,89.72062,0.00000,51.89914,0.00000,141.61976,30.39630,111.22346,51.89914,89.72062,0.57845,5,9
control,81,0.00000,0.24886,0.00000,0.24886,0.22354,0.02532,0.00000,0.03577,0.00000,15.81495,0.00000,31.65732,0.00000,2.85483,14.99957,89.80629,0.00000,51.94218,0.00000,141.74847,30.43451,111.31396,51.94218,89.80629,0.57838,5,9
control,82,0.00000,0.24908,0.00000,0.24908,0.22373,0.02535,0.00000,0.03588,0.00000,15.80923,0.00000,31.65682,0.00000,2.84146,14.99956,89.89212,0.00000,51.98488,0.00000,141.87700,30.47340,111.40360,51.98488,89.89212,0.57830,5,9
control,83,0.00000,0.24929,0.00000,0.24929,0.22391,0.02538,0.00000,0.03599,0.00000,15.80351,0.00000,31.65633,0.00000,2.82837,14.99954,89.97812,0.00000,52.02723,0.00000,142.00534,30.51297,111.49237,52.02723,89.97812,0.57822,5,9
control,84,0.00000,0.24950,0.00000,0.24950,0.22409,0.02542,0.00000,0.03609,0.00000,15.79778,0.00000,31.65584,0.00000,2.81556,14.99953,90.06425,0.00000,52.06923,0.00000,142.13348,30.55319,111.58029,52.06923,90.06425,0.57813,5,9
control,85,0.00000,0.24971,0.00000,0.24971,0.22426,0.02545,0.00000,0.03620,0.00000,15.79204,0.00000,31.65535,0.00000,2.80300,14.99951,90.15051,0.00000,52.11089,0.00000,142.26140,30.59405,111.66735,52.11089,90.15051,0.57804,5,9
control,86,0.00000,0.24992,0.00000,0.24992,0.22444,0.02548,0.00000,0.03630,0.00000,15.78631,0.00000,31.65485,0.00000,2.79069,14.99949,90.23689,0.00000,52.15220,0.00000,142.38909,30.63551,111.75358,52.15220,90.23689,0.57795,5,9
control,87,0.00000,0.25013,0.00000,0.25013,0.22461,0.02552,0.00000,0.03640,0.00000,15.78057,0.00000,31.65436,0.00000,2.77862,14.99948,90.32336,0.00000,52.19318,0.00000,142.51654,30.67757,111.83897,52.19318,90.32336,0.57785,5,9
control,88,0.00000,0.25033,0.00000,0.25033,0.22478,0.02555,0.00000,0.03650,0.00000,15.77482,0.00000,31.65387,0.00000,2.76679,14.99946,90.40992,0.00000,52.23382,0.00000,142.64374,30.72020,111.92353,52.23382,90.40992,0.57774,5,9
control,89,0.00000,0.25054,0.00000,0.25054,0.22495,0.02559,0.00000,0.03660,0.00000,15.76907,0.00000,31.65338,0.00000,2.75518,14.99945,90.49654,0.00000,52.27412,0.00000,142.77066,30.76339,112.00727,52.27412,90.49654,0.57764,5,9
control,90,0.00000,0.25074,0.00000,0.25074,0.22512,0.02562,0.00000,0.03670,0.00000,15.76332,0.00000,31.65289,0.00000,2.74379,14.99943,90.58322,0.00000,52.31409,0.00000,142.89731,30.80711,112.09020,52.31409,90.58322,0.57753,5,9
control,91,0.00000,0.25095,0.00000,0.25095,0.22529,0.02566,0.00000,0.03680,0.00000,15.75756,0.00000,31.65240,0.00000,2.73261,14.99941,90.66994,0.00000,52.35372,0.00000,143.02367,30.85135,112.17232,52.35372,90.66994,0.57741,5,9
control,92,0.00000,0.25115,0.00000,0.25115,0.22545,0.02570,0.00000,0.03689,0.00000,15.75180,0.00000,31.65191,0.00000,2.72164,14.99939,90.75670,0.00000,52.39303,0.00000,143.14972,30.89609,112.25363,52.39303,90.75670,0.57729,5,9
control,93,0.00000,0.25135,0.00000,0.25135,0.22562,0.02573,0.00000,0.03699,0.00000,15.74604,0.00000,31.65143,0.00000,2.71086,14.99938,90.84346,0.00000,52.43200,0.00000,143.27547,30.94131,112.33416,52.43200,90.84346,0.57717,5,9
control,94,0.00000,0.25155,0.00000,0.25155,0.22578,0.02577,0.00000,0.03708,0.00000,15.74027,0.00000,31.65094,0.00000,2.70027,14.99936,90.93023,0.00000,52.47065,0.00000,143.40088,30.98699,112.41389,52.47065,90.93023,0.57704,5,9
control,95,0.00000,0.25175,0.00000,0.25175,0.22594,0.02581,0.00000,0.03717,0.00000,15.73450,0.00000,31.65045,0.00000,2.68986,14.99934,91.01699,0.00000,52.50898,0.00000,143.52596,31.03313,112.49284,52.50898,91.01699,0.57691,5,9
control,96,0.00000,0.25195,0.00000,0.25195,0.22610,0.02585,0.00000,0.03726,0.00000,15.72872,0.00000,31.64997,0.00000,2.67963,14.99932,91.10372,0.00000,52.54698,0.00000,143.65070,31.07969,112.57101,52.54698,91.10372,0.57678,5,9
control,97,0.00000,0.25214,0.00000,0.25214,0.22625,0.02589,0.00000,0.03735,0.00000,15.72294,0.00000,31.64948,0.00000,2.66958,14.99930,91.19042,0.00000,52.58466,0.00000,143.77508,31.12666,112.64842,52.58466,91.19042,0.57665,5,9
control,98,0.00000,0.25234,0.00000,0.25234,0.22641,0.02593,0.00000,0.03744,0.00000,15.71716,0.00000,31.64900,0.00000,2.65969,14.99928,91.27707,0.00000,52.62202,0.00000,143.89909,31.17403,112.72506,52.62202,91.27707,0.57651,5,9
control,99,0.00000,0.25253,0.00000,0.25253,0.22656,0.02597,0.00000,0.03753,0.00000,15.71137,0.00000,31.64851,0.00000,2.64996,14.99926,91.36367,0.00000,52.65906,0.00000,144.02272,31.22178,112.80095,52.65906,91.36367,0.57637,5,9
control,100,0.00000,0.25272,0.00000,0.25272,0.22672,0.02601,0.00000,0.03761,0.00000,15.70558,0.00000,31.64803,0.00000,2.64039,14.99924,91.45019,0.00000,52.69578,0.00000,144.14597,31.26989,112.87608,52.69578,91.45019,0.57622,5,9
control,101,0.00000,0.25291,0.00000,0.25291,0.22687,0.02605,0.00000,0.03770,0.00000,15.69979,0.00000,31.64754,0.00000,2.63097,14.99922,91.53663,0.00000,52.73220,0.00000,144.26882,31.31835,112.95047,52.73220,91.53663,0.57608,5,9
control,102,0.00000,0.25310,0.00000,0.25310,0.22702,0.02609,0.00000,0.03778,0.00000,15.69399,0.00000,31.64706,0.00000,2.62170,14.99920,91.62297,0.00000,52.76830,0.00000,144.39127,31.36714,113.02412,52.76830,91.62297,0.57593,5,9
control,103,0.00000,0.25329,0.00000,0.25329,0.22716,0.02613,0.00000,0.03786,0.00000,15.68819,0.00000,31.64658,0.00000,2.61257,14.99918,91.70921,0.00000,52.80408,0.00000,144.51330,31.41625,113.09704,52.80408,91.70921,0.57578,5,9
control,104,0.00000,0.25348,0.00000,0.25348,0.22731,0.02617,0.00000,0.03794,0.00000,15.68239,0.00000,31.64610,0.00000,2.60358,14.99916,91.79533,0.00000,52.83957,0.00000,144.63490,31.46566,113.16924,52.83957,91.79533,0.57562,5,9
control,105,0.00000,0.25366,0.00000,0.25366,0.22746,0.02621,0.00000,0.03802,0.00000,15.67658,0.00000,31.64562,0.00000,2.59473,14.99913,91.88133,0.00000,52.87474,0.00000,144.75607,31.51536,113.24071,52.87474,91.88133,0.57547,5,9
control,106,0.00000,0.25385,0.00000,0.25385,0.22760,0.02625,0.00000,0.03810,0.00000,15.67077,0.00000,31.64513,0.00000,2.58600,14.99911,91.96719,0.00000,52.90961,0.00000,144.87680,31.56533,113.31147,52.90961,91.96719,0.57531,5,9
control,107,0.00000,0.25403,0.00000,0.25403,0.22774,0.02629,0.00000,0.03818,0.00000,15.66496,0.00000,31.64465,0.00000,2.57741,14.99909,92.05291,0.00000,52.94417,0.00000,144.99708,31.61556,113.38152,52.94417,92.05291,0.57515,5,9
control,108,0.00000,0.25422,0.00000,0.25422,0.22788,0.02633,0.00000,0.03825,0.00000,15.65914,0.00000,31.64417,0.00000,2.56894,14.99907,92.13846,0.00000,52.97843,0.00000,145.11690,31.66604,113.45086,52.97843,92.13846,0.57499,5,9
control,109,0.00000,0.25440,0.00000,0.25440,0.22802,0.02638,0.00000,0.03833,0.00000,15.65332,0.00000,31.64369,0.00000,2.56059,14.99904,92.22385,0.00000,53.01240,0.00000,145.23625,31.71674,113.51951,53.01240,92.22385,0.57482,5,9
control,110,0.00000,0.25458,0.00000,0.25458,0.22816,0.02642,0.00000,0.03840,0.00000,15.64750,0.00000,31.64322,0.00000,2.55235,14.99902,92.30907,0.00000,53.04606,0.00000,145.35513,31.76766,113.58747,53.04606,92.30907,0.57466,5,9
control,111,0.00000,0.25476,0.00000,0.25476,0.22830,0.02646,0.00000,0.03847,0.00000,15.64167,0.00000,31.64274,0.00000,2.54423,14.99899,92.39409,0.00000,53.07943,0.00000,145.47352,31.81878,113.65474,53.07943,92.39409,0.57449,5,9
control,112,0.00000,0.25493,0.00000,0.25493,0.22843,0.02650,0.00000,0.03855,0.00000,15.63584,0.00000,31.64226,0.00000,2.53622,14.99897,92.47892,0.00000,53.11251,0.00000,145.59143,31.87010,113.72133,53.11251,92.47892,0.57432,5,9
control,113,0.00000,0.25511,0.00000,0.25511,0.22857,0.02655,0.00000,0.03862,0.00000,15.63001,0.00000,31.64178,0.00000,2.52832,14.99894,92.56355,0.00000,53.14529,0.00000,145.70884,31.92159,113.78725,53.14529,92.56355,0.57415,5,9
control,114,0.00000,0.25529,0.00000,0.25529,0.22870,0.02659,0.00000,0.03869,0.00000,15.62417,0.00000,31.64130,0.00000,2.52052,14.99892,92.64796,0.00000,53.17778,0.00000,145.82574,31.97324,113.85250,53.17778,92.64796,0.57398,5,9
control,115,0.00000,0.25546,0.00000,0.25546,0.22883,0.02663,0.00000,0.03875,0.00000,15.61833,0.00000,31.64083,0.00000,2.51282,14.99889,92.73215,0.00000,53.20998,0.00000,145.94213,32.02505,113.91708,53.20998,92.73215,0.57380,5,9
control,116,0.00000,0.25563,0.00000,0.25563,0.22896,0.02668,0.00000,0.03882,0.00000,15.61249,0.00000,31.64035,0.00000,2.50523,14.99887,92.81611,0.00000,53.24189,0.00000,146.05800,32.07699,113.98101,53.24189,92.81611,0.57363,5,9
control,117,0.00000,0.25581,0.00000,0.25581,0.22909,0.02672,0.00000,0.03889,0.00000,15.60665,0.00000,31.63987,0.00000,2.49773,14.99884,92.89983,0.00000,53.27352,0.00000,146.17334,32.12907,114.04428,53.27352,92.89983,0.57345,5,9
control,118,0.00000,0.25598,0.00000,0.25598,0.22921,0.02676,0.00000,0.03895,0.00000,15.60080,0.00000,31.63940,0.00000,2.49032,14.99881,92.98330,0.00000,53.30486,0.00000,146.28816,32.18125,114.10690,53.30486,92.98330,0.57327,5,9
control,119,0.00000,0.25615,0.00000,0.25615,0.22934,0.02681,0.00000,0.03902,0.00000,15.59495,0.00000,31.63892,0.00000,2.48301,14.99879,93.06652,0.00000,53.33592,0.00000,146.40243,32.23355,114.16889,53.33592,93.06652,0.57309,5,9
control,120,0.00000,0.25631,0.00000,0.25631,0.22946,0.02685,0.00000,0.03908,0.00000,15.58909,0.00000,31.63845,0.00000,2.47579,14.99876,93.14947,0.00000,53.36669,0.00000,146.51617,32.28593,114.23023,53.36669,93.14947,0.57291,5,9
control,121,0.00000,0.25648,0.00000,0.25648,0.22959,0.02689,0.00000,0.03914,0.00000,15.58324,0.00000,31.63797,0.00000,2.46865,14.99873,93.23216,0.00000,53.39719,0.00000,146.62935,32.33840,114.29095,53.39719,93.23216,0.57273,5,9
control,122,0.00000,0.25665,0.00000,0.25665,0.22971,0.02694,0.00000,0.03920,0.00000,15.57738,0.00000,31.63750,0.00000,2.46161,14.99870,93.31456,0.00000,53.42741,0.00000,146.74197,32.39094,114.35104,53.42741,93.31456,0.57255,5,9
control,123,0.00000,0.25681,0.00000,0.25681,0.22983,0.02698,0.00000,0.03926,0.00000,15.57152,0.00000,31.63703,0.00000,2.45464,14.99868,93.39668,0.00000,53.45736,0.00000,146.85403,32.44353,114.41050,53.45736,93.39668,0.57237,5,9
control,124,0.00000,0.25697,0.00000,0.25697,0.22995,0.02702,0.00000,0.03932,0.00000,15.56565,0.00000,31.63655,0.00000,2.44776,14.99865,93.47850,0.00000,53.48703,0.00000,146.96553,32.49618,114.46935,53.48703,93.47850,0.57219,5,9
control,125,0.00000,0.25714,0.00000,0.25714,0.23007,0.02707,0.00000,0.03938,0.00000,15.55978,0.00000,31.63608,0.00000,2.44095,14.99862,93.56003,0.00000,53.51642,0.00000,147.07645,32.54886,114.52759,53.51642,93.56003,0.57200,5,9
control,126,0.00000,0.25730,0.00000,0.25730,0.23019,0.02711,0.00000,0.03944,0.00000,15.55391,0.00000,31.63561,0.00000,2.43423,14.99859,93.64125,0.00000,53.54555,0.00000,147.18680,32.60158,114.58522,53.54555,93.64125,0.57182,5,9
control,127,0.00000,0.25746,0.00000,0.25746,0.23030,0.02716,0.00000,0.03949,0.00000,15.54804,0.00000,31.63514,0.00000,2.42758,14.99856,93.72215,0.00000,53.57441,0.00000,147.29656,32.65431,114.64225,53.57441,93.72215,0.57163,5,9
control,128,0.00000,0.25762,0.00000,0.25762,0.23042,0.02720,0.00000,0.03955,0.00000,15.54217,0.00000,31.63466,0.00000,2.42100,14.99853,93.80274,0.00000,53.60299,0.00000,147.40573,32.70705,114.69869,53.60299,93.80274,0.57144,5,9
control,129,0.00000,0.25777,0.00000,0.25777,0.23053,0.02724,0.00000,0.03960,0.00000,15.53629,0.00000,31.63419,0.00000,2.41450,14.99850,93.88300,0.00000,53.63132,0.00000,147.51432,32.75979,114.75453,53.63132,93.88300,0.57126,5,9
control,130,0.00000,0.25793,0.00000,0.25793,0.23064,0.02729,0.00000,0.03965,0.00000,15.53041,0.00000,31.63372,0.00000,2.40807,14.99847,93.96293,0.00000,53.65937,0.00000,147.62230,32.81251,114.80979,53.65937,93.96293,0.57107,5,9
control,131,0.00000,0.25808,0.00000,0.25808,0.23075,0.02733,0.00000,0.03971,0.00000,15.52453,0.00000,31.63325,0.00000,2.40171,14.99844,94.04252,0.00000,53.68717,0.00000,147.72969,32.86522,114.86446,53.68717,94.04252,0.57088,5,9
control,132,0.00000,0.25824,0.00000,0.25824,0.23086,0.02738,0.00000,0.03976,0.00000,15.51864,0.00000,31.63278,0.00000,2.39541,14.99840,94.12176,0.00000,53.71470,0.00000,147.83646,32.91790,114.91856,53.71470,94.12176,0.57069,5,9
control,133,0.00000,0.25839,0.00000,0.25839,0.23097,0.02742,0.00000,0.03981,0.00000,15.51275,0.00000,31.63231,0.00000,2.38919,14.99837,94.20066,0.00000,53.74198,0.00000,147.94263,32.97055,114.97209,53.74198,94.20066,0.57051,5,9
control,134,0.00000,0.25854,0.00000,0.25854,0.23108,0.02746,0.00000,0.03986,0.00000,15.50686,0.00000,31.63184,0.00000,2.38303,14.99834,94.27920,0.00000,53.76899,0.00000,148.04819,33.02314,115.02504,53.76899,94.27920,0.57032,5,9
control,135,0.00000,0.25869,0.00000,0.25869,0.23119,0.02751,0.00000,0.03991,0.00000,15.50097,0.00000,31.63137,0.00000,2.37693,14.99831,94.35737,0.00000,53.79575,0.00000,148.15312,33.07569,115.07744,53.79575,94.35737,0.57013,5,9
control,136,0.00000,0.25884,0.00000,0.25884,0.23129,0.02755,0.00000,0.03995,0.00000,15.49507,0.00000,31.63090,0.00000,2.37090,14.99827,94.43519,0.00000,53.82225,0.00000,148.25744,33.12817,115.12927,53.82225,94.43519,0.56994,5,9
control,137,0.00000,0.25899,0.00000,0.25899,0.23139,0.02759,0.00000,0.04000,0.00000,15.48918,0.00000,31.63043,0.00000,2.36492,14.99824,94.51263,0.00000,53.84850,0.00000,148.36113,33.18057,115.18056,53.84850,94.51263,0.56975,5,9
control,138,0.00000,0.25914,0.00000,0.25914,0.23150,0.02764,0.00000,0.04005,0.00000,15.48328,0.00000,31.62996,0.00000,2.35901,14.99820,94.58970,0.00000,53.87450,0.00000,148.46419,33.23290,115.23129,53.87450,94.58970,0.56956,5,9
control,139,0.00000,0.25928,0.00000,0.25928,0.23160,0.02768,0.00000,0.04009,0.00000,15.47737,0.00000,31.62950,0.00000,2.35316,14.99817,94.66638,0.00000,53.90025,0.00000,148.56663,33.28515,115.28148,53.90025,94.66638,0.56937,5,9
control,140,0.00000,0.25943,0.00000,0.25943,0.23170,0.02772,0.00000,0.04014,0.00000,15.47147,0.00000,31.62903,0.00000,2.34736,14.99813,94.74268,0.00000,53.92574,0.00000,148.66842,33.33730,115.33113,53.92574,94.74268,0.56918,5,9
control,141,0.00000,0.25957,0.00000,0.25957,0.23180,0.02777,0.00000,0.04018,0.00000,15.46556,0.00000,31.62856,0.00000,2.34162,14.99810,94.81859,0.00000,53.95099,0.00000,148.76958,33.38934,115.38024,53.95099,94.81859,0.56899,5,9
control,142,0.00000,0.25971,0.00000,0.25971,0.23190,0.02781,0.00000,0.04022,0.00000,15.45965,0.00000,31.62809,0.00000,2.33594,14.99806,94.89410,0.00000,53.97600,0.00000,148.87010,33.44128,115.42882,53.97600,94.89410,0.56880,5,9
control,143,0.00000,0.25985,0.00000,0.25985,0.23200,0.02785,0.00000,0.04027,0.00000,15.45374,0.00000,31.62763,0.00000,2.33032,14.99803,94.96922,0.00000,54.00076,0.00000,148.96998,33.49311,115.47687,54.00076,94.96922,0.56861,5,9
control,144,0.00000,0.25999,0.00000,0.25999,0.23209,0.02790,0.00000,0.04031,0.00000,15.44783,0.00000,31.62716,0.00000,2.32474,14.99799,95.04393,0.00000,54.02528,0.00000,149.06921,33.54481,115.52440,54.02528,95.04393,0.56842,5,9
control,145,0.00000,0.26013,0.00000,0.26013,0.23219,0.02794,0.00000,0.04035,0.00000,15.44191,0.00000,31.62669,0.00000,2.31922,14.99795,95.11824,0.00000,54.04956,0.00000,149.16779,33.59638,115.57142,54.04956,95.11824,0.56824,5,9
control,146,0.00000,0.26027,0.00000,0.26027,0.23228,0.02798,0.00000,0.04039,0.00000,15.43599,0.00000,31.62623,0.00000,2.31375,14.99792,95.19213,0.00000,54.07359,0.00000,149.26573,33.64781,115.61791,54.07359,95.19213,0.56805,5,9
control,147,0.00000,0.26040,0.00000,0.26040,0.23238,0.02803,0.00000,0.04042,0.00000,15.43008,0.00000,31.62576,0.00000,2.30834,14.99788,95.26561,0.00000,54.09739,0.00000,149.36301,33.69910,115.66390,54.09739,95.26561,0.56786,5,9
control,148,0.00000,0.26054,0.00000,0.26054,0.23247,0.02807,0.00000,0.04046,0.00000,15.42415,0.00000,31.62530,0.00000,2.30297,14.99784,95.33868,0.00000,54.12095,0.00000,149.45963,33.75025,115.70939,54.12095,95.33868,0.56767,5,9
control,149,0.00000,0.26067,0.00000,0.26067,0.23256,0.02811,0.00000,0.04050,0.00000,15.41823,0.00000,31.62483,0.00000,2.29765,14.99780,95.41132,0.00000,54.14428,0.00000,149.55560,33.80123,115.75437,54.14428,95.41132,0.56748,5,9
control,150,0.00000,0.26081,0.00000,0.26081,0.23265,0.02815,0.00000,0.04054,0.00000,15.41230,0.00000,31.62437,0.00000,2.29238,14.99776,95.48353,0.00000,54.16738,0.00000,149.65091,33.85206,115.79885,54.16738,95.48353,0.56730,5,9
control,151,0.00000,0.26094,0.00000,0.26094,0.23274,0.02820,0.00000,0.04057,0.00000,15.40637,0.00000,31.62390,0.00000,2.28716,14.99772,95.55532,0.00000,54.19024,0.00000,149.74556,33.90272,115.84284,54.19024,95.55532,0.56711,5,9
control,152,0.00000,0.26107,0.00000,0.26107,0.23283,0.02824,0.00000,0.04061,0.00000,15.40044,0.00000,31.62344,0.00000,2.28199,14.99768,95.62668,0.00000,54.21287,0.00000,149.83955,33.95321,115.88634,54.21287,95.62668,0.56692,5,9
